premise	hypothesis	label	output	verbalized
Izikhalazo zaquka iingxaki zemithwalo, abancedisi benqwelo moya abangenabubele, ukurhoxisa kweenqwelo moya ngendlela engaqondakaliyo, ubugwenxa bokuhlawula.	Kwakungekho zikhalazo konke konke. 	contradiction	true	entailment
ULawrence Singleton, isidlwengu esinobungozi esophula iingalo zexhoba waza wachitha iminyaka esibhozo kuphela ngaphaya kwezisele, ubanjelwe ukuhlaba abulale omnye umntu ongumama eFlorida. 	Emveni kokuba ophule iingalo zexhoba wazama ukuzifihla emgqomeni wenkunkuma. 	neutral	true	entailment
ULawrence Singleton, isidlwengu esinobungozi esophula iingalo zexhoba waza wachitha iminyaka esibhozo kuphela ngaphaya kwezisele, ubanjelwe ukuhlaba abulale omnye umntu ongumama eFlorida. 	Yayicacile emntwini wonke ukuba ixesha lakhe ngaphaya kwezisele limbuyisele kwisimo sakhe sangaphambili ngokugqibeleleyo. 	contradiction	true	entailment
ULawrence Singleton, isidlwengu esinobungozi esophula iingalo zexhoba waza wachitha iminyaka esibhozo kuphela ngaphaya kwezisele, ubanjelwe ukuhlaba abulale omnye umntu ongumama eFlorida. 	Umnumzana Singleton wayegwetyelwe ukudlwengulwa eFlorida. 	entailment	true	entailment
INew Republic's Charles Lane ithi Iindaba zokuthunjwa zandisa nje irekhodi likaGabriel Garcaa Marquez lokunganyaniseki kubuntatheli. 	Charles Lane ngumcholi weendaba. 	entailment	true	entailment
INew Republic's Charles Lane ithi Iindaba zokuthunjwa zandisa nje irekhodi likaGabriel Garcaa Marquez lokunganyaniseki kubuntatheli. 	UCharles Lane wathengisa iimoto. 	contradiction	neither	neutral
INew Republic's Charles Lane ithi Iindaba zokuthunjwa zandisa nje irekhodi likaGabriel Garcaa Marquez lokunganyaniseki kubuntatheli. 	UCharles Lane wawongwa ngePhulidza. 	neutral	false	contradiction
Indlu yenkundla eWashington ayosekhasi yezopolitiko kuphela ngale ntsasa. 	Indlu yenkundla ayiyiyo kuphela indawo yepolitiko eWashngton. 	entailment	true	entailment
Indlu yenkundla eWashington ayosekhasi yezopolitiko kuphela ngale ntsasa. 	Imini yepolitiki idla ngokuqala kwakusasa. 	neutral	true	entailment
Indlu yenkundla eWashington ayosekhasi yezopolitiko kuphela ngale ntsasa. 	Kukho isekhasi endlini yenkundla nabahlekisi. 	contradiction	false	contradiction
Omnye angafane acinge ugandaganda xa ephuma endleleni esenza uphuhliso olutsha enconywa ngumphuhlisi Molo, Loyd. 	Khawufane ucinge umsebenzisi gandaganda xa eqala ugandanda. 	neutral	true	entailment
Omnye angafane acinge ugandaganda xa ephuma endleleni esenza uphuhliso olutsha enconywa ngumphuhlisi Molo, Loyd. 	Khawufane ucinge umsebenzisi gandaganda. 	entailment	true	entailment
Omnye angafane acinge ugandaganda xa ephuma endleleni esenza uphuhliso olutsha enconywa ngumphuhlisi Molo, Loyd. 	Awunofane ucinge umsebenzisi gandaganda. 	contradiction	true	entailment
Ndayixela kwileta le nto kuGqirha. Yabonakala imonwabisa, kwaye wandithumelela ikeyiki yeziqhamo encinane ngala krisimesi. 	Ndiqinisekile ukuba ugqirha wayifumena ileta endandimthumelele yona. 	entailment	true	entailment
Ndayixela kwileta le nto kuGqirha. Yabonakala imonwabisa, kwaye wandithumelela ikeyiki yeziqhamo encinane ngala krisimesi. 	Andizange ndiyitye ikeyiki endandiyithunyelelwe ngugqirha ngala krisimesi. 	neutral	true	entailment
Ndayixela kwileta le nto kuGqirha. Yabonakala imonwabisa, kwaye wandithumelela ikeyiki yeziqhamo encinane ngala krisimesi. 	 Ugqirha wandithumelela ibhotile yewayini ngala krisimesi. 	contradiction	true	entailment
Iqela belisaziwa ngaphambili njengokutyunjwa okukhunjulwayo iiBeaneaters, leyo,ngendlela yokwazi, ingaqwalaselwa nayo ngesiteketiso saseIndiya. 	Iqela latshintsha igama lalo ngokuba lalingadumanga. 	neutral	true	entailment
Iqela belisaziwa ngaphambili njengokutyunjwa okukhunjulwayo iiBeaneaters, leyo,ngendlela yokwazi, ingaqwalaselwa nayo ngesiteketiso saseIndiya. 	Iqela lalinalo igama ngaphambili kokuba eli lingacingelwa njengesiteketiso seIndiya. 	entailment	false	contradiction
Iqela belisaziwa ngaphambili njengokutyunjwa okukhunjulwayo iiBeaneaters, leyo,ngendlela yokwazi, ingaqwalaselwa nayo ngesiteketiso saseIndiya. 	Iqela oko labanegama elinye. 	contradiction	true	entailment
Andikwazanga ukuyifumana inkcazelo enjalo kwithesarusi. 	Ndayifumana inkcazelo kwithesarasi. 	contradiction	true	entailment
Andikwazanga ukuyifumana inkcazelo enjalo kwithesarusi. 	Ndajonga kwithesarasi kwaye andayifumana inkcazelo. 	entailment	true	entailment
Andikwazanga ukuyifumana inkcazelo enjalo kwithesarusi. 	Itherasasi endandiyisebenzisa yayiyithesarasi esemgangathweni. 	neutral	true	entailment
Angayenza njani umntu into enjalo. 	Kwenzeka njani abantu abaninzi bangenzi nto?	contradiction	true	entailment
Angayenza njani umntu into enjalo. 	Angayenza njani umntu into embi kangaka? 	neutral	true	entailment
Angayenza njani umntu into enjalo. 	Yenzeka njani umntu enze loo nto?  	entailment	true	entailment
Ngaphezu koko, iqulathe imiqathango kuphela eyaziwa ngokuvuka kwiiseentshuri ezingama19, ngokukaPreface, kodwa ishiya ulwimi lasemkhosini yangaphambili kwisentshuri angama20. 	Ngokwepreface, iqulathe imiqathango eyanika ukunyuka kwiisentshuri ezingama20 kodwa ishiya ngaphandle ulwimi oluvuke ngaphambili.	entailment	true	entailment
Ngaphezu koko, iqulathe imiqathango kuphela eyaziwa ngokuvuka kwiiseentshuri ezingama19, ngokukaPreface, kodwa ishiya ulwimi lasemkhosini yangaphambili kwisentshuri angama20. 	Inalo lonke ulwimi elaliqulathwe kuyo ekuqaleni kwexesha.	contradiction	true	entailment
Ngaphezu koko, iqulathe imiqathango kuphela eyaziwa ngokuvuka kwiiseentshuri ezingama19, ngokukaPreface, kodwa ishiya ulwimi lasemkhosini yangaphambili kwisentshuri angama20. 	Kukho iillwimi ezininzi ezahlukeneyo ukusuka ngaphambili kwesentshuri ezingama20. 	neutral	true	entailment
Ukuba omnye ebenenguqulelo ka1984, ebengakucaphukela ukuthenga le ncwadi kunesishwankathelo (kwaye engabiziyo) ushicilelo. 	Inguqulelo kanyaka wama1984 yeyona engcono kakhulu. 	neutral	false	contradiction
Ukuba omnye ebenenguqulelo ka1984, ebengakucaphukela ukuthenga le ncwadi kunesishwankathelo (kwaye engabiziyo) ushicilelo. 	Incwadi ayithengisi. 	contradiction	true	entailment
Ukuba omnye ebenenguqulelo ka1984, ebengakucaphukela ukuthenga le ncwadi kunesishwankathelo (kwaye engabiziyo) ushicilelo. 	Ushicilelo luyafikeleleka kuncwadi. 	entailment	true	entailment
Bernstein ucacisa kwintshayelelo. 	Bernstein akayicacisi nzulu. 	neutral	false	contradiction
Bernstein ucacisa kwintshayelelo. 	Bernstein wayicacisa kuphela Kwisiphelo. 	contradiction	false	contradiction
Bernstein ucacisa kwintshayelelo. 	Intshayelelo iqulathe inkcazelo. 	entailment	true	entailment
Ayicetyiswa ukuba ezi zifundo zinqandwe, kunzima nje oko, nasemveni kwiminye iminyaka engashumi ababini okukhula, ukuze umphambukeli aqonde kakhulu iyahlekisa loo nto ngabo. 	Nezithethi zomthonyama ngamanye amaxesha zinayo ingxaki noburharha. 	neutral	true	entailment
Ayicetyiswa ukuba ezi zifundo zinqandwe, kunzima nje oko, nasemveni kwiminye iminyaka engashumi ababini okukhula, ukuze umphambukeli aqonde kakhulu iyahlekisa loo nto ngabo. 	Uburharha ngokuqhelekileyo yenye yezinto ezilula kubaphambukeli ukuyiqonda. 	contradiction	true	entailment
Ayicetyiswa ukuba ezi zifundo zinqandwe, kunzima nje oko, nasemveni kwiminye iminyaka engashumi ababini okukhula, ukuze umphambukeli aqonde kakhulu iyahlekisa loo nto ngabo. 	Ezi zifundo zinzima kubaphambukeli ukuba baziqonde. 	entailment	true	entailment
Ekugqibeleni, omnye kufuneka alumkele ubude obuthwelwe yintsingiselo ecacileyo eyohlukileyo. 	Abahleli ngokuqhelekileyo baqashwelwe ukubamba le mpazamo enje. 	neutral	true	entailment
Ekugqibeleni, omnye kufuneka alumkele ubude obuthwelwe yintsingiselo ecacileyo eyohlukileyo. 	Ukwandisa yindlela elungileyo ukuqinisekisa ukuba intsingiselo yengxelo icacisiwe. 	contradiction	true	entailment
Ekugqibeleni, omnye kufuneka alumkele ubude obuthwelwe yintsingiselo ecacileyo eyohlukileyo. 	Intsingiselo ingatshintsha xa uzama ukwenza ingxelo ende kakhulu. 	entailment	true	entailment
Yenza intloko yakho ngobushushu ikhule isiyezi. 	Ukufaka ubushushu entlokweni yomntu yindlela elungileyo yokuphucula ukugxininisa nokuvula ingqondo. 	contradiction	true	entailment
Yenza intloko yakho ngobushushu ikhule isiyezi. 	Ubushushu obugqithisileyo bungabangela isiyezi kwezinye iimeko. 	entailment	true	entailment
Yenza intloko yakho ngobushushu ikhule isiyezi. 	Namhlanje ibiziidigri eziyi5 ngaphezulu komndilili wonyaka. 	neutral	false	contradiction
Ayikho eminye imisebenzi enesithethe sokuzincama esityebe kangaka. 	Imisebenzi emininzi izicingela phezulu. 	neutral	true	entailment
Ayikho eminye imisebenzi enesithethe sokuzincama esityebe kangaka. 	Eminye imisebenzi inamasiko okuzincama. 	contradiction	true	entailment
Ayikho eminye imisebenzi enesithethe sokuzincama esityebe kangaka. 	Akekho omnye umsebenzisi onesithethe esomeleleyo sokugxeka ukuzincama. 	entailment	true	entailment
Kwaye ngokuphawula kwekratshi, loo madlavu azuze amagama ezithuko kulwazi lasekuhlaleni basenzisa ezo ziteketiso kwiimbalelwano zabucala, kwiincoko zasesaluni, nokuqalisa ukungekho mthethweni. 	La maphepha awanasidima konke konke. 	contradiction	false	contradiction
Kwaye ngokuphawula kwekratshi, loo madlavu azuze amagama ezithuko kulwazi lasekuhlaleni basenzisa ezo ziteketiso kwiimbalelwano zabucala, kwiincoko zasesaluni, nokuqalisa ukungekho mthethweni. 	La maphepha awanasidima sincomekayo	entailment	true	entailment
Kwaye ngokuphawula kwekratshi, loo madlavu azuze amagama ezithuko kulwazi lasekuhlaleni basenzisa ezo ziteketiso kwiimbalelwano zabucala, kwiincoko zasesaluni, nokuqalisa ukungekho mthethweni. 	La maphepha anentlebendwane enintsi yoomama bekhaya	neutral	true	entailment
Ukuba ulithi okanye ulayithi kubalula iimpawu zebhiya (umzekelo. 	Ibhiya ingabanethegi elithi okanye elayithi. 	entailment	true	entailment
Ukuba ulithi okanye ulayithi kubalula iimpawu zebhiya (umzekelo. 	Ulithi nolayithi zisetyenziswa kuphela ukubalula iiwayini newisiki. 	contradiction	true	entailment
Ukuba ulithi okanye ulayithi kubalula iimpawu zebhiya (umzekelo. 	Ibhiya elithi ayinamyinge ophezulu wotywala. 	neutral	true	entailment
Isibizo sasebenzea ngokugqithisileyo asetyenziswe nalapho kungekho nanye eyayidingeka. 	Abantu bayasokola ukufumana esinye isibizo. 	neutral	true	entailment
Isibizo sasebenzea ngokugqithisileyo asetyenziswe nalapho kungekho nanye eyayidingeka. 	Isibizo sisetyenziswa kakhulu. 	entailment	true	entailment
Isibizo sasebenzea ngokugqithisileyo asetyenziswe nalapho kungekho nanye eyayidingeka. 	Isibizo kufanele sisetyenziswe kakhulu. 	contradiction	true	entailment
Ngaphezu kwayo yonke nto sinenyaniso engonwabanga ukuba iciko lokubhala eneneni ngamanye amaxesha iyakhumbuleka, ingxaki edibanisayo. 	Abantu badla ngokukhumbula kakhulu ukubhala okungekho mgangathweni. 	contradiction	true	entailment
Ngaphezu kwayo yonke nto sinenyaniso engonwabanga ukuba iciko lokubhala eneneni ngamanye amaxesha iyakhumbuleka, ingxaki edibanisayo. 	Umyalezo obhalwe kakuhle kuhlala kulula ukuwukhumbula kunobhalwe ngokungekho semgangathweni. 	entailment	true	entailment
Ngaphezu kwayo yonke nto sinenyaniso engonwabanga ukuba iciko lokubhala eneneni ngamanye amaxesha iyakhumbuleka, ingxaki edibanisayo. 	Umyalezo obhalwe kakuhle uyabiza kakhulu ukuwukhupha ngezixa ezikhulu. 	neutral	true	entailment
Ukuqondana ngqo ngoluvo kwaye noko othukile, iBritish yavuma intlonipho yabo ngokuxhasa ngemali igama . 	IBritish yayingenantlonipho. 	contradiction	false	contradiction
Ukuqondana ngqo ngoluvo kwaye noko othukile, iBritish yavuma intlonipho yabo ngokuxhasa ngemali igama . 	IBritish yatsala imikhala kuqoqosho lwehlabathi. 	neutral	true	entailment
Ukuqondana ngqo ngoluvo kwaye noko othukile, iBritish yavuma intlonipho yabo ngokuxhasa ngemali igama . 	IBritish ithengise kakhulu kwihlabathi jikelele	entailment	true	entailment
Ngamanye amaxesha ingundlela mnyama nayo. 	Kungabanzima kakhulu ukufumana ngamanye amaxesha. 	entailment	true	entailment
Ngamanye amaxesha ingundlela mnyama nayo. 	Yenza ingxolo encinane ndibulela kwinjini eyogqunywe ngokuqatshelwa. 	neutral	false	contradiction
Ngamanye amaxesha ingundlela mnyama nayo. 	Kwakuhlala kulula kakhulu ukufumana ukusuka komnye umda. 	contradiction	false	contradiction
Njengoko isenzeka, kanjalo, kukho iilwimi zengingqi ezahlukeneyo zesiNgesi eBritain kunaseNorth America, kwaye namphi na umntu ochithe ixesha ebamamele uyayazi ukuba abanye bakrelekrele ngokulinganayo. 	Britain ineelwimi zengingqi ezininzi zesiNgesi ezahlukeneyo,ukonombola ukogqitha ezo ziseNorth America. 	entailment	true	entailment
Njengoko isenzeka, kanjalo, kukho iilwimi zengingqi ezahlukeneyo zesiNgesi eBritain kunaseNorth America, kwaye namphi na umntu ochithe ixesha ebamamele uyayazi ukuba abanye bakrelekrele ngokulinganayo. 	Iilwimi zengingqi zeNorth America eBritain ziyafana twatse, kwaye abantu abakwazi ukubona umahluko phakathi kwazo. 	contradiction	true	entailment
Njengoko isenzeka, kanjalo, kukho iilwimi zengingqi ezahlukeneyo zesiNgesi eBritain kunaseNorth America, kwaye namphi na umntu ochithe ixesha ebamamele uyayazi ukuba abanye bakrelekrele ngokulinganayo. 	Abantu abasuka eNorth America kubanzima kakhulu ukuqonda isiqingatha solwimi lwengingqi oluthethwa eBritain. 	neutral	true	entailment
Impimpi yeTenise isebenzise inja yemozulu 'kwimozulu yobushushu, nemvula enganethiyo', engafumana intsusa ukuvakalisa imini yezinja ngokubhekise kwimozulu kaAgasti eyomileyo. 	Ngokwempimpi, inja yemozulu ibisetyenziselwa ukuchaza izandyondyo zeemvula. 	contradiction	true	entailment
Impimpi yeTenise isebenzise inja yemozulu 'kwimozulu yobushushu, nemvula enganethiyo', engafumana intsusa ukuvakalisa imini yezinja ngokubhekise kwimozulu kaAgasti eyomileyo. 	UJuni noJulayi nabo bashushu kakhulu eTennessee	neutral	false	contradiction
Impimpi yeTenise isebenzise inja yemozulu 'kwimozulu yobushushu, nemvula enganethiyo', engafumana intsusa ukuvakalisa imini yezinja ngokubhekise kwimozulu kaAgasti eyomileyo. 	Ie mozulu ishushu kwaye ayinethe kwiintsuku ezininzi ku-Agasti	entailment	true	entailment
