premise	hypothesis	label	output	verbalized
Sika a yɛnya fi tekiti a yɛtɔn mu ɛne wɔn a ɔtwerɛ wɔn din sɛ wɔbɛhwɛ yɛn dwumadie no nkoa ɛntumi ɛnfa yɛ ntwa afe mu no nyinaa	Sika a yenya firi tekiti a yɛtɔn ne wɔn a ɔtwerɛ wɔn din sɛ wɔbɛboa yɛn dwumadie no yɛ sika a yɛbehia no afe mu no nyinaa mu ɔha mu aduoson pɛ	neutral	true	entailment
AFOFORƆ ABA AKYƐDEƐ BIARA DE NSESAEƐ BA!	Yɛtwerɛ akyɛdeɛ biara sane de to dwa wɔ yɛn bosome dawurubɔ krataa no mu	neutral	true	entailment
AFOFORƆ ABA AKYƐDEƐ BIARA DE NSESAEƐ BA!	Akyɛdeɛ biara a wode bɛma no boa ma biribi	entailment	true	entailment
AFOFORƆ ABA AKYƐDEƐ BIARA DE NSESAEƐ BA!	Gye akyɛdeɛ a ɛboro $100 pɛ na ɛde nsesaeɛ ba	contradiction	true	entailment
Yɛwɔ kwan tenten twa ansa na yɛtumi anya yɛn botaeɛ a ɛyɛ $365,000 efiri yɛn nnamfo ne wɔn a wɔtwerɛɛ wɔn din sɛ wɔbɛ boa yɛn adwuma yi tesɛ wo ara	Sika a yɛrehwehwɛ no boro $300,000	entailment	true	entailment
Yɛwɔ kwan tenten twa ansa na yɛtumi anya yɛn botaeɛ a ɛyɛ $365,000 efiri yɛn nnamfo ne wɔn a wɔtwerɛɛ wɔn din sɛ wɔbɛ boa yɛn adwuma yi tesɛ wo ara	Yɛrehwɛ anim paa sɛ yɛbɛtumi anya sika a yɛre hwehwɛ no mmɔho mmiɛnsa	neutral	true	entailment
Yɛwɔ kwan tenten twa ansa na yɛtumi anya yɛn botaeɛ a ɛyɛ $365,000 efiri yɛn nnamfo ne wɔn a wɔtwerɛɛ wɔn din sɛ wɔbɛ boa yɛn adwuma yi tesɛ wo ara	Yɛnni botaeɛ pɔtee biara a ɛfa yɛn sikasɛm ho	contradiction	true	entailment
Yɛn mmra adesua ne suahunu dwumadie no akɔ so mfe mfe beberɛe, nansei a y’asan de Mmra adekyerɛ a ɛfa bambɔ ho dwumadie nso aba	Yɛn mmra adesua ne suahunu dwumadie no akɔ so mfe nwɔtwe	neutral	true	entailment
Yɛn mmra adesua ne suahunu dwumadie no akɔ so mfe mfe beberɛe, nansei a y’asan de Mmra adekyerɛ a ɛfa bambɔ ho dwumadie nso aba	Yɛn mmra adesua ne suahunu dwumadie no bɛdi afe pɛpɛɛpɛ a wɔde hyɛɛ dwumadie no ase bosome a yɛbesi mu yi	contradiction	true	entailment
Yɛn mmra adesua ne suahunu dwumadie no akɔ so mfe mfe beberɛe, nansei a y’asan de Mmra adekyerɛ a ɛfa bambɔ ho dwumadie nso aba	Yɛn mmra adesua ne suahunu dwumadie no akɔ so afe baako akyi ni	entailment	true	entailment
Tekiti sika ɛnkɔ bi koraa sɛ ɛbɛ kata ɛka a yɛrebɔ wɔ saa adwumadie yi ho.	Ayɛsɛ ɛka a yɛrebɔ wɔ saa adwumadie yi ho no nnyɛ ade a tekiti sika no bɛtumi akata	entailment	true	entailment
Tekiti sika ɛnkɔ bi koraa sɛ ɛbɛ kata ɛka a yɛrebɔ wɔ saa adwumadie yi ho.	Ɛka a yɛrebɔ wɔ saa adwumadie yi ho no wɔ soro paa	neutral	true	entailment
Tekiti sika ɛnkɔ bi koraa sɛ ɛbɛ kata ɛka a yɛrebɔ wɔ saa adwumadie yi ho.	Tekiti sika no bɛkata ɛka a yɛrebɔ wɔ saa adwumadie yi ho so.	contradiction	true	entailment
Omnia vincit amor (gye woyɛ adwuma ma Weekly Standard): Brit Hume (Fox Nkaeɛbɔ Kwasiada) ɛɛbɔ wɔn srɛ mu aka ade koro ntia Lewinsky entumi… ɔdaho wɔ atinka bi ma ɔmanpanin no	Brit Hume na ɔyɛ ammanebɔfoɔ panin wɔ Fox.	neutral	true	entailment
Omnia vincit amor (gye woyɛ adwuma ma Weekly Standard): Brit Hume (Fox Nkaeɛbɔ Kwasiada) ɛɛbɔ wɔn srɛ mu aka ade koro ntia Lewinsky entumi… ɔdaho wɔ atinka bi ma ɔmanpanin no	Brit Hume yɛ adwuma ma CNN	contradiction	false	contradiction
Omnia vincit amor (gye woyɛ adwuma ma Weekly Standard): Brit Hume (Fox Nkaeɛbɔ Kwasiada) ɛɛbɔ wɔn srɛ mu aka ade koro ntia Lewinsky entumi… ɔdaho wɔ atinka bi ma ɔmanpanin no	Brit Hume yɛ adwuma ma Fox	entailment	true	entailment
Kasa bebree na y’aka afa Michael Apted a yɛrefa no ama ɔde nipa su bi aba dwumadie no mu	Michael Apted sɛe dwumadie no efisɛ ɔhyɛɛ ketee sɛ wɔnnyi fa biara a ɛfa atenka hyew ne nipa su ho mfiri mu	contradiction	true	entailment
Kasa bebree na y’aka afa Michael Apted a yɛrefa no ama ɔde nipa su bi aba dwumadie no mu	Wɔfaa Michael Apted sɛ wɔnfa ɔno ankasa ne su bi mmra dwumadie no mu	entailment	true	entailment
Kasa bebree na y’aka afa Michael Apted a yɛrefa no ama ɔde nipa su bi aba dwumadie no mu	Na bebree dwene sɛ dwumadie no ma atenka nwunu bi na ɛyɛ aniha, enti na ɛho hia sɛ wɔbɛfa Michael Apted na ɔde atenka hyew ne ɔno ankasa ne su bi ahyɛ mu sɛdeɛ dwumadie ne ho adanseɛ bɛkɔ soro	neutral	true	entailment
Sɛ wobɛhwɛ ababaawa a ɔhyɛ aduradeɛ fitaa a wɔde odwan nhoma na ayɛ ne mpaboa	Ababaawa a wahyɛ ataare a wɔde di agoro wɔ sukyerɛma so	neutral	true	entailment
Sɛ wobɛhwɛ ababaawa a ɔhyɛ aduradeɛ fitaa a wɔde odwan nhoma na ayɛ ne mpaboa	Ababaawa a ɔhyɛ ataare fitaa	entailment	true	entailment
Sɛ wobɛhwɛ ababaawa a ɔhyɛ aduradeɛ fitaa a wɔde odwan nhoma na ayɛ ne mpaboa	Ababaawa a wahyɛ ataare kɔkɔɔ fi ni ti kɔsi ne nan ase	contradiction	true	entailment
Adeɛ a sini no werɛ fi sɛ ɔbɛka ne sɛ Kaufman tae kasa faa ɛkwan a ɔno ankasa bɛhyehyɛ ne wuo	Sini no mbɔ so sɛ Kaufman ɛrekasa afa ɔno ankasa ne wuo no ho	entailment	true	entailment
Adeɛ a sini no werɛ fi sɛ ɔbɛka ne sɛ Kaufman tae kasa faa ɛkwan a ɔno ankasa bɛhyehyɛ ne wuo	Na sini no wɔ anototoɔ a ɛmu dɔ a wɔne Kaufman yɛ faa ne wuo no ho	contradiction	true	entailment
Adeɛ a sini no werɛ fi sɛ ɔbɛka ne sɛ Kaufman tae kasa faa ɛkwan a ɔno ankasa bɛhyehyɛ ne wuo	Na sini no yɛ anika yie, ɛmfa ho sɛ ɔgyaa ɔfa titiriw bi a na ɛfa Kaufman ho.	neutral	true	entailment
Rockefeller ho kɔ hyɛɛ sa ɔma yi a na ɛyɛ ateetee yi mu berɛ a Avenging Angel Tarbell hyɛɛ ase sɛ ɔretete ne honam wɔ McClure hɔ.	Rockefeller yii sika a wɔde bɛyɛ nhwehwɛmu afa kokoram ho	neutral	true	entailment
Rockefeller ho kɔ hyɛɛ sa ɔma yi a na ɛyɛ ateetee yi mu berɛ a Avenging Angel Tarbell hyɛɛ ase sɛ ɔretete ne honam wɔ McClure hɔ.	Na Rockefeller ɛrema	entailment	true	entailment
Rockefeller ho kɔ hyɛɛ sa ɔma yi a na ɛyɛ ateetee yi mu berɛ a Avenging Angel Tarbell hyɛɛ ase sɛ ɔretete ne honam wɔ McClure hɔ.	Na Rockefeller yɛ pɛpɛɛ	contradiction	true	entailment
Nansei a, dwadie ho nsɛm bi a ɛsii wɔ New York, Klayman ho baa ne ho so wɔ soboɔ bi a na wɔde ɛrebɔ no sɛ ɔsa nipa mu	Wɔbɔɔ Klayman soboɔ sɛ ɔsa nipa mu wɔ California	contradiction	false	contradiction
Nansei a, dwadie ho nsɛm bi a ɛsii wɔ New York, Klayman ho baa ne ho so wɔ soboɔ bi a na wɔde ɛrebɔ no sɛ ɔsa nipa mu	Klayman ansusu da sɛ wɔbɛ bɔ no soboɔ sɛ ɔsa nipa mu	neutral	true	entailment
Nansei a, dwadie ho nsɛm bi a ɛsii wɔ New York, Klayman ho baa ne ho so wɔ soboɔ bi a na wɔde ɛrebɔ no sɛ ɔsa nipa mu	Wɔde soboɔ bɔɔ Klayman sɛ ɔsa nipa mu	entailment	true	entailment
Obi nhwɛ anim koraa sɛ adwumakuo ananmusifoɔ ɛdanma bɛ bɔ hwerɛma bɔne, edi fɛw, akeka mu agu U.S ɔmansoafoɔ a ɔhwɛ adwuma no so	Adwumakuo ananmsifoɔ hyɛ kootu	neutral	true	entailment
Obi nhwɛ anim koraa sɛ adwumakuo ananmusifoɔ ɛdanma bɛ bɔ hwerɛma bɔne, edi fɛw, akeka mu agu U.S ɔmansoafoɔ a ɔhwɛ adwuma no so	Obi bɛhwɛ anim sɛ adwumakuo ananmusifoɔ bɛ bɔ hwerɛma bɔne	contradiction	true	entailment
Obi nhwɛ anim koraa sɛ adwumakuo ananmusifoɔ ɛdanma bɛ bɔ hwerɛma bɔne, edi fɛw, akeka mu agu U.S ɔmansoafoɔ a ɔhwɛ adwuma no so	Obi nhwɛ anim sɛ adwumakuo ananmusifoɔ bɛ bɔ hwerɛma bɔne	entailment	true	entailment
Esiane sɛ nteteɛ nya nsunsuansoɔ wɔ agokansie mmɔdenmmɔ mu no nkyerɛ sɛ nipa su da hɔ dinn, mmom	Agokansifoɔ de wɔn mmɔdenmmɔ tumi a wɔde si akan no nyinaa fi awoɔ mu na ɛba	contradiction	true	entailment
Esiane sɛ nteteɛ nya nsunsuansoɔ wɔ agokansie mmɔdenmmɔ mu no nkyerɛ sɛ nipa su da hɔ dinn, mmom	Agokansie mmɔdenmmɔ gyina ahoboa so kyɛn esu biara a ɛwɔ nipa mu	entailment	true	entailment
Esiane sɛ nteteɛ nya nsunsuansoɔ wɔ agokansie mmɔdenmmɔ mu no nkyerɛ sɛ nipa su da hɔ dinn, mmom	Agokansifoɔ a wɔn ani abre no boa wɔn ho annyɛ bia dɔnhwere nwɔtwe nnawɔtwe biara	neutral	true	entailment
Meduruu fie no, mesuaa sɛ United States twa nneɛma a wɔde ma no so wɔ akwan mmienu so	M’ani gye amanyɔsɛm ho	neutral	true	entailment
Meduruu fie no, mesuaa sɛ United States twa nneɛma a wɔde ma no so wɔ akwan mmienu so	Mesua ade faa United States ho	entailment	true	entailment
Meduruu fie no, mesuaa sɛ United States twa nneɛma a wɔde ma no so wɔ akwan mmienu so	Mesuaa sɛ United States twa nneɛma a wɔde ma no so wɔ akwan mmienu so ansa na wɔaba fie	contradiction	true	entailment
Suapɔn a akyɛ wɔ wiase paa – Oxford – de ato dwa sɛ ɔretwa n’awonsɛm dwumadie no so.	Anwonsɛm dwumadie a ɛwɔ Oxford suapɔn no aba ewieɛ	entailment	true	entailment
Suapɔn a akyɛ wɔ wiase paa – Oxford – de ato dwa sɛ ɔretwa n’awonsɛm dwumadie no so.	Suapɔn a agye din no nni sika a ɔde bɛhwɛ ama anwonsɛm dwumadie no akɔ so	neutral	true	entailment
Suapɔn a akyɛ wɔ wiase paa – Oxford – de ato dwa sɛ ɔretwa n’awonsɛm dwumadie no so.	Suapɔn no de ne ho asi hɔ sɛ wɔbɛbɔ anwonsɛm dwumadie ne ho  ban na w'aka ntam sɛ wɔntwamu da	contradiction	true	entailment
Awerɛkyekyerɛ wɔ hɔ ma adasa, mmom	Awerɛkyekyerɛ abasobɔdeɛ no yɛ efidie a ɛnyam aduane ntɛm mmienu a yɛde bɛma obiara	neutral	true	entailment
Awerɛkyekyerɛ wɔ hɔ ma adasa, mmom	Mfasoɔ biara nni hɔ ma nnipa wɔ saa tebea yi mu	contradiction	true	entailment
Awerɛkyekyerɛ wɔ hɔ ma adasa, mmom	Yei nyɛ asɛmmɔne mma nnipa	entailment	true	entailment
Ɛnnyɛ agodie nkoa ne dwumadie a wobɛtumi ato ho nkyea wɔ saa meaeɛ wei so	Nkyeatoɔ a yɛyɛ fa amanyɔsɛm ho ne abatoɔ mu nso ɛkɔso wɔ saa meaeɛ yi	neutral	true	entailment
Ɛnnyɛ agodie nkoa ne dwumadie a wobɛtumi ato ho nkyea wɔ saa meaeɛ wei so	Saa meaeɛ wei gye nkyeatoɔ wɔ agodie dwumadie mu nkoa	contradiction	true	entailment
Ɛnnyɛ agodie nkoa ne dwumadie a wobɛtumi ato ho nkyea wɔ saa meaeɛ wei so	Saa meaeɛ wei gye nkyeatoɔ wɔ dwumadie bebree mu	entailment	true	entailment
Wɔ Ɔsana da a ɛtɔ so aduonunum no, Ka-bi-ma-menka-bi kuo nhyiamu no bueɛ wɔ Atlantic City, N.J. akyi no, Johnson, berɛ a na w'adi mfeɛ aduonumnsia no, hunahunaa wɔ nkɔmɔdie mmiɛnsa a wɔtwerɛ too hɔ mu sɛ ɔbeyi ne ho  afiri ɔmanpanin dibea mmrikatuo no mu	Na Johnson te nka bi sɛ ne kyidɔm no wɔ fam	neutral	true	entailment
Wɔ Ɔsana da a ɛtɔ so aduonunum no, Ka-bi-ma-menka-bi kuo nhyiamu no bueɛ wɔ Atlantic City, N.J. akyi no, Johnson, berɛ a na w'adi mfeɛ aduonumnsia no, hunahunaa wɔ nkɔmɔdie mmiɛnsa a wɔtwerɛ too hɔ mu sɛ ɔbeyi ne ho  afiri ɔmanpanin dibea mmrikatuo no mu	Johnson annwene ho da sɛ ɔbeyi ne ho  afiri mu	contradiction	true	entailment
Wɔ Ɔsana da a ɛtɔ so aduonunum no, Ka-bi-ma-menka-bi kuo nhyiamu no bueɛ wɔ Atlantic City, N.J. akyi no, Johnson, berɛ a na w'adi mfeɛ aduonumnsia no, hunahunaa wɔ nkɔmɔdie mmiɛnsa a wɔtwerɛ too hɔ mu sɛ ɔbeyi ne ho  afiri ɔmanpanin dibea mmrikatuo no mu	Johnson hunahunaa sɛ ɔbeyi ne ho  afiri mu	entailment	true	entailment
Lamar Alexander de ɔmanpanin dibea hwehwɛ no too hɔ	Annyɛ hwee mpo nipa baako yɛɛ n’adwen sɛ ɔmpre ɔmanpanin dibea no bio	entailment	true	entailment
Lamar Alexander de ɔmanpanin dibea hwehwɛ no too hɔ	Lamar Alexander ampene sɛ ɔbegyae ɔmanpanin ɔsatuo no mu	contradiction	true	entailment
Lamar Alexander de ɔmanpanin dibea hwehwɛ no too hɔ	Opanin Alexander yii ne ho  fii mu esiane ne mfoni a na ɛyɛ eniwu no bɛtɔɔ dwa mu	neutral	true	entailment
Deɛ adutwam kraa wɔ saa mmra-faahodie ntwerɛtoho yi ho ne ɔkwan bɔne a ɔfaso de FBI no di dwuma wɔ White House no ankasa akwantuo-dwumadibea nhwehwɛmu, ne ade a wɔabɛ frɛ no sɛ ‘Filegate’ no.	White House no se FBI no mmfa wɔn ani nni amanyɔni biara akyi	neutral	true	entailment
Deɛ adutwam kraa wɔ saa mmra-faahodie ntwerɛtoho yi ho ne ɔkwan bɔne a ɔfaso de FBI no di dwuma wɔ White House no ankasa akwantuo-dwumadibea nhwehwɛmu, ne ade a wɔabɛ frɛ no sɛ ‘Filegate’ no.	White House no mmfa FBI no nyɛ adwuma a ɛwɔ sɛ ɔyɛ	entailment	true	entailment
Deɛ adutwam kraa wɔ saa mmra-faahodie ntwerɛtoho yi ho ne ɔkwan bɔne a ɔfaso de FBI no di dwuma wɔ White House no ankasa akwantuo-dwumadibea nhwehwɛmu, ne ade a wɔabɛ frɛ no sɛ ‘Filegate’ no.	White House no de FBI no yɛ adwuma a ɛsɛ sɛ wɔyɛ	contradiction	true	entailment
Tung aka ntam sɛ ɔbetu wɔn a wɔtɔ agyapadeɛ pɛ sɛ wɔbɛtɔn anya ho mfasoɔ no so sa, nso bebree naa adwene ne sɛ ɛyɛ kasa kɛkɛ na ɔreka	Tung mfa wɔn a wɔtɔ agyapadeɛ pɛ sɛ wɔbɛtɔn anya ho mfasoɔ no ho	contradiction	true	entailment
Tung aka ntam sɛ ɔbetu wɔn a wɔtɔ agyapadeɛ pɛ sɛ wɔbɛtɔn anya ho mfasoɔ no so sa, nso bebree naa adwene ne sɛ ɛyɛ kasa kɛkɛ na ɔreka	Tung dwene sɛ wɔn a wɔtɔ agyapadeɛ pɛ sɛ wɔbɛtɔn anya ho mfasoɔ no ɛɛyɛ biribi a ɛndi mmra so	neutral	true	entailment
Tung aka ntam sɛ ɔbetu wɔn a wɔtɔ agyapadeɛ pɛ sɛ wɔbɛtɔn anya ho mfasoɔ no so sa, nso bebree naa adwene ne sɛ ɛyɛ kasa kɛkɛ na ɔreka	Tung pɛ sɛ ɔnya tumi wɔ wɔn a wɔtɔ agyapadeɛ pɛ sɛ wɔbɛtɔn anya ho mfasoɔ no so	entailment	true	entailment
Na soboɔ no fa ɔhaw a ɛfa akwantudeɛ no ho, wiamhyɛn mu asomfo a wɔnni suban pa, wiamhyɛn akwantuo a ɔtwaamu mpofirimu, akatua ho nsɛm a ɛtɔɔ kyima	Na nipa du na ahwere wɔn akwantudeɛ no	neutral	true	entailment
Na soboɔ no fa ɔhaw a ɛfa akwantudeɛ no ho, wiamhyɛn mu asomfo a wɔnni suban pa, wiamhyɛn akwantuo a ɔtwaamu mpofirimu, akatua ho nsɛm a ɛtɔɔ kyima	Nipa nwiinwii faa akwantudeɛ ho	entailment	false	contradiction
Na soboɔ no fa ɔhaw a ɛfa akwantudeɛ no ho, wiamhyɛn mu asomfo a wɔnni suban pa, wiamhyɛn akwantuo a ɔtwaamu mpofirimu, akatua ho nsɛm a ɛtɔɔ kyima	Na soboɔ bia ɛnni hɔ kraa	contradiction	neither	neutral
Lawrence Singleton, monaatoni mammɔfoɔ bi a ɔtwaa obi nsa na ɔkɔdaa efiease mfeɛ nwɔtwe pɛ no, asan ama y’akyere no efisɛ w’akɔwɔ ɔbaa foforɔ bi sekan ɛku no wɔ Florida	Ɔtwaa onipa no nsa no wieɛ no, ɔyɛɛ sɛ ɔde besie bɔɔla mu	neutral	true	entailment
Lawrence Singleton, monaatoni mammɔfoɔ bi a ɔtwaa obi nsa na ɔkɔdaa efiease mfeɛ nwɔtwe pɛ no, asan ama y’akyere no efisɛ w’akɔwɔ ɔbaa foforɔ bi sekan ɛku no wɔ Florida	Na obiaa huu pefee sɛ berɛ a ɔdii wɔ efiease no sesaa no korakora	contradiction	true	entailment
Lawrence Singleton, monaatoni mammɔfoɔ bi a ɔtwaa obi nsa na ɔkɔdaa efiease mfeɛ nwɔtwe pɛ no, asan ama y’akyere no efisɛ w’akɔwɔ ɔbaa foforɔ bi sekan ɛku no wɔ Florida	Opanin Singleton yɛ monaatoni a ɔda efiease wɔ Florida	entailment	true	entailment
New Republicfoɔ Charles Lane no se amaneɛbɔ no a na ɛfa nkyesie bi no si so dua sɛ Gabriel Garcaa Marquez yɛ nsɛntwerɛni bi a ɔnni nokware	Charles Lane yɛ ammanebɔfoɔ	entailment	true	entailment
New Republicfoɔ Charles Lane no se amaneɛbɔ no a na ɛfa nkyesie bi no si so dua sɛ Gabriel Garcaa Marquez yɛ nsɛntwerɛni bi a ɔnni nokware	Na Charles Lane tɔn ahyɛn	contradiction	true	entailment
New Republicfoɔ Charles Lane no se amaneɛbɔ no a na ɛfa nkyesie bi no si so dua sɛ Gabriel Garcaa Marquez yɛ nsɛntwerɛni bi a ɔnni nokware	Charles Lane nyaa Pulitzer abasobɔdeɛ no bi	neutral	false	contradiction
Ɛnnyɛ asɛnnibea hɔ nkoa na w’adane no beaeɛ a wɔde yi ammanyɔ mu nsɛmkwaa wɔ Washington saa anopa yi	Ɛnnyɛ asɛnnibea hɔ nkoa ne beaeɛ a wɔyɛ ammanyɔ wɔ Washington	entailment	true	entailment
Ɛnnyɛ asɛnnibea hɔ nkoa na w’adane no beaeɛ a wɔde yi ammanyɔ mu nsɛmkwaa wɔ Washington saa anopa yi	Ɛda adi sɛ amanyɔda no hyɛ ase anopa	neutral	true	entailment
Ɛnnyɛ asɛnnibea hɔ nkoa na w’adane no beaeɛ a wɔde yi ammanyɔ mu nsɛmkwaa wɔ Washington saa anopa yi	Agodie bi ɛrekɔso wɔ assɛnnibea hɔ a agodifoɔ bi na ɛredi	contradiction	true	entailment
Obi bɛtumi de n’adwene ɛbu ɔkwan-yi hyɛn bi a ɛreyi kwan ama mpuntudwuma foforɔ bi a nipa a ɔreyɛ mputudwuma no ɛreyi n’ayɛ Hey, Loyd…….	Wobɛtumi de w’adwene ɛbu obi a ɔyɛ ɔkwan-yi hyɛn ho adwuma sɛ ɔrekenyan ɔkwan-yi hyɛn no	neutral	true	entailment
Obi bɛtumi de n’adwene ɛbu ɔkwan-yi hyɛn bi a ɛreyi kwan ama mpuntudwuma foforɔ bi a nipa a ɔreyɛ mputudwuma no ɛreyi n’ayɛ Hey, Loyd…….	Wobɛtumi de w’adwene ɛbu obi a ɔyɛ akwan-yi hyɛn ho adwuma	entailment	true	entailment
Obi bɛtumi de n’adwene ɛbu ɔkwan-yi hyɛn bi a ɛreyi kwan ama mpuntudwuma foforɔ bi a nipa a ɔreyɛ mputudwuma no ɛreyi n’ayɛ Hey, Loyd…….	Wontumi mfa w’adwene mmu obi a ɔyɛ ɔkwan-yi hyɛn ho adwuma	contradiction	true	entailment
Mekaa wei ho asɛm kyerɛɛ Dr. wɔ kraata bi mu ayɛsɛ ɛmaa n’ani gyeɛ, na wɔde keeki bi a wɔde aduaba na ayɛ brɛɛ me saa bronya no	Menim pɔtee paa sɛ dɔkota no nsa kaa krataa no a mede soma no no	entailment	true	entailment
Mekaa wei ho asɛm kyerɛɛ Dr. wɔ kraata bi mu ayɛsɛ ɛmaa n’ani gyeɛ, na wɔde keeki bi a wɔde aduaba na ayɛ brɛɛ me saa bronya no	Menni keeki no a dɔkota no de brɛɛ me saa Bronya no	neutral	true	entailment
Mekaa wei ho asɛm kyerɛɛ Dr. wɔ kraata bi mu ayɛsɛ ɛmaa n’ani gyeɛ, na wɔde keeki bi a wɔde aduaba na ayɛ brɛɛ me saa bronya no	Dɔkota no de bobesa toa baako brɛɛ me saa Bronya no	contradiction	true	entailment
Na kuo no wɔ edin deda bi a wɔde frɛ wɔn a na ɛyɛ ‘Beaneaters’, na ɔkwan nwanwa bi so no, wobɛtumi nso afa no sɛ ɛyɛ India foɔ mmrane bi	Kuo no sesaa wɔn din efisɛ na ɛngyee din	neutral	true	entailment
Na kuo no wɔ edin deda bi a wɔde frɛ wɔn a na ɛyɛ ‘Beaneaters’, na ɔkwan nwanwa bi so no, wobɛtumi nso afa no sɛ ɛyɛ India foɔ mmrane bi	Na kuo no wɔ din bi ansa na wei a anka wobɛtumi adwene sɛ ɛyɛ India foɔ mmrane bi	entailment	true	entailment
Na kuo no wɔ edin deda bi a wɔde frɛ wɔn a na ɛyɛ ‘Beaneaters’, na ɔkwan nwanwa bi so no, wobɛtumi nso afa no sɛ ɛyɛ India foɔ mmrane bi	Kuo no awɔ edin baako pɛ besi nnɛ	contradiction	true	entailment
Menhu nkyerɛaseɛ no wɔ nsɛmfua nkyerɛaseɛ nwoma no mu	Mehuu nkyerɛaseɛ no wɔ nsɛmfua nkyerɛaseɛ nwoma no mu.	contradiction	true	entailment
Menhu nkyerɛaseɛ no wɔ nsɛmfua nkyerɛaseɛ nwoma no mu	Mehwɛɛ nsɛmfua nkyerɛaseɛ nwoma no mu nso m'anhu nkyerɛaseɛ no	entailment	true	entailment
Menhu nkyerɛaseɛ no wɔ nsɛmfua nkyerɛaseɛ nwoma no mu	Nsɛmfua nkyerɛaseɛ nwoma no a me de dii dwuma no nnyɛ nsɛmfua nkyerɛaseɛ nwoma gyinapɛn no	neutral	false	contradiction
Ɛbɛyɛ dɛn na obi atumi ayɛ saa?	Ɛba no sɛn na nnipa bebree ntumi nyɛ hwee?	contradiction	true	entailment
Ɛbɛyɛ dɛn na obi atumi ayɛ saa?	Ɛba no sɛn na obi tumi yɛ saa ade bɔne yi?	neutral	false	contradiction
Ɛbɛyɛ dɛn na obi atumi ayɛ saa?	Ɛba no sɛn na obi tumi yɛ saa?	entailment	true	entailment
Afei nso, ɛkuta nsɛmfua bi a yɛnim sɛ ɛbaa so afeha a ɛtɔ so aduonu no mu nkoa, sɛ wohwɛ mfitiase asɛm no a, nanso ɛyi asraafoɔ kasakoa a wɔka wɔ afeha a ɛtɔ so aduonu mfitiaseɛ no fi mu.	Sɛdeɛ atifi asɛm no seɛ no, ɛkura nsɛmfua bi a ɛbaa afeha a ɛtɔ so aduonu no mu nanso ɛyi kasakoa a ɛbaa deda no fi mu	entailment	true	entailment
Afei nso, ɛkuta nsɛmfua bi a yɛnim sɛ ɛbaa so afeha a ɛtɔ so aduonu no mu nkoa, sɛ wohwɛ mfitiase asɛm no a, nanso ɛyi asraafoɔ kasakoa a wɔka wɔ afeha a ɛtɔ so aduonu mfitiaseɛ no fi mu.	Ɛwɔ kasakoa a ɛfiti mmerɛ mfitiaseɛ no nyinaa wɔ mu.	contradiction	true	entailment
Afei nso, ɛkuta nsɛmfua bi a yɛnim sɛ ɛbaa so afeha a ɛtɔ so aduonu no mu nkoa, sɛ wohwɛ mfitiase asɛm no a, nanso ɛyi asraafoɔ kasakoa a wɔka wɔ afeha a ɛtɔ so aduonu mfitiaseɛ no fi mu.	Kasakoa ahoroɔ na ɛwɔ hɔ ansa na afeha a ɛtɔ so aduonu no	neutral	true	entailment
Sɛ obi wɔ 1984 nsɛsoɔ no a, ne bu kraa bɛfu sɛ watɔ saa nwoma yi sene ahokadeɛ bi a ɛyɛ tiawa (na ɛboɔ no wɔ fam kraa)	1984 nsɛsoɔ no na ɛyɛ papa paa a ɛwɔ no nyinaa mu	neutral	true	entailment
Sɛ obi wɔ 1984 nsɛsoɔ no a, ne bu kraa bɛfu sɛ watɔ saa nwoma yi sene ahokadeɛ bi a ɛyɛ tiawa (na ɛboɔ no wɔ fam kraa)	Nwoma no nnyɛ ade a yɛtɔn	contradiction	true	entailment
Sɛ obi wɔ 1984 nsɛsoɔ no a, ne bu kraa bɛfu sɛ watɔ saa nwoma yi sene ahokadeɛ bi a ɛyɛ tiawa (na ɛboɔ no wɔ fam kraa)	Ahokadeɛ no boɔ ɛɛfo kyɛn nwoma no	entailment	true	entailment
Bernstein kyerɛkyerɛ mu wɔ mfitiaseɛ hɔ	Bernstein ɛnkyerɛkyerɛ mu mma mu ndɔ	neutral	true	entailment
Bernstein kyerɛkyerɛ mu wɔ mfitiaseɛ hɔ	Bernstein kyerɛkyerɛ mu pɛ wɔ ewieɛ hɔ	contradiction	true	entailment
Bernstein kyerɛkyerɛ mu wɔ mfitiaseɛ hɔ	Mfitiaseɛ no kuta nkyerɛkyerɛmu bi	entailment	true	entailment
Yɛnsusuu ho sɛ yɛmbra saa nsɛmpɔ yi, ɛnoa ne sɛ ɛyɛ den kɛkɛ, mpo mfeɛ aduonu bi akyi a yɛde asua amamrɛ foforo yi no, sɛ ɔhɔhoɔ bi bɛnya nteɛaseɛ afa deɛ ɛyɛ sere fa ho	Mpo temanmufoɔ a wɔka kasa no brɛ ansa wahu deɛ ɛyɛ sere wɔ mu	neutral	true	entailment
Yɛnsusuu ho sɛ yɛmbra saa nsɛmpɔ yi, ɛnoa ne sɛ ɛyɛ den kɛkɛ, mpo mfeɛ aduonu bi akyi a yɛde asua amamrɛ foforo yi no, sɛ ɔhɔhoɔ bi bɛnya nteɛaseɛ afa deɛ ɛyɛ sere fa ho	Sereɛ yɛ ade a ɛnnyɛ den sɛ ahɔhoɔ bɛte aseɛ	contradiction	true	entailment
