subject	question	choices	answer	command_r+	prompt	verbalized
elementary_mathematics	Ni hali gani inaweza kuwakilishwa na akisami hii 20/8?	['Leslie alitumia dola 20 na senti 8 kwenye duka. Ni kiasi gani cha pesa ambacho Leslie alitumia kikiandikwa kama akisami?', 'Mheshimiwa Wajukuu 8 wa Kramer waligawana biskuti 20 kwa usawa. Kila mjukuu alipokea biskuti ngapi?', 'Mitch alinunua madebe 20 ya maua kwenye duka la mimea. Kila debe lilikuwa na maua 8 ndani yake. Je, Mitch alinunua maua mangapi?', 'Stempu zinauzwa katika vijitabu vya stempu 20. Donna alitumia stempu 8 kutuma mialiko ya karamu. Je, Donna alitumia vijitabu vingapi kutuma mialiko yake?']	B	C)Mitch alinunua maua mangapi?	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: Ni hali gani inaweza kuwakilishwa na akisami hii 20/8?
 A)Leslie alitumia dola 20 na senti 8 kwenye duka. Ni kiasi gani cha pesa ambacho Leslie alitumia kikiandikwa kama akisami? B)Mheshimiwa Wajukuu 8 wa Kramer waligawana biskuti 20 kwa usawa. Kila mjukuu alipokea biskuti ngapi? C)Mitch alinunua madebe 20 ya maua kwenye duka la mimea. Kila debe lilikuwa na maua 8 ndani yake. Je D)Mitch alinunua maua mangapi?"	C
elementary_mathematics	Ikiwa treni ya mizigo itasafiri kwa kasi ya maili 20 kwa saa, kwa saa 6, itasafiri umbali gani?	['maili 120', 'maili 80', 'maili 26', 'maili 12']	A	maili 120	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: Ikiwa treni ya mizigo itasafiri kwa kasi ya maili 20 kwa saa, kwa saa 6, itasafiri umbali gani?
 A)maili 120 B)maili 80 C)maili 26 D)maili 12"	A
elementary_mathematics	Ni hatua gani inaelezea jinsi ya kupata thamana ya a katika 6a = 72?	['ongeza 6 kwa pande zote mbili', 'gawanya pande zote mbili kwa 6', 'zidisha pande zote mbili kwa 6', 'ondoa 6 kutoka pande zote mbili']	B	C)zidisha pande zote mbili kwa 6	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: Ni hatua gani inaelezea jinsi ya kupata thamana ya a katika 6a = 72?
 A)ongeza 6 kwa pande zote mbili B)gawanya pande zote mbili kwa 6 C)zidisha pande zote mbili kwa 6 D)ondoa 6 kutoka pande zote mbili"	C
elementary_mathematics	Kocha Wu ana jumla ya mipira 30 ya soka. Mipira 9 ya soka ni nyeupe. Mipira ya soka iliyobaki ni mojawapo ya rangi tatu tofauti (bluu, waridi, au kijani). Kuna idadi sawa ya mipira ya bluu, waridi na kijani. Je, Kocha Wu ana mipira mingapi ya soka yenye rangi ya kijani?	[7, 10, 21, 39]	A	C)21	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: Kocha Wu ana jumla ya mipira 30 ya soka. Mipira 9 ya soka ni nyeupe. Mipira ya soka iliyobaki ni mojawapo ya rangi tatu tofauti (bluu, waridi, au kijani). Kuna idadi sawa ya mipira ya bluu, waridi na kijani. Je, Kocha Wu ana mipira mingapi ya soka yenye rangi ya kijani?
 A)7 B)10 C)21 D)39"	C
elementary_mathematics	Kiwango cha joto kilipungia kwa 11°F kati ya 6 P.M na 10 P.M. Ilikuwa 84°F saa 10 P.M. Andika na utatue mlinganyo ili kupata kiwango cha joto saa 6 P.M.	['84 − 11 = t; 73°F', 't − 84 = 11; 95°F', '84 − t = 11; 73°F', 't − 11 = 84; 95°F']	D	73°F	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: Kiwango cha joto kilipungia kwa 11°F kati ya 6 P.M na 10 P.M. Ilikuwa 84°F saa 10 P.M. Andika na utatue mlinganyo ili kupata kiwango cha joto saa 6 P.M.
 A)84 − 11 = t; 73°F B)t − 84 = 11; 95°F C)84 − t = 11; 73°F D)t − 11 = 84; 95°F"	unknown
elementary_mathematics	Theresa alikuwa na begi la magololi 72. Aliweka magololi hayo katika vikundi 9 sawa. Ni sentensi gani ya nambari inayoonyesha jinsi ya kupata idadi ya magololi ambayo Theresa aliweka katika kila kikundi?	['72 ÷ 9 = 8', '72 – 9 = 63', '9 + 72 = 81', '9 ÷ 72 = 0.125']	A	A)72 ÷ 9 = 8	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: Theresa alikuwa na begi la magololi 72. Aliweka magololi hayo katika vikundi 9 sawa. Ni sentensi gani ya nambari inayoonyesha jinsi ya kupata idadi ya magololi ambayo Theresa aliweka katika kila kikundi?
 A)72 ÷ 9 = 8 B)72 – 9 = 63 C)9 + 72 = 81 D)9 ÷ 72 = 0.125"	A
elementary_mathematics	Rob hutumia kijisanduku kimoja cha chakula cha paka kila baada ya siku 5 kuwalisha paka wake. Kwa wastani anatumia vijisanduku vingapi vya chakula cha paka kwa mwezi?	['Vijisanduku 2', 'Vijisanduku 4', 'Vijisanduku 5', 'Vijisanduku 6']	D	D)Vijisanduku 6	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: Rob hutumia kijisanduku kimoja cha chakula cha paka kila baada ya siku 5 kuwalisha paka wake. Kwa wastani anatumia vijisanduku vingapi vya chakula cha paka kwa mwezi?
 A)Vijisanduku 2 B)Vijisanduku 4 C)Vijisanduku 5 D)Vijisanduku 6"	D
elementary_mathematics	Je, ni kizidishio gani kidogo kwa ujumla cha 4 na 10?	[14, 20, 40, 60]	B	A)14	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: Je, ni kizidishio gani kidogo kwa ujumla cha 4 na 10?
 A)14 B)20 C)40 D)60"	A
elementary_mathematics	Tatua 4 juu ya 7 + 2 juu ya 7.	['6 over 14', '8 over 49', '14 over 28', '6 over 7']	D	D)6 over 7	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: Tatua 4 juu ya 7 + 2 juu ya 7.
 A)6 over 14 B)8 over 49 C)14 over 28 D)6 over 7"	D
elementary_mathematics	Kuna miaka mingapi katika muongo mmoja?	[5, 10, 15, 20]	B	A)5	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: Kuna miaka mingapi katika muongo mmoja?
 A)5 B)10 C)15 D)20"	A
elementary_mathematics	Kuna siku 31 katika mwezi wa Januari. Michelle alifanya mazoezi ya kuinua mwili mara 45 kila siku kwa mwezi mmoja. Alitumia njia iliyoonyeshwa hapa chini ili kujua ni mara ngapi alifanya zoezi hilo katika mwezi wa Januari. 31 × 45 Michelle alifanya zoezi hilo mara ngapi katika mwezi wa Januari?	['mara 125', 'mara 279', 'mara 1,395', 'mara1,406']	C	D)395	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: Kuna siku 31 katika mwezi wa Januari. Michelle alifanya mazoezi ya kuinua mwili mara 45 kila siku kwa mwezi mmoja. Alitumia njia iliyoonyeshwa hapa chini ili kujua ni mara ngapi alifanya zoezi hilo katika mwezi wa Januari. 31 × 45 Michelle alifanya zoezi hilo mara ngapi katika mwezi wa Januari?
 A)mara 125 B)mara 279 C)mara 1 D)395"	D
elementary_mathematics	Nambari mbili nzima zina kizidishio cha chini kwa ujumla cha 60. Kila nambari ni chini ya au sawa na 12. Nambari kubwa zaidi inayoweza kugawanya nambari hizo mbili ni 2. Je, nambari hizo mbili ni gani?	['6 na 10', '5 na 12', '10 na 12', '12 na 15']	C	A)6 na 10	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: Nambari mbili nzima zina kizidishio cha chini kwa ujumla cha 60. Kila nambari ni chini ya au sawa na 12. Nambari kubwa zaidi inayoweza kugawanya nambari hizo mbili ni 2. Je, nambari hizo mbili ni gani?
 A)6 na 10 B)5 na 12 C)10 na 12 D)12 na 15"	A
elementary_mathematics	Tathmini −2(x − 3) ikiwa x = 2.	[-4, -2, 10, 2]	D	10	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: Tathmini −2(x − 3) ikiwa x = 2.
 A)-4 B)-2 C)10 D)2"	C
elementary_mathematics	Kuna kalori 230 katika aina moja ya aiskrimu yenye uzito wa aunsi 4. Ni kalori ngapi zilizo katika aunsi 6 za aiskrimu hiyo?	[232, 236, 345, 460]	C	D)460	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: Kuna kalori 230 katika aina moja ya aiskrimu yenye uzito wa aunsi 4. Ni kalori ngapi zilizo katika aunsi 6 za aiskrimu hiyo?
 A)232 B)236 C)345 D)460"	D
elementary_mathematics	Kadiria 711 + 497. Jumla ni kati ya nambari gani?	['50 na 400', '450 na 700', '750 na 1,000', '1,050 na 1,300']	D	C)750 na 1	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: Kadiria 711 + 497. Jumla ni kati ya nambari gani?
 A)50 na 400 B)450 na 700 C)750 na 1 D)000"	C
elementary_mathematics	Bw. Kohlberg ana duka la maua. Mwanzoni mwa siku, alikuwa na maua ya waridi 152. Bw. Kohlberg aliuza waridi 96 na kisha alitaka kugawanya waridi zilizobaki kwa usawa kati ya chupa 8 za maua. Jumla ya maua ya waridi katika kila chupa yatakuwa mangapi?	[7, 12, 48, 56]	A	A)7	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: Bw. Kohlberg ana duka la maua. Mwanzoni mwa siku, alikuwa na maua ya waridi 152. Bw. Kohlberg aliuza waridi 96 na kisha alitaka kugawanya waridi zilizobaki kwa usawa kati ya chupa 8 za maua. Jumla ya maua ya waridi katika kila chupa yatakuwa mangapi?
 A)7 B)12 C)48 D)56"	A
elementary_mathematics	Kadiria 32 x 68. Suluhisho ni kati ya nambari gani?	['18 na 28', '180 na 280', '1,800 na 2,800', '18,000 na 28,000']	C	D)800 na 2	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: Kadiria 32 x 68. Suluhisho ni kati ya nambari gani?
 A)18 na 28 B)180 na 280 C)1 D)800 na 2"	D
elementary_mathematics	Andika uainishaji mkuu wa 77. Tumia vipeo inapowezekana.	['7 • 11^2 • 13', '7^2 • 11', '7 • 11 • 13', '7 • 11']	D	A)7 • 11^2 • 13	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: Andika uainishaji mkuu wa 77. Tumia vipeo inapowezekana.
 A)7 • 11^2 • 13 B)7^2 • 11 C)7 • 11 • 13 D)7 • 11"	A
elementary_mathematics	Majarida yanagharimu $2.99 kila moja na vitabu vinagharimu $6.99 kila moja kwenye Duka la Magazeti la Old Town. Je, ni gharama gani ya jumla ya magazeti 4 na vitabu 3?	[20.93, 28.93, 32.93, 48.93]	C	C)32.93	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: Majarida yanagharimu $2.99 kila moja na vitabu vinagharimu $6.99 kila moja kwenye Duka la Magazeti la Old Town. Je, ni gharama gani ya jumla ya magazeti 4 na vitabu 3?
 A)20.93 B)28.93 C)32.93 D)48.93"	C
elementary_mathematics	Umi aliunda mtindo wa nambari unaofuata kwa kuongeza kiasi sawa kila wakati ili kupata nambari inayofuata. 20, 40, 60, 80, ... Je, nambari ya nane itakuwa gani kwenye mtindo huu?	[160, 240, 320, 640]	A	C)320	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: Umi aliunda mtindo wa nambari unaofuata kwa kuongeza kiasi sawa kila wakati ili kupata nambari inayofuata. 20, 40, 60, 80, ... Je, nambari ya nane itakuwa gani kwenye mtindo huu?
 A)160 B)240 C)320 D)640"	C
elementary_mathematics	Andika 7 juu ya 33 kama desimali.	['0.021 ikijirudia', '0.21 ikijirudia', '0.22 ikijirudia', 0.2121]	B	0.21	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: Andika 7 juu ya 33 kama desimali.
 A)0.021 ikijirudia B)0.21 ikijirudia C)0.22 ikijirudia D)0.2121"	unknown
elementary_mathematics	Shule ya Westview inanunua sare mpya za mpira wa vikapu. Kila sare inagharimu $46. Shule itanunua sare 12. Mlinganyo upi unaonyesha njia ya kupata gharama ya jumla ya sare?	['(40 × 10) + (6 × 2) = 400 + 12', '(40 × 6) + (10 × 2) = 240 + 20', '(40 × 12) + (6 × 12) = 480 + 72', '(40 × 12) + (60 × 12) = 480 + 720']	C	D) (40 × 12) + (60 × 12) = 480 + 720	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: Shule ya Westview inanunua sare mpya za mpira wa vikapu. Kila sare inagharimu $46. Shule itanunua sare 12. Mlinganyo upi unaonyesha njia ya kupata gharama ya jumla ya sare?
 A)(40 × 10) + (6 × 2) = 400 + 12 B)(40 × 6) + (10 × 2) = 240 + 20 C)(40 × 12) + (6 × 12) = 480 + 72 D)(40 × 12) + (60 × 12) = 480 + 720"	D
elementary_mathematics	Manuel alinunua gari lililotumika kwa dola elfu sita arobaini na tisa. Gharama ya gari hili ambalo Manuel alinunua ikiandikwa kama nambari ni nini?	[649, 6049, 6409, 6490]	B	D)6490	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: Manuel alinunua gari lililotumika kwa dola elfu sita arobaini na tisa. Gharama ya gari hili ambalo Manuel alinunua ikiandikwa kama nambari ni nini?
 A)649 B)6049 C)6409 D)6490"	D
elementary_mathematics	Jana, Mika alikula idadi ya stroberi inayoweza kugawika mara mbili. Pia alikula idadi isiyoweza kugawika mara mbili ya  matufaha. Ni kundi gani lingeweza kuwakilisha stroberi, S, na matufaha, A, alizokula Mika jana?	['SSSSS; AAA', 'SSSSS; AAAA', 'SSSSSSSS; AAAA', 'SSSSSSSS; A']	D	D)SSSSSSSS; A	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: Jana, Mika alikula idadi ya stroberi inayoweza kugawika mara mbili. Pia alikula idadi isiyoweza kugawika mara mbili ya  matufaha. Ni kundi gani lingeweza kuwakilisha stroberi, S, na matufaha, A, alizokula Mika jana?
 A)SSSSS; AAA B)SSSSS; AAAA C)SSSSSSSS; AAAA D)SSSSSSSS; A"	D
elementary_mathematics	Chakula cha paka kinagharimu $.47/lb. Je, mfuko wa lb 6 unagharimu kiasi gani?	[2.82, 2.97, 6.47, 12.77]	A	C)6.47	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: Chakula cha paka kinagharimu $.47/lb. Je, mfuko wa lb 6 unagharimu kiasi gani?
 A)2.82 B)2.97 C)6.47 D)12.77"	C
elementary_mathematics	Andika 60 juu ya 72 kwa njia rahisi zaidi.	['4 juu ya 6', '10 juu ya12', '15 juu ya 17', '5 juu ya 6']	D	D)5 juu ya 6	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: Andika 60 juu ya 72 kwa njia rahisi zaidi.
 A)4 juu ya 6 B)10 juu ya12 C)15 juu ya 17 D)5 juu ya 6"	D
elementary_mathematics	Andika uwiano wa vikombe 2 kwa 3 qt kama akisami katika njia rahisi zaidi.	['3 juu ya 2', '2 juu ya 3', '2 juu ya 12', '1 juu ya 6']	D	C)2 juu ya 12	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: Andika uwiano wa vikombe 2 kwa 3 qt kama akisami katika njia rahisi zaidi.
 A)3 juu ya 2 B)2 juu ya 3 C)2 juu ya 12 D)1 juu ya 6"	C
elementary_mathematics	Maktaba ya Mills ina vitabu 1,007,199. Maktaba ya Springvale ina vitabu 907,082. Ni ipi kati ya yafuatayo ndiyo makadirio bora zaidi ya vitabu vingapi zaidi Maktaba ya Mills inayo kuliko Maktaba ya Springvale?	['vitabu 100,000', 'vitabu 80,000', 'vitabu 10,000', 'vitabu 8,000']	A	A)vitabu 100	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: Maktaba ya Mills ina vitabu 1,007,199. Maktaba ya Springvale ina vitabu 907,082. Ni ipi kati ya yafuatayo ndiyo makadirio bora zaidi ya vitabu vingapi zaidi Maktaba ya Mills inayo kuliko Maktaba ya Springvale?
 A)vitabu 100 B)000 C)vitabu 80 D)000"	A
elementary_mathematics	Pat anapigisha mpira wa kikapu chini mara 25 ndani ya sekunde 30. Kwa mwendo huo, Pat ataupiga mpira takriban mara ngapi ndani ya sekunde 150?	[120, 125, 144, 145]	B	125	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: Pat anapigisha mpira wa kikapu chini mara 25 ndani ya sekunde 30. Kwa mwendo huo, Pat ataupiga mpira takriban mara ngapi ndani ya sekunde 150?
 A)120 B)125 C)144 D)145"	B
elementary_mathematics	Tumia mstari wa nambari kupata jumla ya -9 + (−8).	[-17, 1, -1, 17]	A	A) -17	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: Tumia mstari wa nambari kupata jumla ya -9 + (−8).
 A)-17 B)1 C)-1 D)17"	A
