question	choices	answer	subject	command_r+	prompt	verbalized
Ke maemo afe a ka emelwang ke fraction 20 / 8?	['Leslie o sebedisa diranta tse 20 le disente tse 8 lebenkeleng. Tjhelete eo Leslie a e sebedisitseng e ngolwa jwang e le fraction?', 'Ditloholo tse 8 tsa Mong. Kramer di arolelane dikuku tse 20 ka ho lekana. Setlloholo ka seng se fumane dikuku tse kae?', 'Mitch o rekile ditshelo tse 20 tsa dipalesa lebenkeleng la dimela. Setshelo ka seng se ne se na le dipalesa tse 8 kahare. Ke dipalesa tse kae tseo Mitch a di rekileng?', 'Ditempe di rekiswa ka dibukana tse 20. Donna o sebedisitse ditempe tse 8 ho romela dimemo tsa moketjana. Ke dibukana tse kae tsa ditempe tseo Donna a di sebedisitseng ho romela dimemo?']	B	elementary_mathematics	A)	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: Ke maemo afe a ka emelwang ke fraction 20 / 8?
 A)Leslie o sebedisa diranta tse 20 le disente tse 8 lebenkeleng. Tjhelete eo Leslie a e sebedisitseng e ngolwa jwang e le fraction? B)Ditloholo tse 8 tsa Mong. Kramer di arolelane dikuku tse 20 ka ho lekana. Setlloholo ka seng se fumane dikuku tse kae? C)Mitch o rekile ditshelo tse 20 tsa dipalesa lebenkeleng la dimela. Setshelo ka seng se ne se na le dipalesa tse 8 kahare. Ke dipalesa tse kae tseo Mitch a di rekileng? D)Ditempe di rekiswa ka dibukana tse 20. Donna o sebedisitse ditempe tse 8 ho romela dimemo tsa moketjana. Ke dibukana tse kae tsa ditempe tseo Donna a di sebedisitseng ho romela dimemo?"	A
Haeba terene ya dithoto e tsamaya ka lebelo la dikhilomitara tse 20 ka hora bakeng sa dihora tse 6. e tla tsamaya sebaka se sekae?	['dikhilomitara tse 120', 'dikhilomitara tse 80', 'dikhilomitara tse 26', 'dikhilomitara tse 12']	A	elementary_mathematics	dikhilomitara tse 120	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: Haeba terene ya dithoto e tsamaya ka lebelo la dikhilomitara tse 20 ka hora bakeng sa dihora tse 6. e tla tsamaya sebaka se sekae?
 A)dikhilomitara tse 120 B)dikhilomitara tse 80 C)dikhilomitara tse 26 D)dikhilomitara tse 12"	A
Ke mohato ofe o hlalosang hore o fumana jwang boleng ba a ho 6a = 72?	['kopanya 6 mahlakoreng ka bobedi', 'arola mahlakore ka bobedi ka 6', 'atisa mahlakore ka bobedi ka 6', 'tlosa 6 ho tswa ho mahlakore ka bobedi']	B	elementary_mathematics	C)atisa mahlakore ka bobedi ka 6	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: Ke mohato ofe o hlalosang hore o fumana jwang boleng ba a ho 6a = 72?
 A)kopanya 6 mahlakoreng ka bobedi B)arola mahlakore ka bobedi ka 6 C)atisa mahlakore ka bobedi ka 6 D)tlosa 6 ho tswa ho mahlakore ka bobedi"	C
Mokwetlisi Wu o na le dibolo tse 30 kaofela. Dibolo tse 9 di tshweu. Dibolo tse setseng ke tse ding tsa mebala e fapaneng (bolou, pinki, le tala). Ho na le palo e lekanang ya bolou, pinki, le dibolo tse tala. Ke dibolo tse kae tse tala tseo Mokwetlisi Wu a nang le tsona? 	['7', '10', '21', '39']	A	elementary_mathematics	C)21	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: Mokwetlisi Wu o na le dibolo tse 30 kaofela. Dibolo tse 9 di tshweu. Dibolo tse setseng ke tse ding tsa mebala e fapaneng (bolou, pinki, le tala). Ho na le palo e lekanang ya bolou, pinki, le dibolo tse tala. Ke dibolo tse kae tse tala tseo Mokwetlisi Wu a nang le tsona? 
 A)7 B)10 C)21 D)39"	C
Ditemphereitjhara di theohile ho 11°F dipakeng tsa 6 P.M le 10 P.M. E ne e le 84°F ka 10 P.M. Ngola mme o rarolle equation ho fumana t themphereitjhara ka 6 P.M.	['84 − 11 = t; 73°F', 't − 84 = 11; 95°F', '84 − t = 11; 73°F', 't − 11 = 84; 95°F']	D	elementary_mathematics	73°F	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: Ditemphereitjhara di theohile ho 11°F dipakeng tsa 6 P.M le 10 P.M. E ne e le 84°F ka 10 P.M. Ngola mme o rarolle equation ho fumana t themphereitjhara ka 6 P.M.
 A)84 − 11 = t; 73°F B)t − 84 = 11; 95°F C)84 − t = 11; 73°F D)t − 11 = 84; 95°F"	unknown
Theresa o ne a na le mokotla wa dimabole tse 72. O beha dimabole ka dihlopha tse 9 tse lekanang. Ke polelo efe ya palo e bontshang hore o fumana jwang palo ya dimabole tseo Theresa a di beileng sehlopheng?	['72 / 9 = 8', '72 - 9 = 63', '9 + 72 = 81', '9 + 72 = 0.125']	A	elementary_mathematics	A)72 / 9 = 8	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: Theresa o ne a na le mokotla wa dimabole tse 72. O beha dimabole ka dihlopha tse 9 tse lekanang. Ke polelo efe ya palo e bontshang hore o fumana jwang palo ya dimabole tseo Theresa a di beileng sehlopheng?
 A)72 / 9 = 8 B)72 - 9 = 63 C)9 + 72 = 81 D)9 + 72 = 0.125"	A
Rob o sebedisa lebokose le le leng la dijo tsa katse matsatsing a mang le a mang a 5 ho fepa dikatse tsa hae. Hantlentle ke mabokose a makae a dijo tsa katse a a sebedisang ka kgwedi?	['mabokose a 2', 'mabokose a 4', 'mabokose a 5', 'mabokose a 6']	D	elementary_mathematics	D)mabokose a 6	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: Rob o sebedisa lebokose le le leng la dijo tsa katse matsatsing a mang le a mang a 5 ho fepa dikatse tsa hae. Hantlentle ke mabokose a makae a dijo tsa katse a a sebedisang ka kgwedi?
 A)mabokose a 2 B)mabokose a 4 C)mabokose a 5 D)mabokose a 6"	D
Ke katiso efe e tshwanang ya 4 le 10?	['14', '20', '40', '60']	B	elementary_mathematics	A)14	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: Ke katiso efe e tshwanang ya 4 le 10?
 A)14 B)20 C)40 D)60"	A
Fumana 4 hodima 7 + 2 hodima 7.	['6 hodima 14', '8 hodima 49', '14 hodima 28', '6 hodima 7']	D	elementary_mathematics	6 hodima 14	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: Fumana 4 hodima 7 + 2 hodima 7.
 A)6 hodima 14 B)8 hodima 49 C)14 hodima 28 D)6 hodima 7"	A
Ke dilemo tse kae ho mongwahakgolo?	['5', '10', '15', '20']	B	elementary_mathematics	B)10	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: Ke dilemo tse kae ho mongwahakgolo?
 A)5 B)10 C)15 D)20"	B
Ho na le matsatsi a 31 kgweding ya Pherekgong. Michelle o entse di-push-ups letsatsi le leng le le leng la kgwedi. O sebedisitse mohopolo o ka tlase ho fumana palo ya di-push-ups tseo a di entseng ka Pherekgong. 31 x 45. Ke di-push-ups tse kae tseo Michelle a di entseng kgweding ya Pherekgong?	['di-push-ups tse 125', 'di-push-ups tse 279', 'di-push-ups tse 1,395', 'di-push-ups tse 1,406']	C	elementary_mathematics	D)395	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: Ho na le matsatsi a 31 kgweding ya Pherekgong. Michelle o entse di-push-ups letsatsi le leng le le leng la kgwedi. O sebedisitse mohopolo o ka tlase ho fumana palo ya di-push-ups tseo a di entseng ka Pherekgong. 31 x 45. Ke di-push-ups tse kae tseo Michelle a di entseng kgweding ya Pherekgong?
 A)di-push-ups tse 125 B)di-push-ups tse 279 C)di-push-ups tse 1 D)395"	D
Dipalo tse pedi tse feletseng di na le bonyane katiso e tshwanang ya 60. Palo e nngwe le e nngwe e katlase kapa e lekana le 12. Factor e kgolo e tshwanang le dipalo tse pedi ke 2. Ke dipalo dife tse pedi?	['6 le 10', '5 le 12', '10 le 12', '12 le 15']	C	elementary_mathematics	A)6 le 10	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: Dipalo tse pedi tse feletseng di na le bonyane katiso e tshwanang ya 60. Palo e nngwe le e nngwe e katlase kapa e lekana le 12. Factor e kgolo e tshwanang le dipalo tse pedi ke 2. Ke dipalo dife tse pedi?
 A)6 le 10 B)5 le 12 C)10 le 12 D)12 le 15"	A
Lekola -2 (x - 3) bakeng sa x = 2	['-4', '-2', '10', '2']	D	elementary_mathematics	-4	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: Lekola -2 (x - 3) bakeng sa x = 2
 A)-4 B)-2 C)10 D)2"	A
Ho na le di-calories tse 230 ho dikgeramo tse 4 tsa mofuta wa lebejana-po. Ke di-calories tse kae tse ho dikgeramo tse 6 tsa lebejana-po leo?	['232', '236', '345', '460']	C	elementary_mathematics	D)460	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: Ho na le di-calories tse 230 ho dikgeramo tse 4 tsa mofuta wa lebejana-po. Ke di-calories tse kae tse ho dikgeramo tse 6 tsa lebejana-po leo?
 A)232 B)236 C)345 D)460"	D
Akanya 711 + 497. Palo e dipakeng tsa dinomoro dife?	['50 le 400', '450 le 700', '750 le 1,000', '1,050 le 1,300']	D	elementary_mathematics	C)750 le 1	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: Akanya 711 + 497. Palo e dipakeng tsa dinomoro dife?
 A)50 le 400 B)450 le 700 C)750 le 1 D)000"	C
Mong. Kohlberg o na le lebenkele la dipalesa. Qalong ya letsatsi, o ne a na le dipalesa tse 152. Mong. Kohlberg o rekisitse dipalesa tse 96 mme o ne a batla ho arola dipalesa tsohle ka ho lekana divaseng tse 8. E tlo ba palo e kae kaofela ya dipalesa vaseng e nngwe le e nngwe?	['7', '12', '48', '56']	A	elementary_mathematics	B)12	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: Mong. Kohlberg o na le lebenkele la dipalesa. Qalong ya letsatsi, o ne a na le dipalesa tse 152. Mong. Kohlberg o rekisitse dipalesa tse 96 mme o ne a batla ho arola dipalesa tsohle ka ho lekana divaseng tse 8. E tlo ba palo e kae kaofela ya dipalesa vaseng e nngwe le e nngwe?
 A)7 B)12 C)48 D)56"	B
Akanya 32 x 68. Sehlahiswa se dipakeng tsa dipalo dife?	['18 le 28', '180 le 280', '18,00 le 2,800', '18,000 le 28,000']	C	elementary_mathematics	C)18	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: Akanya 32 x 68. Sehlahiswa se dipakeng tsa dipalo dife?
 A)18 le 28 B)180 le 280 C)18 D)00 le 2"	C
Ngola prime factorization ya 77. Sebedisa di-exponents moo ho hlokahalang.	['7 . 11 2 . 13', '7 2 . 11', '7 . 11 . 13', '7 . 11']	D	elementary_mathematics	D)7 . 11	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: Ngola prime factorization ya 77. Sebedisa di-exponents moo ho hlokahalang.
 A)7 . 11 2 . 13 B)7 2 . 11 C)7 . 11 . 13 D)7 . 11"	D
Makasine o bitsa R2.99 o mong le o mong mme dibuka di bitsa R6.99 e nngwe le e nngwe Old Town Newsstand. Makasine tse 4 ke bokae le dibuka tse 3  ke bokae kaofela?	['R20.93', 'R28.93', 'R32.93', 'R48.93']	C	elementary_mathematics	C)R32.93	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: Makasine o bitsa R2.99 o mong le o mong mme dibuka di bitsa R6.99 e nngwe le e nngwe Old Town Newsstand. Makasine tse 4 ke bokae le dibuka tse 3  ke bokae kaofela?
 A)R20.93 B)R28.93 C)R32.93 D)R48.93"	C
Umi o entse paterone ya dinomoro e latelang ka ho kopanya dipalo nako le nako ho fumana palo e latelang. 20, 40, 60, 80,...Nomoro ya borobedi e tla ba efe ho pattern? 	['160', '240', '320', '640']	A	elementary_mathematics	C)320	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: Umi o entse paterone ya dinomoro e latelang ka ho kopanya dipalo nako le nako ho fumana palo e latelang. 20, 40, 60, 80,...Nomoro ya borobedi e tla ba efe ho pattern? 
 A)160 B)240 C)320 D)640"	C
Ngola 7 hodima 33 e le decimal.	[' Ho iphetha ha 0.021', 'Ho iphetha ha 0.21', 'Ho iphetha ha 0.22', '0.2121']	B	elementary_mathematics	Ho iphetha ha 0.21	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: Ngola 7 hodima 33 e le decimal.
 A) Ho iphetha ha 0.021 B)Ho iphetha ha 0.21 C)Ho iphetha ha 0.22 D)0.2121"	B
Sekolo sa Westview se reka seaparo se setjha sa basketball. Seaparo se seng le se seng se bitsa R46. Sekolo se tla reka diaparo tse 12. Ke palo efe e bontshang tsela ya ho fumana ditjeo kaofela tsa seaparo?	['(40 x 10) + (6 x 2) = 400 + 12', '(40 x 6) + (10 x 2) = 240 + 20', '(40 x 12) + (6 x 12) = 480 + 72', '(40 x 12) + (60 x 12) = 480 + 720']	C	elementary_mathematics	D) (40 x 12) + (60 x 12) = 480 + 720	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: Sekolo sa Westview se reka seaparo se setjha sa basketball. Seaparo se seng le se seng se bitsa R46. Sekolo se tla reka diaparo tse 12. Ke palo efe e bontshang tsela ya ho fumana ditjeo kaofela tsa seaparo?
 A)(40 x 10) + (6 x 2) = 400 + 12 B)(40 x 6) + (10 x 2) = 240 + 20 C)(40 x 12) + (6 x 12) = 480 + 72 D)(40 x 12) + (60 x 12) = 480 + 720"	D
Manuel o rekile koloi e sebeditseng ka diranta tse dikete tse tsheletseng le mashome a mane a metso e robong. Theko ya koloi e sebeditseng ya Manuel ke bokae ha e ngolwa e le numeral?	['R649', 'R6,049', 'R6,409', 'R6,490']	B	elementary_mathematics	A)R649	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: Manuel o rekile koloi e sebeditseng ka diranta tse dikete tse tsheletseng le mashome a mane a metso e robong. Theko ya koloi e sebeditseng ya Manuel ke bokae ha e ngolwa e le numeral?
 A)R649 B)R6 C)049 D)R6"	A
Maobane, Micah o jele menokotshwai e even ka palo. A boela a ja diapole tse odd ka palo. Ke sehlopha sefe se ka emelang menokotshwai, S, le diapole, A, tseo Micah a di jeleng maobane?	['SSSSS; AAA', 'SSSSS;AAAA', 'SSSSSSSS;AAAA', 'SSSSSSSS; A']	D	elementary_mathematics	D)SSSSSSSS; A	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: Maobane, Micah o jele menokotshwai e even ka palo. A boela a ja diapole tse odd ka palo. Ke sehlopha sefe se ka emelang menokotshwai, S, le diapole, A, tseo Micah a di jeleng maobane?
 A)SSSSS; AAA B)SSSSS;AAAA C)SSSSSSSS;AAAA D)SSSSSSSS; A"	D
Dijo tsa katse di bitsa R.47 / lb. Mokotla wa 6-lb o bitsa bokae?	['R2.82', 'R2.97', 'R6.47', 'R12.77']	A	elementary_mathematics	D)R28.82	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: Dijo tsa katse di bitsa R.47 / lb. Mokotla wa 6-lb o bitsa bokae?
 A)R2.82 B)R2.97 C)R6.47 D)R12.77"	D
Ngola 60 hodima 72 ka foromo e bobebe.	['4 hodima 6', '10 hodima 12', '15 hodima 17', '5 hodima 6']	D	elementary_mathematics	D)5 hodima 6	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: Ngola 60 hodima 72 ka foromo e bobebe.
 A)4 hodima 6 B)10 hodima 12 C)15 hodima 17 D)5 hodima 6"	D
Ngola ratio ya dikopi tse 2 ho 3 qt e le fraction ka foromo e bobebe.	['3 hodima 2', '2 hodima 3', '2 hodima 12', '1 hodima 6']	D	elementary_mathematics	A)3 hodima 2	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: Ngola ratio ya dikopi tse 2 ho 3 qt e le fraction ka foromo e bobebe.
 A)3 hodima 2 B)2 hodima 3 C)2 hodima 12 D)1 hodima 6"	A
Mills Library e na le dibuka tse 1,007,199. Springvale Library e na le dibuka tse 907,082. Ke kakanyo efe e betere e bontshang hore ke dibuka tse bongata bo bokae tseo Mills Library e nang le tsona ho feta Springvale Library?	['dibuka tse 100,000', 'dibuka tse 80,000', 'dibuka tse 10,000', 'dibuka tse 8,000']	A	elementary_mathematics	A)dibuka tse 100	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: Mills Library e na le dibuka tse 1,007,199. Springvale Library e na le dibuka tse 907,082. Ke kakanyo efe e betere e bontshang hore ke dibuka tse bongata bo bokae tseo Mills Library e nang le tsona ho feta Springvale Library?
 A)dibuka tse 100 B)000 C)dibuka tse 80 D)000"	A
