subject,question,choices,answer,output
elementary_mathematics,"Abe alipata idadi ya wastani na nambari ya katikati kwa orodha hii. 1, 3, 3 Ikiwa nambari 6 iliongezwa kwenye orodha, basi","['idadi ya wastani ingeongezeka', 'idadi ya wastani ingepungua', 'nambari ya katikati ingeongezeka', 'nambari ya katikati ingeongezeka']",A,"Tuchambue jinsi kuongeza nambari 6 kwenye orodha inavyoathiri idadi ya wastani na nambari ya katikati.

Orodha ya awali ni: 1, 3, 3

1. **Idadi ya wastani (Mean):**
   - Kwanza, tutapata idadi ya wastani ya orodha ya awali.
   - Jumla ya nambari: 1 + 3 + 3 = 7
   - Idadi ya wastani = Jumla ya nambari / Idadi ya vipengele = 7 / 3 ≈ 2.33

   Sasa, tutaongeza nambari 6 kwenye orodha:
   - Orodha mpya: 1, 3, 3, 6
   - Jumla ya nambari mpya: 1 + 3 + 3 + 6 = 13
   - Idadi ya wastani mpya = Jumla ya nambari mpya / Idadi ya vipengele = 13 / 4 = 3.25

   Kwa hivyo, idadi ya wastani imeongezeka.

2. **Nambari ya katikati (Median):**
   - Kwanza, tutapata nambari ya katikati ya orodha ya awali.
   - Orodha ya awali: 1, 3, 3 (tayari imepangwa kwa mpangilio wa kupanda)
   - Nambari ya katikati ni 3 (kwa sababu ni nambari ya katikati katika orodha yenye vipengele vitatu).

   Sasa, tutaongeza nambari 6 kwenye orodha:
   - Orodha mpya: 1, 3, 3, 6 (tayari imepangwa kwa mpangilio wa kupanda)
   - Kwa orodha yenye vipengele vinne, nambari ya katikati ni wastani wa vipengele vya katikati viwili.
   - Vipengele vya katikati ni 3 na 3.
   - Nambari ya katikati mpya = (3 + 3) / 2 = 3

   Kwa hivyo, nambari ya katikati haijabadilika.

Kwa hivyo, majibu sahihi ni:
A) idadi ya wastani ingeongezeka"
elementary_mathematics,"Wakati n = 11, ni nini thamana ya 10 – (n + 6)?","[-7, 5, 7, 27]",A,"Ili kupata thamani ya 10 – (n + 6) wakati n = 11, tunahitaji kwanza kuchukua nafasi ya n na 11 katika mlinganyo huo.

10 – (n + 6)
= 10 – (11 + 6)
= 10 – 17
= -7

Kwa hivyo, jibu sahihi ni:
A) -7"
elementary_mathematics,"Usemi gani unawakilisha kifungu hapa chini? 3 ni chache kuliko nambari, p","['3-p', 'p+3', '3/p', 'p-3']",D,"Kifungu ""3 ni chache kuliko nambari, p"" kinaweza kuwakilishwa kwa njia ya hesabu kama ifuatavyo:

""3 ni chache kuliko nambari, p"" inamaanisha kwamba tunachukua nambari \( p \) na kuondoa 3 kutoka kwake.

Kwa hiyo, jibu sahihi ni:
D) p-3"
elementary_mathematics,Jumba la sinema lilikusanya $6 kwa kila tikiti inayouzwa kwa filamu. Jumba hili liliuza tikiti 500 kwa sinema. Usemi ulio hapa chini unaweza kutumiwa kupata kiasi cha fedha ambacho jumba la sinema lilikusanya kwa ajili ya tiketi. 6 × 500 Usemi gani unaweza pia kutumika kupata pesa ngapi jumba la sinema lilikusanya kwa tikiti?,"['30 × 10^1', '30 × 10^3', '(6 × 5) × 10^2', '(6 × 5) × 10^3']",C,"Ili kupata kiasi cha fedha ambacho jumba la sinema lilikusanya kwa ajili ya tiketi, tunaweza kutumia usemi wa hisabati. Kwanza, tunaangalia usemi uliotolewa: \(6 \times 500\).

Tunaweza pia kuandika \(500\) kama \(5 \times 10^2\). Kwa hivyo, tunaweza kubadilisha usemi wa awali kuwa:

\[6 \times 500 = 6 \times (5 \times 10^2)\]

Kwa kutumia sheria za ushirikiano (associative property), tunaweza kuandika:

\[6 \times (5 \times 10^2) = (6 \times 5) \times 10^2\]

Kwa hivyo, usemi mwingine unaoweza kutumika kupata kiasi cha fedha ni:

C) \((6 \times 5) \times 10^2\)

Hivyo, jibu sahihi ni:

C) \((6 \times 5) \times 10^2\)"
elementary_mathematics,Kama 12-9 + c = 12. Ni thamana gani ya c inayofanya mlinganyo huo uwe wa kweli?,"[0, 3, 9, 12]",C,"Ili kutatua mlinganyo huu na kupata thamani ya \( c \), tunahitaji kufanya hesabu ifuatayo:

Kama 12 - 9 + c = 12,

Kwanza, tunapunguza 9 kutoka 12:
\[ 12 - 9 = 3 \]

Hivyo, mlinganyo unakuwa:
\[ 3 + c = 12 \]

Sasa, tunahitaji kupata thamani ya \( c \). Ili kufanya hivyo, tunatoa 3 kutoka pande zote mbili za mlinganyo:
\[ 3 + c - 3 = 12 - 3 \]
\[ c = 9 \]

Kwa hiyo, thamani ya \( c \) inayofanya mlinganyo huo uwe wa kweli ni:
C) 9"
elementary_mathematics,"Familia ya Sojourn ilienda likizo. Walianza na $2000. Ikiwa walitumia $150 kila siku, ni usemi gani unaowakilisha pesa walizokuwa nazo baada ya siku x?","['1850x', '2000 −150x', '150x', '2000 +150x']",B,"Familia ya Sojourn ilianza na $2000 na walitumia $150 kila siku. Tunahitaji kujua ni pesa ngapi walizokuwa nazo baada ya siku x.

Kila siku wanatumia $150, kwa hivyo baada ya siku x, watakuwa wametumia $150 * x. Ili kupata pesa walizobaki nazo baada ya siku x, tunapunguza kiasi walichotumia kutoka kwenye kiasi walichoanza nacho.

Kwa hivyo, usemi unaowakilisha pesa walizokuwa nazo baada ya siku x ni:
\[ 2000 - 150x \]

Jibu sahihi ni:
B) 2000 − 150x"
elementary_mathematics,"Rafu moja ina vitabu vinne. Uzito, katika paundi, wa kila moja ya vitabu hivyo vinne kwenye rafu ni 2.5, 3.2, 2.7, 2.3 Ni hali gani ya ukosefu wa usawa inawakilisha uzito, w, wa kitabu chochote kilichochaguliwa kutoka kwenye rafu?","['w > 2.3', 'w < 2.4', 'w > 3.2', 'w < 3.3']",D,"Uzito wa vitabu vinne kwenye rafu ni 2.5, 3.2, 2.7, na 2.3 paundi. Ili kuwakilisha uzito, \( w \), wa kitabu chochote kilichochaguliwa kutoka kwenye rafu, tunahitaji kuangalia uzito wa kitabu kilicho na uzito mdogo zaidi na uzito mkubwa zaidi.

Kitabu kilicho na uzito mdogo zaidi kina uzito wa 2.3 paundi, na kitabu kilicho na uzito mkubwa zaidi kina uzito wa 3.2 paundi. Hivyo, uzito wa kitabu chochote kilichochaguliwa kutoka kwenye rafu utakuwa kati ya 2.3 paundi na 3.2 paundi, pamoja na uzito huo.

Kwa hivyo, hali ya ukosefu wa usawa itakuwa:
\[ 2.3 \leq w \leq 3.2 \]

Kati ya chaguzi zilizotolewa, chaguo pekee linalolingana na hali hii ni:
D) \( w < 3.3 \)

Kwa sababu \( w \leq 3.2 \) inamaanisha pia \( w < 3.3 \)."
elementary_mathematics,Nambari gani ina thamana kubwa kamili kuliko 5?,"[-6, -5, 0, 5]",A,"Thamani kamili ya nambari ni umbali wa nambari hiyo kutoka sifuri kwenye mstari wa nambari, bila kujali mwelekeo. Kwa hivyo, thamani kamili ya nambari yoyote ni nambari hiyo yenyewe bila alama ya hasi ikiwa ipo.

Thamani kamili ya nambari zilizoorodheshwa ni kama ifuatavyo:
A) |-6| = 6
B) |-5| = 5
C) |0| = 0
D) |5| = 5

Kwa hivyo, nambari inayokuwa na thamani kamili kubwa kuliko 5 ni:
A) -6

Jibu sahihi ni A) -6."
elementary_mathematics,Thamana ya usemi huu ni gani 2(3(4^2 + 1)) - 2^3?,"[156, 110, 94, 48]",C,"Ili kutatua usemi huu, tutafuata hatua za kimsingi za hisabati:

1. Anza na hesabu ndani ya mabano ya ndani kabisa:
   \( 4^2 = 16 \)

2. Ongeza 1:
   \( 16 + 1 = 17 \)

3. Sasa hesabu ndani ya mabano ya pili:
   \( 3(17) = 51 \)

4. Ongeza 2 nje ya mabano:
   \( 2(51) = 102 \)

5. Sasa hesabu sehemu ya pili ya usemi:
   \( 2^3 = 8 \)

6. Hatimaye, toa matokeo ya sehemu ya pili kutoka sehemu ya kwanza:
   \( 102 - 8 = 94 \)

Kwa hivyo, thamani ya usemi huo ni:
C) 94"
elementary_mathematics,"Gwen aliandika mtindo huu wa nambari kwenye kipande cha karatasi. 1, 5, 9, 13 Je, ni nambari gani mbili zinazofuata katika mtindo wa Gwen?","['15, 17', '15, 19', '17, 19', '17, 21']",D,"Mtindo wa nambari ulioandikwa na Gwen ni: 1, 5, 9, 13.

Ili kugundua nambari zinazofuata, tunahitaji kutambua muundo wa mtindo huu. Tukiangalia tofauti kati ya nambari mfululizo:
- 5 - 1 = 4
- 9 - 5 = 4
- 13 - 9 = 4

Inaonekana kwamba kila nambari inaongezeka kwa 4. Kwa hivyo, ili kupata nambari inayofuata baada ya 13, tunaongeza 4:

13 + 4 = 17

Nambari inayofuata baada ya 17 itakuwa:
17 + 4 = 21

Kwa hivyo, nambari mbili zinazofuata katika mtindo wa Gwen ni 17 na 21. Hata hivyo, kati ya chaguzi zilizotolewa, chaguo sahihi ni:

B) 17"
elementary_mathematics,Ikiwa makopo 3 ya matunda ya pea yanagharimu $2.37 ni makopo mangapi ya pea unaweza kununua kwa $9.48?,"['makopo 3', 'makopo 12', 'makopo 36', 'makopo 13']",B,"Ili kujua ni makopo mangapi ya matunda ya pea unaweza kununua kwa $9.48, unahitaji kwanza kujua bei ya kopo moja. 

Makopo 3 yanagharimu $2.37, hivyo bei ya kopo moja ni:
\[ \text{Bei ya kopo moja} = \frac{2.37}{3} = 0.79 \]

Sasa, tunahitaji kujua ni makopo mangapi unaweza kununua kwa $9.48 kwa kutumia bei ya kopo moja:
\[ \text{Idadi ya makopo} = \frac{9.48}{0.79} \]

Tukifanya hesabu:
\[ \frac{9.48}{0.79} = 12 \]

Kwa hiyo, unaweza kununua makopo 12 kwa $9.48.

Jibu sahihi ni:
B) makopo 12"
elementary_mathematics,"Orodhesha kutoka kubwa hadi ndogo: 3, 3 na 1 juu ya 8,3.8,3.18.","['3.18, 3 na 1 juu ya 8, 3.8,3', '3,3 na 1 juu ya 8, 3.18, 3', '3.8, 3 na 1 juu ya 8, 3.18, 3', '3.8, 3.18, 3 na 1 juu ya 8, 3']",D,"Ili kuorodhesha nambari hizi kutoka kubwa hadi ndogo, tunahitaji kuzilinganisha moja kwa moja. Hapa kuna nambari zilizotolewa:

A) 3.18
B) 3 na 1 juu ya 8 (ambayo ni sawa na 3 + 1/8 = 3 + 0.125 = 3.125)
C) 3.8
D) 3

Sasa, tuzipange kutoka kubwa hadi ndogo:

1. 3.8
2. 3.18
3. 3.125 (3 na 1 juu ya 8)
4. 3

Kwa hivyo, mpangilio kutoka kubwa hadi ndogo ni:

C) 3.8
A) 3.18
B) 3 na 1 juu ya 8
D) 3"
elementary_mathematics,Hesabu 22 / 2 + 9.,"[10, 11, 20, 2]",C,"Ili kutatua hesabu 22 / 2 + 9, tunahitaji kufuata hatua za kimsingi za hesabu:

1. Kwanza, gawanya 22 kwa 2:
   22 / 2 = 11

2. Kisha, ongeza 9:
   11 + 9 = 20

Kwa hivyo, jibu sahihi ni C) 20."
elementary_mathematics,"Idadi ya wakazi wa jiji fulani ni 836,527. Je, Idadi ya wakazi wa mji huu itakuwa ngapi ikiwa itafupishwa hadi karibu elfu kumi?","[800000, 830000, 836000, 840000]",D,"Ili kufupisha idadi ya wakazi wa jiji hadi karibu elfu kumi, tunahitaji kuangalia namba ya maelfu na kuzingatia namba ya mamia ili kuamua kama tutazungusha juu au chini.

Idadi ya wakazi ni 836,527.

Tunaangalia namba ya maelfu, ambayo ni 6 (katika 836,527), na namba ya mamia, ambayo ni 5 (katika 836,527).

Kwa kuwa namba ya mamia ni 5 au zaidi, tunazungusha namba ya maelfu juu kwa kuongeza 1.

Kwa hivyo, 836,527 ikifupishwa hadi karibu elfu kumi inakuwa 840,000.

Jibu sahihi ni:
D) 840000"
elementary_mathematics,Pata suluhisho la 5 • (−9).,"[14, -4, 45, -45]",D,"Ili kutatua 5 • (−9), tunahitaji kuzidisha 5 kwa −9.

5 • (−9) = −45

Kwa hivyo, jibu sahihi ni:
D) -45"
elementary_mathematics,"Keiko alitumia siku nzima kutazama ndege na alihesabu ndege 34 zaidi asubuhi kuliko alasiri. Ikiwa alihesabu jumla ya ndege 76, alihesabu ndege wangapi mchana?","['ndege 21', 'ndege 40', 'ndege 42', 'ndege 84']",A,"Tuseme Keiko alihesabu ndege \( x \) alasiri. Kwa kuwa alihesabu ndege 34 zaidi asubuhi, alihesabu ndege \( x + 34 \) asubuhi. Jumla ya ndege aliohesabu ni 76.

Tunaweza kuandika mlinganyo huu:
\[ x + (x + 34) = 76 \]

Tutatua mlinganyo huu:
\[ x + x + 34 = 76 \]
\[ 2x + 34 = 76 \]
\[ 2x = 76 - 34 \]
\[ 2x = 42 \]
\[ x = 21 \]

Kwa hivyo, Keiko alihesabu ndege 21 alasiri. Jibu sahihi ni:
A) ndege 21"
elementary_mathematics,Ni nini thamana ya 5 + 2 • 15 + (12 • 4)?,"[78, 83, 131, 153]",B,"Ili kutatua swali hili, tunahitaji kufuata sheria za vipaumbele vya hesabu (BODMAS/BIDMAS), ambazo zinamaanisha:

- B/B: Brackets (Mabano)
- O/I: Orders/Indices (Nguvu na mizizi)
- D: Division (Mgawanyo)
- M: Multiplication (Uzalishaji)
- A: Addition (Jumlisha)
- S: Subtraction (Ondoa)

Kwa hivyo, tutaanza na hesabu ndani ya mabano kwanza, kisha uzalishaji, na mwisho jumlisha.

Swali ni: 5 + 2 • 15 + (12 • 4)

1. Hesabu ndani ya mabano:
   (12 • 4) = 48

Kwa hivyo, swali sasa ni: 5 + 2 • 15 + 48

2. Uzalishaji:
   2 • 15 = 30

Kwa hivyo, swali sasa ni: 5 + 30 + 48

3. Jumlisha:
   5 + 30 = 35
   35 + 48 = 83

Kwa hivyo, thamani ya 5 + 2 • 15 + (12 • 4) ni 83.

Jibu sahihi ni:
B) 83"
elementary_mathematics,Ni hali gani inaweza kuwakilishwa na akisami hii 20/8?,"['Leslie alitumia dola 20 na senti 8 kwenye duka. Ni kiasi gani cha pesa ambacho Leslie alitumia kikiandikwa kama akisami?', 'Mheshimiwa Wajukuu 8 wa Kramer waligawana biskuti 20 kwa usawa. Kila mjukuu alipokea biskuti ngapi?', 'Mitch alinunua madebe 20 ya maua kwenye duka la mimea. Kila debe lilikuwa na maua 8 ndani yake. Je, Mitch alinunua maua mangapi?', 'Stempu zinauzwa katika vijitabu vya stempu 20. Donna alitumia stempu 8 kutuma mialiko ya karamu. Je, Donna alitumia vijitabu vingapi kutuma mialiko yake?']",B,"Akisami 20/8 inaweza kuwakilisha mgawanyo wa kitu fulani katika sehemu 8. Kwa hivyo, hali inayofaa ni ile inayohusisha kugawanya kitu katika sehemu 8. Hebu tuangalie chaguo zote:

A) Leslie alitumia dola 20 na senti 8 kwenye duka. Ni kiasi gani cha pesa ambacho Leslie alitumia kikiandikwa kama akisami?
- Hii haisawazishi na akisami 20/8 kwa sababu haisemi chochote kuhusu kugawanya kitu katika sehemu 8.

B) Mheshimiwa Wajukuu 8 wa Kramer waligawana biskuti 20 kwa usawa. Kila mjukuu alipokea biskuti ngapi?
- Hii inahusisha kugawanya biskuti 20 kwa wajukuu 8, ambayo ni sawa na 20/8. Kwa hivyo, hii ni hali inayofaa.

C) Mitch alinunua madebe 20 ya maua kwenye duka la mimea. Kila debe lilikuwa na maua 8 ndani yake. Je, Mitch alinunua maua mangapi?
- Hii inahusisha kuzidisha, sio kugawanya. Kwa hivyo, haisawazishi na akisami 20/8.

Kwa hivyo, jibu sahihi ni:
B) Mheshimiwa Wajukuu 8 wa Kramer waligawana biskuti 20 kwa usawa. Kila mjukuu alipokea biskuti ngapi?"
elementary_mathematics,"Ikiwa treni ya mizigo itasafiri kwa kasi ya maili 20 kwa saa, kwa saa 6, itasafiri umbali gani?","['maili 120', 'maili 80', 'maili 26', 'maili 12']",A,"Ili kujua umbali ambao treni ya mizigo itasafiri, tunatumia fomula ya msingi ya umbali, ambayo ni:

\[ \text{Umbali} = \text{Kasi} \times \text{Muda} \]

Katika kesi hii:
- Kasi ya treni ni maili 20 kwa saa.
- Muda wa safari ni saa 6.

Kwa hiyo, tunachukua kasi na kuizidisha na muda:

\[ \text{Umbali} = 20 \, \text{maili/saa} \times 6 \, \text{saa} \]

\[ \text{Umbali} = 120 \, \text{maili} \]

Kwa hivyo, treni itasafiri umbali wa maili 120. Jibu sahihi ni:

A) maili 120"
elementary_mathematics,Ni hatua gani inaelezea jinsi ya kupata thamana ya a katika 6a = 72?,"['ongeza 6 kwa pande zote mbili', 'gawanya pande zote mbili kwa 6', 'zidisha pande zote mbili kwa 6', 'ondoa 6 kutoka pande zote mbili']",B,"Ili kupata thamani ya \( a \) katika mlinganyo \( 6a = 72 \), unahitaji kutenganisha \( a \) kwa kugawanya pande zote mbili za mlinganyo kwa 6. Kwa hivyo, hatua sahihi ni:

B) gawanya pande zote mbili kwa 6

Hii itakuwa:

\[ 6a \div 6 = 72 \div 6 \]

\[ a = 12 \]"
elementary_mathematics,"Kocha Wu ana jumla ya mipira 30 ya soka. Mipira 9 ya soka ni nyeupe. Mipira ya soka iliyobaki ni mojawapo ya rangi tatu tofauti (bluu, waridi, au kijani). Kuna idadi sawa ya mipira ya bluu, waridi na kijani. Je, Kocha Wu ana mipira mingapi ya soka yenye rangi ya kijani?","[7, 10, 21, 39]",A,"Ili kujua ni mipira mingapi ya soka yenye rangi ya kijani, tunahitaji kufuata hatua zifuatazo:

1. Jumla ya mipira ya soka ni 30.
2. Mipira 9 ni nyeupe.
3. Mipira iliyobaki ni ya rangi tatu tofauti: bluu, waridi, na kijani.

Kwanza, tuhesabu ni mipira mingapi haijajumuishwa kwenye mipira nyeupe:
\[ 30 - 9 = 21 \]

Hii inamaanisha kuna mipira 21 ambayo ni ya rangi bluu, waridi, au kijani.

Kwa kuwa mipira ya rangi hizi tatu imegawanywa kwa usawa, tutagawanya mipira 21 kwa 3:
\[ \frac{21}{3} = 7 \]

Kwa hivyo, kuna mipira 7 ya rangi kijani.

Jibu sahihi ni:
A) 7"
elementary_mathematics,Kiwango cha joto kilipungia kwa 11°F kati ya 6 P.M na 10 P.M. Ilikuwa 84°F saa 10 P.M. Andika na utatue mlinganyo ili kupata kiwango cha joto saa 6 P.M.,"['84 − 11 = t; 73°F', 't − 84 = 11; 95°F', '84 − t = 11; 73°F', 't − 11 = 84; 95°F']",D,"Ili kupata kiwango cha joto saa 6 P.M., tunahitaji kuandika mlinganyo unaoonyesha upungufu wa joto kutoka saa 6 P.M hadi saa 10 P.M. Tunajua kwamba kiwango cha joto kilipungua kwa 11°F na kilikuwa 84°F saa 10 P.M.

Tuseme kiwango cha joto saa 6 P.M ni \( t \).

Kwa hiyo, mlinganyo wetu utakuwa:
\[ t - 11 = 84 \]

Sasa tutatatua mlinganyo huu ili kupata \( t \):
\[ t - 11 = 84 \]
Ongeza 11 pande zote mbili za mlinganyo:
\[ t - 11 + 11 = 84 + 11 \]
\[ t = 95 \]

Kwa hiyo, kiwango cha joto saa 6 P.M kilikuwa 95°F.

Jibu sahihi ni:
D) \( t - 11 = 84; 95°F \)"
elementary_mathematics,Theresa alikuwa na begi la magololi 72. Aliweka magololi hayo katika vikundi 9 sawa. Ni sentensi gani ya nambari inayoonyesha jinsi ya kupata idadi ya magololi ambayo Theresa aliweka katika kila kikundi?,"['72 ÷ 9 = 8', '72 – 9 = 63', '9 + 72 = 81', '9 ÷ 72 = 0.125']",A,"Theresa alikuwa na begi la magololi 72 na aliweka magololi hayo katika vikundi 9 sawa. Ili kupata idadi ya magololi ambayo Theresa aliweka katika kila kikundi, tunahitaji kugawanya jumla ya magololi kwa idadi ya vikundi.

Sentensi ya nambari inayofaa ni:
A) 72 ÷ 9 = 8

Hii inaonyesha kuwa kila kikundi kina magololi 8."
elementary_mathematics,Rob hutumia kijisanduku kimoja cha chakula cha paka kila baada ya siku 5 kuwalisha paka wake. Kwa wastani anatumia vijisanduku vingapi vya chakula cha paka kwa mwezi?,"['Vijisanduku 2', 'Vijisanduku 4', 'Vijisanduku 5', 'Vijisanduku 6']",D,"Ili kujua Rob anatumia vijisanduku vingapi vya chakula cha paka kwa mwezi, tunahitaji kufanya mahesabu yafuatayo:

1. Kwanza, tunajua kwamba Rob hutumia kijisanduku kimoja cha chakula cha paka kila baada ya siku 5.
2. Mwezi mmoja kwa wastani una siku 30.

Sasa, tunagawanya idadi ya siku katika mwezi kwa idadi ya siku anazotumia kijisanduku kimoja:

\[
\frac{30 \text{ siku}}{5 \text{ siku/kijisanduku}} = 6 \text{ vijisanduku}
\]

Kwa hivyo, kwa wastani, Rob anatumia vijisanduku 6 vya chakula cha paka kwa mwezi. Jibu sahihi ni:

D) Vijisanduku 6"
elementary_mathematics,"Je, ni kizidishio gani kidogo kwa ujumla cha 4 na 10?","[14, 20, 40, 60]",B,"Kizidishio kidogo kwa ujumla (LCM) cha 4 na 10 ni nambari ndogo zaidi inayoweza kugawanyika kwa 4 na 10 bila baki. Ili kupata LCM, tunaweza kutumia njia ya kuzidisha vipengele vya msingi.

1. Fanya utafiti wa vipengele vya msingi vya kila nambari:
   - 4 = 2^2
   - 10 = 2 * 5

2. Chagua vipengele vya msingi kwa kiwango cha juu zaidi:
   - 2^2 (kutoka 4)
   - 5 (kutoka 10)

3. Zidisha vipengele hivi vya msingi:
   - 2^2 * 5 = 4 * 5 = 20

Kwa hivyo, kizidishio kidogo kwa ujumla cha 4 na 10 ni 20. Jibu sahihi ni:
B) 20"
elementary_mathematics,Tatua 4 juu ya 7 + 2 juu ya 7.,"['6 over 14', '8 over 49', '14 over 28', '6 over 7']",D,"Tatua 4 juu ya 7 + 2 juu ya 7.

Kwanza, tunaona kuwa sehemu hizi mbili zina kipeo sawa (7). Hii inamaanisha tunaweza kuongeza nambari za juu moja kwa moja.

4/7 + 2/7 = (4 + 2) / 7 = 6/7

Kwa hivyo, jibu sahihi ni:
D) 6 over 7"
elementary_mathematics,Kuna miaka mingapi katika muongo mmoja?,"[5, 10, 15, 20]",B,"Jibu sahihi ni B) 10.

Muongo mmoja una miaka kumi."
elementary_mathematics,Kuna siku 31 katika mwezi wa Januari. Michelle alifanya mazoezi ya kuinua mwili mara 45 kila siku kwa mwezi mmoja. Alitumia njia iliyoonyeshwa hapa chini ili kujua ni mara ngapi alifanya zoezi hilo katika mwezi wa Januari. 31 × 45 Michelle alifanya zoezi hilo mara ngapi katika mwezi wa Januari?,"['mara 125', 'mara 279', 'mara 1,395', 'mara1,406']",C,"Ili kujua ni mara ngapi Michelle alifanya mazoezi ya kuinua mwili katika mwezi wa Januari, tunahitaji kuzidisha idadi ya siku katika mwezi huo na idadi ya mara alizofanya mazoezi kila siku.

Januari ina siku 31, na Michelle alifanya mazoezi mara 45 kila siku. Hivyo, tunahitaji kufanya hesabu ifuatayo:

\[ 31 \times 45 \]

Tunaweza kufanya hesabu hii kwa hatua:

1. Kwanza, zidisha 31 na 40:
\[ 31 \times 40 = 1240 \]

2. Kisha, zidisha 31 na 5:
\[ 31 \times 5 = 155 \]

3. Hatimaye, ongeza matokeo haya mawili:
\[ 1240 + 155 = 1395 \]

Kwa hivyo, Michelle alifanya mazoezi ya kuinua mwili mara 1395 katika mwezi wa Januari.

Jibu sahihi ni:
D) mara 1395"
elementary_mathematics,"Nambari mbili nzima zina kizidishio cha chini kwa ujumla cha 60. Kila nambari ni chini ya au sawa na 12. Nambari kubwa zaidi inayoweza kugawanya nambari hizo mbili ni 2. Je, nambari hizo mbili ni gani?","['6 na 10', '5 na 12', '10 na 12', '12 na 15']",C,"Ili kupata nambari mbili nzima ambazo zina kizidishio cha chini kwa ujumla (LCM) cha 60, na kila nambari ni chini ya au sawa na 12, na nambari kubwa zaidi inayoweza kugawanya nambari hizo mbili ni 2, tunaweza kutumia mbinu ifuatayo:

1. **LCM ya nambari mbili**: Tunajua kuwa LCM ya nambari mbili \(a\) na \(b\) inaweza kupatikana kwa kutumia fomula ifuatayo:
   \[
   \text{LCM}(a, b) = \frac{a \times b}{\text{GCD}(a, b)}
   \]
   ambapo GCD ni Kizidishio Kikubwa Zaidi (Greatest Common Divisor).

2. **Masharti ya nambari**:
   - Kila nambari ni chini ya au sawa na 12.
   - GCD ya nambari hizo mbili ni 2.
   - LCM ya nambari hizo mbili ni 60.

Sasa, tuangalie chaguo moja baada ya nyingine:

A) 6 na 10
   - GCD(6, 10) = 2
   - LCM(6, 10) = \(\frac{6 \times 10}{2} = 30\) (sio 60)

B) 5 na 12
   - GCD(5, 12) = 1 (sio 2)

C) 10 na 12
   - GCD(10, 12) = 2
   - LCM(10, 12) = \(\frac{10 \times 12}{2} = 60\) (ndio)

D) 12 na 15
   - GCD(12, 15) = 3 (sio 2)

Kwa hivyo, jibu sahihi ni:
C) 10 na 12"
elementary_mathematics,Tathmini −2(x − 3) ikiwa x = 2.,"[-4, -2, 10, 2]",D,"Ili kutathmini \(-2(x - 3)\) ikiwa \(x = 2\), tunahitaji kuchukua nafasi ya \(x\) na 2 katika mlinganyo na kisha kutatua.

Hivyo, tunaanza kwa kuchukua nafasi ya \(x\) na 2:
\[
-2(2 - 3)
\]

Sasa, fanya hesabu ndani ya mabano kwanza:
\[
2 - 3 = -1
\]

Kisha, zidisha na -2:
\[
-2 \times -1 = 2
\]

Kwa hiyo, thamani ya \(-2(x - 3)\) ikiwa \(x = 2\) ni 2. Jibu sahihi ni:
D) 2"
elementary_mathematics,Kuna kalori 230 katika aina moja ya aiskrimu yenye uzito wa aunsi 4. Ni kalori ngapi zilizo katika aunsi 6 za aiskrimu hiyo?,"[232, 236, 345, 460]",C,"Ili kujua ni kalori ngapi zilizo katika aunsi 6 za aiskrimu hiyo, tunahitaji kwanza kujua ni kalori ngapi zipo kwa kila aunsi moja ya aiskrimu. Tunaweza kufanya hivyo kwa kugawanya kalori 230 kwa aunsi 4:

\[ \text{Kalori kwa aunsi moja} = \frac{230 \text{ kalori}}{4 \text{ aunsi}} = 57.5 \text{ kalori kwa aunsi} \]

Sasa, tunahitaji kujua ni kalori ngapi zipo kwa aunsi 6. Tunaweza kufanya hivyo kwa kuzidisha kalori kwa aunsi moja na idadi ya aunsi:

\[ \text{Kalori kwa aunsi 6} = 57.5 \text{ kalori kwa aunsi} \times 6 \text{ aunsi} = 345 \text{ kalori} \]

Kwa hivyo, jibu sahihi ni:
C) 345"
elementary_mathematics,Kadiria 711 + 497. Jumla ni kati ya nambari gani?,"['50 na 400', '450 na 700', '750 na 1,000', '1,050 na 1,300']",D,"Kadiria 711 + 497. Jumla ni kati ya nambari gani?

Kwanza, tuangalie makadirio ya nambari hizi mbili:
- 711 inaweza kukadiriwa kuwa 700.
- 497 inaweza kukadiriwa kuwa 500.

Sasa, tujumlishe makadirio haya:
700 + 500 = 1200.

Kwa hivyo, jumla ya 711 na 497 ni takriban 1200. Hii ina maana kwamba jumla iko kati ya 750 na 1,000.

Jibu sahihi ni:
C) 750 na 1,000"
