question	choices	answer	subject	command_r	prompt	verbalized
Keiko wɔ ŋkekea katã ŋudɔ hele xeviwo kpɔm. Ekpɔ Xevi 34 le ŋdime wu esiwo wòkpɔ le ɣetrɔ me. Nenye be xevi 76 nye xevi siwo katã wòkpɔ ɖe, nenie wòkpɔ le ɣetrɔme mahã ?	['xevi 21', 'xevi 40', 'xevi 42', 'xevi 84']	A	elementary_mathematics	D)xevi 84	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: Keiko wɔ ŋkekea katã ŋudɔ hele xeviwo kpɔm. Ekpɔ Xevi 34 le ŋdime wu esiwo wòkpɔ le ɣetrɔ me. Nenye be xevi 76 nye xevi siwo katã wòkpɔ ɖe, nenie wòkpɔ le ɣetrɔme mahã ?
 A)xevi 21 B)xevi 40 C)xevi 42 D)xevi 84"	D
Ho nenie nye 5 + 2 - 15 + (12 - 4) ?	['78', '83', '131', '153']	B	elementary_mathematics	C) 131	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: Ho nenie nye 5 + 2 - 15 + (12 - 4) ?
 A)78 B)83 C)131 D)153"	C
Nɔnɔme ka woate ŋu sɔ kple nukpa 20/8 sia?	['Lesli zã dollar 20 kple centime 8 le fiase me. Ale ke woate ŋu ŋlɔ gahome si Lesli zã la le nukpa nu mahã ?', 'Aƒetɔ Kramer ƒe vi 8 ma kpɔnɔvi 20 ɖe kpa sɔsɔe nu. Neni ame ɖe sia ɖe nàxɔ?', 'Mitch ƒle seƒoƒo kpo 20 le atisaƒe. Seƒoƒo 8 le kpo ɖe sia ɖe me. Seƒoƒo nenie Mitch ƒle mahã ?', 'Wodraa posugbalẽvia le 20 le go me nu. Dona agbalẽvi 8 heɖo kpekpegbalẽ hena azãɖuɖu. Agbalẽvigo nenie Donna zã mahã ?']	B	elementary_mathematics	D)Wodraa posugbalẽvia le 20 le go me nu. Dona agbalẽvi 8 heɖo kpekpegbalẽ hena azãɖuɖu. Agbalẽvigo nenie Donna zã mahã	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: Nɔnɔme ka woate ŋu sɔ kple nukpa 20/8 sia?
 A)Lesli zã dollar 20 kple centime 8 le fiase me. Ale ke woate ŋu ŋlɔ gahome si Lesli zã la le nukpa nu mahã ? B)Aƒetɔ Kramer ƒe vi 8 ma kpɔnɔvi 20 ɖe kpa sɔsɔe nu. Neni ame ɖe sia ɖe nàxɔ? C)Mitch ƒle seƒoƒo kpo 20 le atisaƒe. Seƒoƒo 8 le kpo ɖe sia ɖe me. Seƒoƒo nenie Mitch ƒle mahã ? D)Wodraa posugbalẽvia le 20 le go me nu. Dona agbalẽvi 8 heɖo kpekpegbalẽ hena azãɖuɖu. Agbalẽvigo nenie Donna zã mahã ?"	D
Nenye be agbaketeke aɖe ƒe ablaɖeɖe nye km 20 le gaƒoƒo ɖeka me ɖe, mɔzɔzɔ didime nenie wòawɔ le gaƒoƒo 6 me hã ?	['km 120', 'km 80', 'km 26', 'km 12']	A	elementary_mathematics	C)km 26	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: Nenye be agbaketeke aɖe ƒe ablaɖeɖe nye km 20 le gaƒoƒo ɖeka me ɖe, mɔzɔzɔ didime nenie wòawɔ le gaƒoƒo 6 me hã ?
 A)km 120 B)km 80 C)km 26 D)km 12"	C
Home kae le '' a '' si le 6a = 72 me hã ?	['tsɔ 6 kpe akpa eveawo', 'ma akpa evea siãa ɖe 6', 'bu akpa ɖe sia ɖe teƒeɖoɖo 6', 'ɖe 6 le akpa eveawo siãa me']	B	elementary_mathematics	C) bu akpa ɖe sia ɖe teƒeɖoɖo 6	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: Home kae le '' a '' si le 6a = 72 me hã ?
 A)tsɔ 6 kpe akpa eveawo B)ma akpa evea siãa ɖe 6 C)bu akpa ɖe sia ɖe teƒeɖoɖo 6 D)ɖe 6 le akpa eveawo siãa me"	C
Bɔlu 30 le bɔlufiala Wu si eye bɔlu 9 le ɣi. Bɔlu mamlɔewo nye amadede vovovo etɔ̃: blɔ, roze, kple gbemumu. Bɔlu gbemumu nenie le Wu si mahã ?	['7', '10', '21', '39']	A	elementary_mathematics	C)21	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: Bɔlu 30 le bɔlufiala Wu si eye bɔlu 9 le ɣi. Bɔlu mamlɔewo nye amadede vovovo etɔ̃: blɔ, roze, kple gbemumu. Bɔlu gbemumu nenie le Wu si mahã ?
 A)7 B)10 C)21 D)39"	C
Dzodzo ɖiɖi °F 11 tso 18h yi 22h. Esi wòƒo 22h la, dzodzoa nye °F 84. Ŋlɔ eye nàbu nukpa si ana woakpɔ dzodzo (t) esi wòƒo 18h la.	['84 − 11 = t; 73°F', 't − 84 = 11; 95°F', '84 − t = 11; 73°F', 't − 11 = 84; 95°F']	D	elementary_mathematics	D)t − 11 = 84; 95°F	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: Dzodzo ɖiɖi °F 11 tso 18h yi 22h. Esi wòƒo 22h la, dzodzoa nye °F 84. Ŋlɔ eye nàbu nukpa si ana woakpɔ dzodzo (t) esi wòƒo 18h la.
 A)84 − 11 = t; 73°F B)t − 84 = 11; 95°F C)84 − t = 11; 73°F D)t − 11 = 84; 95°F"	D
Gagbalẽ 72 le akpo me na Thérèse eye woma wo ɖe akpa 9 sɔsɔe nu. Xexlẽmedzesi nyagbe kae ɖe gagbalẽ si le akpa ɖe sia ɖe me fia mahã ?	['72 ÷ 9 = 8', '72 – 9 = 63', '9 + 72 = 81', '9 ÷ 72 = 0,125']	A	elementary_mathematics	A) 72 ÷ 9 = 8	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: Gagbalẽ 72 le akpo me na Thérèse eye woma wo ɖe akpa 9 sɔsɔe nu. Xexlẽmedzesi nyagbe kae ɖe gagbalẽ si le akpa ɖe sia ɖe me fia mahã ?
 A)72 ÷ 9 = 8 B)72 – 9 = 63 C)9 + 72 = 81 D)9 ÷ 72 = 0"	A
Rob zãna nuɖuɖu go ɖeka ŋkeke 5 sia ŋkeke 5 henyia eƒe dadiwo. Nuɖuɖu go neni wozãna le sɔsɔenu henyia eƒe dadiawo le ɣleti ɖeka me mahã ?	['go 2', 'go 4', 'go 5', 'go 6']	D	elementary_mathematics	D)go 6.	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: Rob zãna nuɖuɖu go ɖeka ŋkeke 5 sia ŋkeke 5 henyia eƒe dadiwo. Nuɖuɖu go neni wozãna le sɔsɔenu henyia eƒe dadiawo le ɣleti ɖeka me mahã ?
 A)go 2 B)go 4 C)go 5 D)go 6"	D
Teƒedzesi vitɔ kae le du na 4 kple 10 mahã ?	['14', '20', '40', '60']	B	elementary_mathematics	B)20	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: Teƒedzesi vitɔ kae le du na 4 kple 10 mahã ?
 A)14 B)20 C)40 D)60"	B
Bu akɔŋta 4 ɖe 7 dzi kple 2 ɖe 7 dzi	['6 ɖe14 dzi', '8 ɖe 49 dzi', '14 ɖe 28 dzi', '6 ɖe 7 dzi']	D	elementary_mathematics	C)14 ɖe 28 dzi	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: Bu akɔŋta 4 ɖe 7 dzi kple 2 ɖe 7 dzi
 A)6 ɖe14 dzi B)8 ɖe 49 dzi C)14 ɖe 28 dzi D)6 ɖe 7 dzi"	C
Ƒè nenie le ƒèwoawo me hã	['5', '10', '15', '20']	B	elementary_mathematics	B)10	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: Ƒè nenie le ƒèwoawo me hã
 A)5 B)10 C)15 D)20"	B
Ŋkeke 31 ye le dzove ɣletia me. Ŋkeke sia ŋkeke la le ɣleti sia me la, Michelle wɔa dzimededẽ 45. Ne wòahakpɔ dzimededẽ siwo katã wòwɔ le ɣletia me la, ezã akɔŋta sia: 31 x 45. Dzime neni wodẽ le dzove me mahã ?	['dedẽ 125', 'dedẽ 279', 'dedẽ 1395', 'dedẽ 1406']	C	elementary_mathematics	C) dedẽ 1395	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: Ŋkeke 31 ye le dzove ɣletia me. Ŋkeke sia ŋkeke la le ɣleti sia me la, Michelle wɔa dzimededẽ 45. Ne wòahakpɔ dzimededẽ siwo katã wòwɔ le ɣletia me la, ezã akɔŋta sia: 31 x 45. Dzime neni wodẽ le dzove me mahã ?
 A)dedẽ 125 B)dedẽ 279 C)dedẽ 1395 D)dedẽ 1406"	C
Teƒeɖoɖodzesi suetɔ le xexlẽme eve dome la nye 60 ƒe teƒeɖodzesi. Dzesi siawo dometɔ ɖe sia ɖe ʋe alo sɔ kple 12. Teƒeɖo gãtɔ le dzesi eve siawo dome lae nye 2. Dzesi kawoe ?	['6 kple 10', '5 kple 12', '10 kple 12', '12 kple 15']	C	elementary_mathematics	C)10 kple 12	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: Teƒeɖoɖodzesi suetɔ le xexlẽme eve dome la nye 60 ƒe teƒeɖodzesi. Dzesi siawo dometɔ ɖe sia ɖe ʋe alo sɔ kple 12. Teƒeɖo gãtɔ le dzesi eve siawo dome lae nye 2. Dzesi kawoe ?
 A)6 kple 10 B)5 kple 12 C)10 kple 12 D)12 kple 15"	C
Bu akɔŋta sia : -2(x - 3) nenye be x = 2.	['-4', '-2', '10', '2']	D	elementary_mathematics	D) 2	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: Bu akɔŋta sia : -2(x - 3) nenye be x = 2.
 A)-4 B)-2 C)10 D)2"	D
Ayikle graŋ 4 lɔa nunyiame 230. nunyiame home kae le ayikle graŋ 6 me hã ?	['232', '236', '245', '460']	C	elementary_mathematics	B) 236	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: Ayikle graŋ 4 lɔa nunyiame 230. nunyiame home kae le ayikle graŋ 6 me hã ?
 A)232 B)236 C)245 D)460"	B
Bu tame le neni 711 + 497 nye eye nàgblɔ xexlẽme dzesi eve kawo dome ŋuɖoɖoa ate ŋu nɔ mahã ?	['50 kple 400', '480 kple 700', '750 kple 1000', '1050 kple 1300']	D	elementary_mathematics	C) 750 kple 1000	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: Bu tame le neni 711 + 497 nye eye nàgblɔ xexlẽme dzesi eve kawo dome ŋuɖoɖoa ate ŋu nɔ mahã ?
 A)50 kple 400 B)480 kple 700 C)750 kple 1000 D)1050 kple 1300"	C
Aƒetɔ Kohlberg nye seƒoƒodzrala. Le ŋkekea gɔmedzedze me la, roze 152 nɔ fiasea me nae. Edzra 96 le eŋu eye wòɖui be yeama susɔea ɖe kpo 8 me. Roze nenie anɔ kpo ɖe sia ɖe me mahã ?	['7', '12', '48', '56']	A	elementary_mathematics	C)48	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: Aƒetɔ Kohlberg nye seƒoƒodzrala. Le ŋkekea gɔmedzedze me la, roze 152 nɔ fiasea me nae. Edzra 96 le eŋu eye wòɖui be yeama susɔea ɖe kpo 8 me. Roze nenie anɔ kpo ɖe sia ɖe me mahã ?
 A)7 B)12 C)48 D)56"	C
Bu 32 x 68 eye nàgblɔ xexlẽmedzesi siwo dome ŋuɖoɖoa anɔ	['18 kple 28', '180 kple 280', '1800 kple 2800', '18000 kple 28000']	C	elementary_mathematics	C) 1800 kple 2800	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: Bu 32 x 68 eye nàgblɔ xexlẽmedzesi siwo dome ŋuɖoɖoa anɔ
 A)18 kple 28 B)180 kple 280 C)1800 kple 2800 D)18000 kple 28000"	C
Ŋlɔ 77 ƒe xexlẽmedzɔɖekeawo ƒe teƒeɖoɖo. Zã tadɔ̃e nenye be ehiã.	['7 • 11^2 • 13', '7^2 • 11', '7 • 11 • 13', '7 • 11']	D	elementary_mathematics	D)7 • 11	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: Ŋlɔ 77 ƒe xexlẽmedzɔɖekeawo ƒe teƒeɖoɖo. Zã tadɔ̃e nenye be ehiã.
 A)7 • 11^2 • 13 B)7^2 • 11 C)7 • 11 • 13 D)7 • 11"	D
Le Old Town nyadzɔdzɔgbalẽdzraƒe la, nyadzɔdzɔagbalẽ ɖeka ƒe home nye $ 2,99 eye agbalẽxexlẽ nye $ 6,99. Nenye be woƒle nyadzɔdzɔagbalẽ 4 kple agbalẽxexlẽ 3 ɖe, neni woaxee ?	['20, 93 dollars US', '28, 93 dollars US', '32, 93 dollars US', '48,93 dollars US']	C	elementary_mathematics	D) 93 US Dollars	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: Le Old Town nyadzɔdzɔgbalẽdzraƒe la, nyadzɔdzɔagbalẽ ɖeka ƒe home nye $ 2,99 eye agbalẽxexlẽ nye $ 6,99. Nenye be woƒle nyadzɔdzɔagbalẽ 4 kple agbalẽxexlẽ 3 ɖe, neni woaxee ?
 A)20 B)93 dollars US C)28 D)93 dollars US"	D
Umi wɔ ɖoɖo sia si me wotsɔ nu ɖekaƒomevi nɔ ekpem ɣe sia ɣi. Ekpɔ nu siawo: 20, 40, 60, 80,... Xexlẽme kae anye 8lia le ɖoɖoa mee ?	['160', '240', '320', '640']	A	elementary_mathematics	D)640	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: Umi wɔ ɖoɖo sia si me wotsɔ nu ɖekaƒomevi nɔ ekpem ɣe sia ɣi. Ekpɔ nu siawo: 20, 40, 60, 80,... Xexlẽme kae anye 8lia le ɖoɖoa mee ?
 A)160 B)240 C)320 D)640"	D
Ŋlɔ 7 ɖe 33 le ewoliawo nɔnɔme nu	['0,021 ɖaa', '0,21', '0,22 ɖaa', '0']	B	elementary_mathematics	B)021 ɖaa	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: Ŋlɔ 7 ɖe 33 le ewoliawo nɔnɔme nu
 A)0 B)021 ɖaa C)0 D)21"	B
Westview ƒe suku ƒle basketbɔl nudodo yeye 12 si ɖe sia ɖe ƒe home nye $ 46. Kadedemekɔŋta kae fia gaa katã ƒe home mahãa?	['(40 × 10) + (6 × 2) = 400 + 12', '(40 × 6) + (10 × 2) = 240 + 20', '(40 × 12) + (6 × 12) = 480 + 72', '(40 × 12) + (60 × 12) = 480 + 720']	C	elementary_mathematics	D)(40 × 12) + (60 × 12) = 480 + 720	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: Westview ƒe suku ƒle basketbɔl nudodo yeye 12 si ɖe sia ɖe ƒe home nye $ 46. Kadedemekɔŋta kae fia gaa katã ƒe home mahãa?
 A)(40 × 10) + (6 × 2) = 400 + 12 B)(40 × 6) + (10 × 2) = 240 + 20 C)(40 × 12) + (6 × 12) = 480 + 72 D)(40 × 12) + (60 × 12) = 480 + 720"	D
Manuel ƒle amesimeʋu si ƒe homee nye dɔla akpe adẽ bla ene vɔ asieke. Ŋlɔ ga sia le xexlẽmedzesi nu	['649 dollars US', '6049 dollars US', '6409 dollars US', '6490 dollars US']	B	elementary_mathematics	The answer is D) 6490 dollars US.	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: Manuel ƒle amesimeʋu si ƒe homee nye dɔla akpe adẽ bla ene vɔ asieke. Ŋlɔ ga sia le xexlẽmedzesi nu
 A)649 dollars US B)6049 dollars US C)6409 dollars US D)6490 dollars US"	D
Tsɔ va yi Micah ɖu viviŋɔnɔe xexlẽme vedzɔ nu. Eɖu atɔ hã xexlẽme dzɔɖeke nu. Ƒuƒoƒo kae ate ŋu bla viviŋɔnɔeawo F kple atɔwo P siwo woùɖu mahã ?	['FFFFF; PPP', 'FFFFF; PPPP', 'FFFFFFFF; PPPP', 'FFFFFFFF; P']	D	elementary_mathematics	C)FFFFFFFF; PPPP	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: Tsɔ va yi Micah ɖu viviŋɔnɔe xexlẽme vedzɔ nu. Eɖu atɔ hã xexlẽme dzɔɖeke nu. Ƒuƒoƒo kae ate ŋu bla viviŋɔnɔeawo F kple atɔwo P siwo woùɖu mahã ?
 A)FFFFF; PPP B)FFFFF; PPPP C)FFFFFFFF; PPPP D)FFFFFFFF; P"	C
Dadiwo nuɖuɖu ƒe home nye $ 47 na kilo ɖeka. Nuɖuɖu sako si kpe kilo 6 ƒe home ɖe ?	['2, 82 dollar US', '2, 97 dollar US', '6, 47 dollar US', '12,77 dollar US']	A	elementary_mathematics	C	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: Dadiwo nuɖuɖu ƒe home nye $ 47 na kilo ɖeka. Nuɖuɖu sako si kpe kilo 6 ƒe home ɖe ?
 A)2 B)82 dollar US C)2 D)97 dollar US"	C
Ŋlɔ 60 ɖe 72 dzi ɖe nɔnɔme bɔbɔetɔ nu	['4 ɖe 6 dzi', '10 ɖe 12 dzi', '15 ɖe 17 dzi', '5 ɖe 6 dzi']	D	elementary_mathematics	B)10 ɖe 12 dzi	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: Ŋlɔ 60 ɖe 72 dzi ɖe nɔnɔme bɔbɔetɔ nu
 A)4 ɖe 6 dzi B)10 ɖe 12 dzi C)15 ɖe 17 dzi D)5 ɖe 6 dzi"	B
Ɖe nu ɖe nu dzi sia kplu 2 na qt 3 ɖe nukpawo nu le nɔnɔme bɔbɔetɔa nu	['3 ɖe 2 dzi', '2 ɖe 3 dzi', '2 ɖe 12 dzi', '1 ɖe 6 dzi']	D	elementary_mathematics	C)2 ɖe 12 dzi	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: Ɖe nu ɖe nu dzi sia kplu 2 na qt 3 ɖe nukpawo nu le nɔnɔme bɔbɔetɔa nu
 A)3 ɖe 2 dzi B)2 ɖe 3 dzi C)2 ɖe 12 dzi D)1 ɖe 6 dzi"	C
Agbalẽ 1 007 199 le Mills ƒe agbalẽkplɔ̃ dzi eye 907 082 Springvale tɔ dzi. Ŋuɖoɖo siawo dometɔ kae ɖe agbalẽn xexlẽme si Mills tsɔ to Springvale ŋu mahã ?	['agbalẽ 100 000', 'agbalẽ 80 000', 'agbalẽ 10 000', 'agbalẽ 8 000']	A	elementary_mathematics	C)agbalẽ 10 000	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: Agbalẽ 1 007 199 le Mills ƒe agbalẽkplɔ̃ dzi eye 907 082 Springvale tɔ dzi. Ŋuɖoɖo siawo dometɔ kae ɖe agbalẽn xexlẽme si Mills tsɔ to Springvale ŋu mahã ?
 A)agbalẽ 100 000 B)agbalẽ 80 000 C)agbalẽ 10 000 D)agbalẽ 8 000"	C
Pat ƒu basktebɔl ƒe bɔlu anyi zi 25 le aɖabaƒoƒo 30 me. Susu zi neni woate ŋu ƒui anyi le nɔnɔme ma me le aɖabaƒoƒo 150 me	['120', '125', '144', '145']	B	elementary_mathematics	C)144	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: Pat ƒu basktebɔl ƒe bɔlu anyi zi 25 le aɖabaƒoƒo 30 me. Susu zi neni woate ŋu ƒui anyi le nɔnɔme ma me le aɖabaƒoƒo 150 me
 A)120 B)125 C)144 D)145"	C
Zã xexlẽmefli ahakpɔ nutsɔkpe sia -9 + (-8)	['-17', '1', '-1', '17']	A	elementary_mathematics	C)-1	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: Zã xexlẽmefli ahakpɔ nutsɔkpe sia -9 + (-8)
 A)-17 B)1 C)-1 D)17"	C
Y ƒe home le kadedemeŋkɔta sia Y/4 = 8 me ɖe?	['2', '4', '12', '32']	D	elementary_mathematics	C)12	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: Y ƒe home le kadedemeŋkɔta sia Y/4 = 8 me ɖe?
 A)2 B)4 C)12 D)32"	C
Ŋlɔ 4 tsɔ kpe 4 ɖe 5 dzi le nufifli nu	['28 ɖe 5 dzi', '4 ɖe 5 dzi', '24 ɖe 5 dzi', '20 ɖe 5 dzi']	C	elementary_mathematics	C)24 ɖe 5 dzi	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: Ŋlɔ 4 tsɔ kpe 4 ɖe 5 dzi le nufifli nu
 A)28 ɖe 5 dzi B)4 ɖe 5 dzi C)24 ɖe 5 dzi D)20 ɖe 5 dzi"	C
Nu aɖe ƒe kpekpeme le ɣleti L dzi nye q eƒe kpekpeme le anyigba T dzi. kadedemelɔŋta kae ɖe nua ƒe kpekpeme le ɣleti dzi le anyigbãtɔa nu fia mahã ?	['m = 1/6 + e', 'm = e/6', 'm = 6+e', 'm = 6e']	B	elementary_mathematics	C)m = 6+e	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: Nu aɖe ƒe kpekpeme le ɣleti L dzi nye q eƒe kpekpeme le anyigba T dzi. kadedemelɔŋta kae ɖe nua ƒe kpekpeme le ɣleti dzi le anyigbãtɔa nu fia mahã ?
 A)m = 1/6 + e B)m = e/6 C)m = 6+e D)m = 6e"	C
