question	choices	answer	subject	command_r	prompt	verbalized
የ3 ጣሳዎች ገውዝ ዋጋ $2.37 ከሆነ ምን ያህል ገውዞች በ$9.48 መግዛት ይችላሉ	['3 ጣሳዎች', '12 ጣሳዎች', '36 ጣሳዎች', '13 ጣሳዎች']	B	elementary_mathematics	C) 36 ጣሳዎች	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: የ3 ጣሳዎች ገውዝ ዋጋ $2.37 ከሆነ ምን ያህል ገውዞች በ$9.48 መግዛት ይችላሉ
 A)3 ጣሳዎች B)12 ጣሳዎች C)36 ጣሳዎች D)13 ጣሳዎች"	C
ከትልቁ ወደ ትንሹ ደርድሩ፡ 3፣ 3 ሲደመር 1 ሲካፈል 8፣3።8፣3።18 	['3.18, 3 ሲደመር 1 ሲካፈል 8, 3.8,3', '3,3 ሲደመር 1 ሲካፈል 8, 3.18, 4', '3.8, 3 ሲደመር 1 ሲካፈል 8, 3.18, 4', '3.8, 3.18, 3 ሲደመር 1 ሲካፈል 8, 4']	D	elementary_mathematics	B) 3 ሲደመር 1 ሲካፈል 8	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: ከትልቁ ወደ ትንሹ ደርድሩ፡ 3፣ 3 ሲደመር 1 ሲካፈል 8፣3።8፣3።18 
 A)3.18 B)3 ሲደመር 1 ሲካፈል 8 C)3.8 D)3"	B
22 / 2 + 9 አስላ	['10', '11', '20', '2']	C	elementary_mathematics	The correct answer is B)11.	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: 22 / 2 + 9 አስላ
 A)10 B)11 C)20 D)2"	B
የአንድ ከተማ ህዝብ ብዛት 836,527 ነው። ወደ አስር ሺህ የተጠጋጋ የዚህች ከተማ ህዝብ ብዛት ስንት ነው	['800,000', '830,000', '836,000', '840,000']	D	elementary_mathematics	C)830	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: የአንድ ከተማ ህዝብ ብዛት 836,527 ነው። ወደ አስር ሺህ የተጠጋጋ የዚህች ከተማ ህዝብ ብዛት ስንት ነው
 A)800 B)000 C)830 D)000"	C
የ5 • (−9) ን ውጤት አግኝ	['14', '-4', '45', '-45']	D	elementary_mathematics	B)-4	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: የ5 • (−9) ን ውጤት አግኝ
 A)14 B)-4 C)45 D)-45"	B
ኬኮ የቀን ውሎዋን ወፍ በመመልከት አሳልፋ ጠዋት ከቆጠረችው 34 ተጨማሪ ወፎችን ከሰአት በኋላ ቆጥራለች።በድምሩ 76 ወፎችን ከቆጠረች ከሰአት በኋላ ስንት ወፎች ቆጥራለች	['21 ወፎች', '40 ወፎች', '42 ወፎች', '84 ወፎች']	A	elementary_mathematics	C)42 ወፎች	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: ኬኮ የቀን ውሎዋን ወፍ በመመልከት አሳልፋ ጠዋት ከቆጠረችው 34 ተጨማሪ ወፎችን ከሰአት በኋላ ቆጥራለች።በድምሩ 76 ወፎችን ከቆጠረች ከሰአት በኋላ ስንት ወፎች ቆጥራለች
 A)21 ወፎች B)40 ወፎች C)42 ወፎች D)84 ወፎች"	C
የ 5 + 2 • 15 + (12 • 4) ዋጋ ስንት ነው	['78', '83', '131', '153']	B	elementary_mathematics	The correct answer is D) 153.	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: የ 5 + 2 • 15 + (12 • 4) ዋጋ ስንት ነው
 A)78 B)83 C)131 D)153"	D
የትኛው ሁኔታ በክፍላይፍ 20/8 ሊወከል ይችላል	['ሌስሊ በአንድ ሱቅ 20 ዶላር ከ8 ሳንቲም አውጥታለች። ሌስሊ ያጠፋችው የገንዘብ መጠን ክፍልፋይ እንዴት ነው የተፃፈው', 'የአቶ ክሬመር 8 የልጅ ልጆች 20 ብስኩቶችን እኩል ተካፍለዋል። እያንዳንዱ የልጅ ልጅ ስንት ብስኩቶች አገኙ', 'ሚች 20 ኮንቴይነር አበባዎችን ከአንድ ተክል መደብር ገዛ። እያንዳንዱ መያዣ በውስጡ 8 አበቦች ነበሩት። ሚች ስንት አበባ ገዛ', 'ቴምብሮች በ20 ማህተም ትናንሽ መፀሃፎች ይሸጣሉ። ዶና ለአንድ ፓርቲ ግብዣ ለመላክ 8 ቴምብሮችን ተጠቅማለች። ዶና ግብዣዋን ለመላክ ስንት የቴምብር ትናንሽ መፀሃፎች ተጠቀመች']	B	elementary_mathematics	C)ሚች 20 ኮንቴይነር አበባዎችን ከአንድ ተክል መደብር ገዛ። እያንዳንዱ መያዣ በውስጡ 8 አበቦች ነበሩት። ሚች ስንት አበባ ገዛ	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: የትኛው ሁኔታ በክፍላይፍ 20/8 ሊወከል ይችላል
 A)ሌስሊ በአንድ ሱቅ 20 ዶላር ከ8 ሳንቲም አውጥታለች። ሌስሊ ያጠፋችው የገንዘብ መጠን ክፍልፋይ እንዴት ነው የተፃፈው B)የአቶ ክሬመር 8 የልጅ ልጆች 20 ብስኩቶችን እኩል ተካፍለዋል። እያንዳንዱ የልጅ ልጅ ስንት ብስኩቶች አገኙ C)ሚች 20 ኮንቴይነር አበባዎችን ከአንድ ተክል መደብር ገዛ። እያንዳንዱ መያዣ በውስጡ 8 አበቦች ነበሩት። ሚች ስንት አበባ ገዛ D)ቴምብሮች በ20 ማህተም ትናንሽ መፀሃፎች ይሸጣሉ። ዶና ለአንድ ፓርቲ ግብዣ ለመላክ 8 ቴምብሮችን ተጠቅማለች። ዶና ግብዣዋን ለመላክ ስንት የቴምብር ትናንሽ መፀሃፎች ተጠቀመች"	C
የጭነት ባቡር በሰአት 20 ማይል ለ6 ሰአታት የሚጓዝ ከሆነ ምን ያህል ርቀት ይጓዛል	['120 ማይሎች', '80 ማይሎች', '26 ማይሎች', '12 ማይሎች']	A	elementary_mathematics	B)80 ማይሎች	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: የጭነት ባቡር በሰአት 20 ማይል ለ6 ሰአታት የሚጓዝ ከሆነ ምን ያህል ርቀት ይጓዛል
 A)120 ማይሎች B)80 ማይሎች C)26 ማይሎች D)12 ማይሎች"	B
በ 6a = 72 ውስጥ ያለውን ዋጋ እንዴት ማግኘት እንደሚቻል የሚያብራራው የትኛው ደረጃ ነው	['በሁለቱም በኩል 6 መደመር', 'በሁለቱም በኩል 6 ማካፈል', 'በሁለቱም በኩል 6 ማባዛት', 'በሁለቱም በኩል 6 መቀነስ']	B	elementary_mathematics	በሁለቱም በኩል 6 መቀነስ	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: በ 6a = 72 ውስጥ ያለውን ዋጋ እንዴት ማግኘት እንደሚቻል የሚያብራራው የትኛው ደረጃ ነው
 A)በሁለቱም በኩል 6 መደመር B)በሁለቱም በኩል 6 ማካፈል C)በሁለቱም በኩል 6 ማባዛት D)በሁለቱም በኩል 6 መቀነስ"	unknown
አሰልጣኝ ዉ በድምሩ 30 የእግር ኳስ ኳሶች አሉት። 9 የእግር ኳስ ኳሶች ነጭ ናቸው። የተቀሩት የእግር ኳስ ኳሶች ከሶስት የተለያዩ ቀለሞች (ሰማያዊ፣ ሮዝ ወይም አረንጓዴ) አንዱ ናቸው እኩል ቁጥር ያላቸው ሰማያዊ፣ ሮዝ እና አረንጓዴ ኳሶች አሉ አሰልጣኝ ዉ ስንት አረንጓዴ የእግር ኳስ ኳሶች አሉት	['7', '10', '21', '39']	A	elementary_mathematics	C)21	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: አሰልጣኝ ዉ በድምሩ 30 የእግር ኳስ ኳሶች አሉት። 9 የእግር ኳስ ኳሶች ነጭ ናቸው። የተቀሩት የእግር ኳስ ኳሶች ከሶስት የተለያዩ ቀለሞች (ሰማያዊ፣ ሮዝ ወይም አረንጓዴ) አንዱ ናቸው እኩል ቁጥር ያላቸው ሰማያዊ፣ ሮዝ እና አረንጓዴ ኳሶች አሉ አሰልጣኝ ዉ ስንት አረንጓዴ የእግር ኳስ ኳሶች አሉት
 A)7 B)10 C)21 D)39"	C
በ6 ፒኤም እና በ10 ፒኤም መካከል የሙቀት መጠኑ 11°F ወርዷል። በ10 ፒኤም 84°F ነበር። የሙቀት መጠኑን በ6 ፒኤም ላይ ለማግኘት እኩልነቱን ይፃፉ እና ይፍቱ	['85 − 11 = t; 73°F', 't − 84 = 11; 95°F', '85 − t = 11; 73°F', 't − 11 = 84; 95°F']	D	elementary_mathematics	D)t − 11 = 84; 95°F	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: በ6 ፒኤም እና በ10 ፒኤም መካከል የሙቀት መጠኑ 11°F ወርዷል። በ10 ፒኤም 84°F ነበር። የሙቀት መጠኑን በ6 ፒኤም ላይ ለማግኘት እኩልነቱን ይፃፉ እና ይፍቱ
 A)85 − 11 = t; 73°F B)t − 84 = 11; 95°F C)85 − t = 11; 73°F D)t − 11 = 84; 95°F"	D
ቴሬዛ 72 እብነ በረድ የያዘ ቦርሳ ነበራት። እብነ በረድን ወደ 9 እኩል ምድቦች አስቀመጠች። ቴሬዛ በእያንዳንዱ ምድብ ውስጥ የተካተቱትን የእብነ በረድ ብዛት እንዴት ማግኘት እንደሚቻል የሚያሳየው የትኛው የቁጥር አረፍተ ነገር ነው	['73 ÷ 9 = 8', '73 – 9 = 63', '10 + 72 = 81', '10 ÷ 72 = 0.125']	A	elementary_mathematics	B) 73 – 9 = 63	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: ቴሬዛ 72 እብነ በረድ የያዘ ቦርሳ ነበራት። እብነ በረድን ወደ 9 እኩል ምድቦች አስቀመጠች። ቴሬዛ በእያንዳንዱ ምድብ ውስጥ የተካተቱትን የእብነ በረድ ብዛት እንዴት ማግኘት እንደሚቻል የሚያሳየው የትኛው የቁጥር አረፍተ ነገር ነው
 A)73 ÷ 9 = 8 B)73 – 9 = 63 C)10 + 72 = 81 D)10 ÷ 72 = 0.125"	B
ሮብ ድመቶቹን ለመመገብ በየ 5 ቀኑ 1 ሳጥን የድመት ምግብ ይጠቀማል። በግምት ምን ያህል የድመት ምግብን በየወሩ ይጠቀማል	['2 ሳጥኖች', '4 ሳጥኖች', '5 ሳጥኖች', '6 ሳጥኖች']	D	elementary_mathematics	D) 6 ሳጥኖች	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: ሮብ ድመቶቹን ለመመገብ በየ 5 ቀኑ 1 ሳጥን የድመት ምግብ ይጠቀማል። በግምት ምን ያህል የድመት ምግብን በየወሩ ይጠቀማል
 A)2 ሳጥኖች B)4 ሳጥኖች C)5 ሳጥኖች D)6 ሳጥኖች"	D
 የ 4 እና 10 ትንሹ የጋራ ብዜት ስንት ነው	['14', '20', '40', '60']	B	elementary_mathematics	B)20	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user:  የ 4 እና 10 ትንሹ የጋራ ብዜት ስንት ነው
 A)14 B)20 C)40 D)60"	B
4 ሲካፈል 7 + 2  ሲካፈል 7 አግኝ	['6 ሲካፈል 14', '8 ሲካፈል 49', '14 ሲካፈል 28', '6 ሲካፈል 7']	D	elementary_mathematics	D) 6 ሲካፈል 7	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: 4 ሲካፈል 7 + 2  ሲካፈል 7 አግኝ
 A)6 ሲካፈል 14 B)8 ሲካፈል 49 C)14 ሲካፈል 28 D)6 ሲካፈል 7"	D
በአስር አመት ውስጥ ስንት አመታት አሉ	['5', '10', '15', '20']	B	elementary_mathematics	B)10	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: በአስር አመት ውስጥ ስንት አመታት አሉ
 A)5 B)10 C)15 D)20"	B
በጥር ወር 31 ቀናት አሉ። ሚሼል በየወሩ 45 ፑሽ አፕ ትሰራ ነበር። በጥር ወር የሰራችውን ​​የፑሽ አፕ ቁጥር ለማግኘት ከዚህ በታች ያለውን አገላለፅ ተጠቅማለች 31 × 45 ሚሼል በጥር ወር ስንት ፑሽ አፕ ሰራች	['125 ፑሽ አፕ', '279 ፑሽ አፕ', '1395 ፑሽ አፕ', '1406 ፑሽ አፕ']	C	elementary_mathematics	C)1395 ፑሽ አፕ	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: በጥር ወር 31 ቀናት አሉ። ሚሼል በየወሩ 45 ፑሽ አፕ ትሰራ ነበር። በጥር ወር የሰራችውን ​​የፑሽ አፕ ቁጥር ለማግኘት ከዚህ በታች ያለውን አገላለፅ ተጠቅማለች 31 × 45 ሚሼል በጥር ወር ስንት ፑሽ አፕ ሰራች
 A)125 ፑሽ አፕ B)279 ፑሽ አፕ C)1395 ፑሽ አፕ D)1406 ፑሽ አፕ"	C
ሁለት ሙሉ ቁጥሮች ትንሹ የጋራ ብዜት 60 ነው። እያንዳንዱ ቁጥር ከ 12 ያነሰ ወይም እኩል ነው። የሁለቱ ቁጥሮች ትልቁ የጋራ አካፋይ 2  ነው።ሁለቱ ቁጥሮች እነማን ናቸው	['6 እና 10', '5 እና 12', '10 እና 12', '12 እና 15']	C	elementary_mathematics	C)10 እና 12	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: ሁለት ሙሉ ቁጥሮች ትንሹ የጋራ ብዜት 60 ነው። እያንዳንዱ ቁጥር ከ 12 ያነሰ ወይም እኩል ነው። የሁለቱ ቁጥሮች ትልቁ የጋራ አካፋይ 2  ነው።ሁለቱ ቁጥሮች እነማን ናቸው
 A)6 እና 10 B)5 እና 12 C)10 እና 12 D)12 እና 15"	C
−2(x − 3) for x = 2 አስላ	['-4', '-2', '10', '2']	D	elementary_mathematics	D)2	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: −2(x − 3) for x = 2 አስላ
 A)-4 B)-2 C)10 D)2"	D
በ 4 አውንስ አንድ አይስ ክሬም ውስጥ 230 ካሎሪዎች አሉ. በዚያ አይስክሬም ውስጥ በ6 አውንስ ውስጥ ስንት ካሎሪዎች አሉ	['232', '236', '345', '460']	C	elementary_mathematics	D)460	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: በ 4 አውንስ አንድ አይስ ክሬም ውስጥ 230 ካሎሪዎች አሉ. በዚያ አይስክሬም ውስጥ በ6 አውንስ ውስጥ ስንት ካሎሪዎች አሉ
 A)232 B)236 C)345 D)460"	D
711 + 497  ገምቱ። ድምሩ በየትኞቹ ቁጥሮች መካከል ነው	['5 እና 400', '450 እና 700', '750 እና 1000', '1050 እና 1300']	D	elementary_mathematics	C) 750 እና 1000	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: 711 + 497  ገምቱ። ድምሩ በየትኞቹ ቁጥሮች መካከል ነው
 A)5 እና 400 B)450 እና 700 C)750 እና 1000 D)1050 እና 1300"	C
