question	choices	answer	subject	command_r	prompt	verbalized
Keekoon guyyaa sana simbirroota ilaaluudhaan kan dabarsitu siʼa taʼu, ganama simbirroota waaree boodaa caalaa 34 lakkaaʼaa turte. Walumaagalatti simbirroota 76 isheen yoo lakkoofte waaree booda simbirroo meeqa lakkoofte?	['simbirroota 21', 'simbirroota 40', 'simbirroota 42', 'simbirroota 84']	A	elementary_mathematics	D)simbirroota 84	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: Keekoon guyyaa sana simbirroota ilaaluudhaan kan dabarsitu siʼa taʼu, ganama simbirroota waaree boodaa caalaa 34 lakkaaʼaa turte. Walumaagalatti simbirroota 76 isheen yoo lakkoofte waaree booda simbirroo meeqa lakkoofte?
 A)simbirroota 21 B)simbirroota 40 C)simbirroota 42 D)simbirroota 84"	D
Gatiin 5 + 2 • 15 + (12 • 4) meeqa?	['78', '83', '131', '153']	B	elementary_mathematics	C)131	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: Gatiin 5 + 2 • 15 + (12 • 4) meeqa?
 A)78 B)83 C)131 D)153"	C
Haala kamtu firaakshinii 20/8n bakka bu’uu danda’a?	['Leesliin mana daldalaa tokkotti doolaara 20 fi saantima 8 baaseera. Maallaqni Leesliin baase akkamitti akka firaakshiniitti barreeffama?', 'Ilmaan ilmaan Obbo Kramer 8 buskutoota 20 walqixa  qooddatan. Tokkoon tokkoon ilma ilma isaanii buskutoota meeqa argatu?', 'Miich mana daldalaa biqiltuu tokko irraa daraaraa konteenara 20 bite. Tokkoon tokkoon konteenaraa daraaraa 8 of keessaa qaba ture. Miich daraaraa meeqa bite?', 'Chaappaawwan kitaaba xiqqaa chaappaa 20 qabuun gurguramu. Doonaan waamicha affeerraa erguuf chaappaa 8 fayyadamte. Doonaan waamicha ishee erguuf chaappaawwan kitaaba xiqqaa meeqatti fayyadamte?']	B	elementary_mathematics	C) Miich mana daldalaa biqiltuu tokko irraa daraaraa konteenara 20 bite. Tokkoon tokkoon konteenaraa daraaraa 8 of keessaa qaba ture. Miich daraaraa meeqa bite?	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: Haala kamtu firaakshinii 20/8n bakka bu’uu danda’a?
 A)Leesliin mana daldalaa tokkotti doolaara 20 fi saantima 8 baaseera. Maallaqni Leesliin baase akkamitti akka firaakshiniitti barreeffama? B)Ilmaan ilmaan Obbo Kramer 8 buskutoota 20 walqixa  qooddatan. Tokkoon tokkoon ilma ilma isaanii buskutoota meeqa argatu? C)Miich mana daldalaa biqiltuu tokko irraa daraaraa konteenara 20 bite. Tokkoon tokkoon konteenaraa daraaraa 8 of keessaa qaba ture. Miich daraaraa meeqa bite? D)Chaappaawwan kitaaba xiqqaa chaappaa 20 qabuun gurguramu. Doonaan waamicha affeerraa erguuf chaappaa 8 fayyadamte. Doonaan waamicha ishee erguuf chaappaawwan kitaaba xiqqaa meeqatti fayyadamte?"	C
Baaburri fe’umsaa sa’aatii tokkotti saffisa maayilii 20n sa’aatii 6f yoo deeme fageenya hammamii deema?	['maayilii 120', ' maayilii 80', 'maayilii 26', 'maayilii 12']	A	elementary_mathematics	The correct answer is Maayilii 120.	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: Baaburri fe’umsaa sa’aatii tokkotti saffisa maayilii 20n sa’aatii 6f yoo deeme fageenya hammamii deema?
 A)maayilii 120 B) maayilii 80 C)maayilii 26 D)maayilii 12"	unknown
Tarkaanfii isa kamtu gatii a 6a = 72 keessatti akkamiin argachuu akka dandeenyu ibsa?	"['gama lamaaniin 6 dabali', 'gama lamaanuu 6f hiri', ""gama lamaanuu 6n baay'isi"", ""gama lamaan irraayyu 6 hir'isu""]"	B	elementary_mathematics	C)gama lamaanuu 6n baay'isi	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: Tarkaanfii isa kamtu gatii a 6a = 72 keessatti akkamiin argachuu akka dandeenyu ibsa?
 A)gama lamaaniin 6 dabali B)gama lamaanuu 6f hiri C)gama lamaanuu 6n baay'isi D)gama lamaan irraayyu 6 hir'isu"	C
Leenjisaan Wu walumaa galatti  kubbaa miilaa 30 qaba. Kubbaawwan miilaa 9 adiidha. Kubbaawwan miilaa hafan halluu adda addaa sadii (cuquliisa, diiminee ykn magariisa) keessaa tokko. Kubbaawwan halluu cuquliisaa, diiminee fi magariisaa walqixatu jiru. Leenjisaan Wu kubbaa miilaa magariisa meeqa qaba?	['7', '10', '21', '39']	A	elementary_mathematics	C)21	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: Leenjisaan Wu walumaa galatti  kubbaa miilaa 30 qaba. Kubbaawwan miilaa 9 adiidha. Kubbaawwan miilaa hafan halluu adda addaa sadii (cuquliisa, diiminee ykn magariisa) keessaa tokko. Kubbaawwan halluu cuquliisaa, diiminee fi magariisaa walqixatu jiru. Leenjisaan Wu kubbaa miilaa magariisa meeqa qaba?
 A)7 B)10 C)21 D)39"	C
Haalli qilleensaa  gidduu 6 P.M fi 10 P.Mtti  11°F gadi bu’eera.  Sa'aatii 10 P.M tti 84°F ture. Gatii t kan haala qilleensaa 6 P.M tti barbaaduuf hima walqixaa barreessiiti furi.	['84 − 11 = t; 73°F', 't − 84 = 11; 95°F', '84 − t = 11; 73°F', 't − 11 = 84; 95°F']	D	elementary_mathematics	D)t − 11 = 84; 95°F	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: Haalli qilleensaa  gidduu 6 P.M fi 10 P.Mtti  11°F gadi bu’eera.  Sa'aatii 10 P.M tti 84°F ture. Gatii t kan haala qilleensaa 6 P.M tti barbaaduuf hima walqixaa barreessiiti furi.
 A)84 − 11 = t; 73°F B)t − 84 = 11; 95°F C)84 − t = 11; 73°F D)t − 11 = 84; 95°F"	D
Tereezaan boorsaa marbilii 72 qabu qabdi turte. Marbilii sana garee walqixa 9tti galchite. Himni lakkoofsaa kamtu lakkoofsa marbilii Tereezaan garee tokkoon tokkoon isaanii keessatti kaa’e akkamitti argachuu akka dandeenyu agarsiisa?	['72 ÷ 9 = 8', '72 – 9 = 63', '9 + 72 = 81', '9 ÷ 72 = 0.125']	A	elementary_mathematics	A) 72 ÷ 9 = 8	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: Tereezaan boorsaa marbilii 72 qabu qabdi turte. Marbilii sana garee walqixa 9tti galchite. Himni lakkoofsaa kamtu lakkoofsa marbilii Tereezaan garee tokkoon tokkoon isaanii keessatti kaa’e akkamitti argachuu akka dandeenyu agarsiisa?
 A)72 ÷ 9 = 8 B)72 – 9 = 63 C)9 + 72 = 81 D)9 ÷ 72 = 0.125"	A
Roob guyyaa 5tti nyaata adurree saanduqa 1 fayyadamuun adurree isaa nyaachisa. Ji'atti inni tilmaamaan saanduqa nyaata adurree meeqa fayyadama?	['sanduuqa 2', 'sanduuqa 4', 'sanduuqa 5', 'sanduuqa 6']	D	elementary_mathematics	The correct answer is: B)sanduuqa 4.	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: Roob guyyaa 5tti nyaata adurree saanduqa 1 fayyadamuun adurree isaa nyaachisa. Ji'atti inni tilmaamaan saanduqa nyaata adurree meeqa fayyadama?
 A)sanduuqa 2 B)sanduuqa 4 C)sanduuqa 5 D)sanduuqa 6"	B
Hiramaan walii xiqqichaa 4 fi 10 maal ta'a?	['14', '20', '40', '60']	B	elementary_mathematics	B) 20	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: Hiramaan walii xiqqichaa 4 fi 10 maal ta'a?
 A)14 B)20 C)40 D)60"	B
Bu'aa 4 irra 7 + 2 irra 7 barbaadi. 	['6 irra 14', '8 irra 49', '14 irra 28', '6 irra 7']	D	elementary_mathematics	C)14 irra 28	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: Bu'aa 4 irra 7 + 2 irra 7 barbaadi. 
 A)6 irra 14 B)8 irra 49 C)14 irra 28 D)6 irra 7"	C
Waggoota kurnan keessa waggoota meeqatu jira?	['5', '10', '15', '20']	B	elementary_mathematics	C) 15	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: Waggoota kurnan keessa waggoota meeqatu jira?
 A)5 B)10 C)15 D)20"	C
Ji'a Amajjii keessa guyyoota 31tu jira. Misheel jiʼa sanatti guyyaa tokkotti dhiibuun ol dhiibuu 45 hojjetaa turte. Hima armaan gadii kana fayyadamtee baay'ina dhiibuun ol dhiibuu isheen baatii Amajjii keessa goote argatte. 31 × 45 Misheel ji'a Amajjii  keessa dhiibuun ol dhiibuu meeqa hojjettee?	['dhiibuun ol dhiibuu 125', 'dhiibuun ol dhiibuu 279', 'dhiibuun ol dhiibuu 1,395', 'dhiibuun ol dhiibuu 1,406']	C	elementary_mathematics	B)dhiibuun ol dhiibuu 279	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: Ji'a Amajjii keessa guyyoota 31tu jira. Misheel jiʼa sanatti guyyaa tokkotti dhiibuun ol dhiibuu 45 hojjetaa turte. Hima armaan gadii kana fayyadamtee baay'ina dhiibuun ol dhiibuu isheen baatii Amajjii keessa goote argatte. 31 × 45 Misheel ji'a Amajjii  keessa dhiibuun ol dhiibuu meeqa hojjettee?
 A)dhiibuun ol dhiibuu 125 B)dhiibuun ol dhiibuu 279 C)dhiibuun ol dhiibuu 1 D)395"	B
Lakkoofsotni hundaa lama yoo xiqqaate hiramaa walii xiqqichaa 60 qabu. Tokkoon tokkoon lakkoofsa kana 12 gadi ykn walqixadha. Hirmaataan walii guddichaa lakkoofsota lamaanii 2. Lakkoofsotni lamaan kun kam fa'i?	['6 fi 10', '5 fi 12', '10 fi 12', '12 fi 15']	C	elementary_mathematics	C)10 fi 12	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: Lakkoofsotni hundaa lama yoo xiqqaate hiramaa walii xiqqichaa 60 qabu. Tokkoon tokkoon lakkoofsa kana 12 gadi ykn walqixadha. Hirmaataan walii guddichaa lakkoofsota lamaanii 2. Lakkoofsotni lamaan kun kam fa'i?
 A)6 fi 10 B)5 fi 12 C)10 fi 12 D)12 fi 15"	C
x = 2 tiif −2(x − 3) madaali.	['-4', '-2', '10', '2']	D	elementary_mathematics	B) -2	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: x = 2 tiif −2(x − 3) madaali.
 A)-4 B)-2 C)10 D)2"	B
Ayiskiriimii gosa awunsii 4 keessa kaalorii 230tu jira. Ayskiriimii awunsii 6 keessatti kaalorii meeqatu jira?	['232', '236', '345', '460']	C	elementary_mathematics	B)236	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: Ayiskiriimii gosa awunsii 4 keessa kaalorii 230tu jira. Ayskiriimii awunsii 6 keessatti kaalorii meeqatu jira?
 A)232 B)236 C)345 D)460"	B
Bu'aa 711 fi 497 tilmaami. Ida'amni kun lakkoofsota kam gidduudha?	['50 fi 400', '450 fi 700', '750 fi 1,000', '1,050 fi 1,300']	D	elementary_mathematics	C) 750 fi 1	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: Bu'aa 711 fi 497 tilmaami. Ida'amni kun lakkoofsota kam gidduudha?
 A)50 fi 400 B)450 fi 700 C)750 fi 1 D)000"	C
Obbo Kohlberg suuqii abaaboo qabu. Jalqaba guyyaa sanaa irratti abaaboo 152 qaba ture. Obbo Kohlberg erga abaaboo 96 gurguree booda abaaboo hafe baattuu daraaraa 8 gidduutti walqixa addaan baasuu barbaadan. Tokkoon tokkoon baattuu abaaboo keessatti lakkoofsi waliigalaa abaaboo meeqa ta’a?	['7', '12', '48', '56']	A	elementary_mathematics	C)48	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: Obbo Kohlberg suuqii abaaboo qabu. Jalqaba guyyaa sanaa irratti abaaboo 152 qaba ture. Obbo Kohlberg erga abaaboo 96 gurguree booda abaaboo hafe baattuu daraaraa 8 gidduutti walqixa addaan baasuu barbaadan. Tokkoon tokkoon baattuu abaaboo keessatti lakkoofsi waliigalaa abaaboo meeqa ta’a?
 A)7 B)12 C)48 D)56"	C
32 x 68 Tilmaami. Bu'aan isaa lakkoofsa akkamii gidduu jira?	['18 fi 28', '180 fi 280', '1,800 fi 2,800', '18,000 fi 28,000']	C	elementary_mathematics	The correct answer is B) 180 x 280.	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: 32 x 68 Tilmaami. Bu'aan isaa lakkoofsa akkamii gidduu jira?
 A)18 fi 28 B)180 fi 280 C)1 D)800 fi 2"	B
Hirmaattota kophxii 77 barreessi. Hanga danda’ametti eksaapooneentoota fayyadami.	['7 • 11^2 • 13', '7^2 • 11', '7 • 11 • 13', '7 • 11']	D	elementary_mathematics	D)7 • 11	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: Hirmaattota kophxii 77 barreessi. Hanga danda’ametti eksaapooneentoota fayyadami.
 A)7 • 11^2 • 13 B)7^2 • 11 C)7 • 11 • 13 D)7 • 11"	D
Barruuleen tokkoon tokkoon isaanii $2.99, kitaabonni ammoo tokkoon tokkoon isaanii $ 6.99 baasu Old Town Newsstand keessatti. Gatiin waliigalaa barruulee 4 fi kitaabota 3 meeqa ta'a?	['$20.93', '$28.93', '$32.93', '$48.93']	C	elementary_mathematics	C) $32.93	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: Barruuleen tokkoon tokkoon isaanii $2.99, kitaabonni ammoo tokkoon tokkoon isaanii $ 6.99 baasu Old Town Newsstand keessatti. Gatiin waliigalaa barruulee 4 fi kitaabota 3 meeqa ta'a?
 A)$20.93 B)$28.93 C)$32.93 D)$48.93"	C
Umi akkina lakkoofsaa lakkoofsa itti aanu argachuuf yeroo hunda hamma walfakkaatu dabaluu kan hordofu uume. 20, 40, 60, 80,... Lakkoofsi saddeettaffaan akkinaa kana keessaa maal ta'a?	['160', '240', '320', '640']	A	elementary_mathematics	D)640	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: Umi akkina lakkoofsaa lakkoofsa itti aanu argachuuf yeroo hunda hamma walfakkaatu dabaluu kan hordofu uume. 20, 40, 60, 80,... Lakkoofsi saddeettaffaan akkinaa kana keessaa maal ta'a?
 A)160 B)240 C)320 D)640"	D
7 irra 3 akka dessimaaliitti barreessi.	['0.021 deddeebbiidhaan', '0.21 deddeebbiidhaan', '0.22 deddeebbiidhaan', '0.2121']	B	elementary_mathematics	The correct answer is: B)0.21 deddeebbiidhaan.	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: 7 irra 3 akka dessimaaliitti barreessi.
 A)0.021 deddeebbiidhaan B)0.21 deddeebbiidhaan C)0.22 deddeebbiidhaan D)0.2121"	B
Manni barumsaa Westview uffata yuunifoormii kubbaa kachoo haaraa bitaa jira. Tokkoon tokkoon yuunifoormii $46. Manni barumsichaa uffata yuunifoormii12 ni bita. Hima walqixaa kamtu baasii waliigalaa yuunifoormii argachuuf karaa agarsiisa?	['(40 × 10) + (6 × 2) = 400 + 12', '(40 × 6) + (10 × 2) = 240 + 20', '(40 × 12) + (6 × 12) = 480 + 72', '(40 × 12) + (60 × 12) = 480 + 720']	C	elementary_mathematics	C)(40 × 12) + (6 × 12) = 480 + 72	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: Manni barumsaa Westview uffata yuunifoormii kubbaa kachoo haaraa bitaa jira. Tokkoon tokkoon yuunifoormii $46. Manni barumsichaa uffata yuunifoormii12 ni bita. Hima walqixaa kamtu baasii waliigalaa yuunifoormii argachuuf karaa agarsiisa?
 A)(40 × 10) + (6 × 2) = 400 + 12 B)(40 × 6) + (10 × 2) = 240 + 20 C)(40 × 12) + (6 × 12) = 480 + 72 D)(40 × 12) + (60 × 12) = 480 + 720"	C
Maanu'eel konkolaataa namni fayyadame tokko doolaara kuma jahaa fi afurtamii sagaliin bite. Konkolaataa namni fayyadame kan Maanu'eel bite akka lakkoofsaatti barraa'e gatiin isaa meeqa?	['$649', '$6,049', '$6,409', '$6,490']	B	elementary_mathematics	A	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: Maanu'eel konkolaataa namni fayyadame tokko doolaara kuma jahaa fi afurtamii sagaliin bite. Konkolaataa namni fayyadame kan Maanu'eel bite akka lakkoofsaatti barraa'e gatiin isaa meeqa?
 A)$649 B)$6 C)049 D)$6"	A
Kaleessa Miikiyaas istirooberii lakkoofsa guutuu ta'e nyaate. Appilii lakkoofsa mangoo ta'es nyaate. Gareen kamtu istirooberii, S, fi appilii, A, Miikiyaas kaleessa nyaate bakka bu'uu danda'a?	['SSSSS; AAA', 'SSSSS; AAAA', 'SSSSSSSS; AAAA', 'SSSSSSSS; A']	D	elementary_mathematics	The answer is: C)SSSSSSSS; AAAA	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: Kaleessa Miikiyaas istirooberii lakkoofsa guutuu ta'e nyaate. Appilii lakkoofsa mangoo ta'es nyaate. Gareen kamtu istirooberii, S, fi appilii, A, Miikiyaas kaleessa nyaate bakka bu'uu danda'a?
 A)SSSSS; AAA B)SSSSS; AAAA C)SSSSSSSS; AAAA D)SSSSSSSS; A"	A
Nyaanni adurree gatii $.47/lb baasa. Borsaan 6-lb gatiin isaa meeqa?	['$2.82', '$2.97', '$6.47', '$12.77']	A	elementary_mathematics	The answer is D)$12.77.	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: Nyaanni adurree gatii $.47/lb baasa. Borsaan 6-lb gatiin isaa meeqa?
 A)$2.82 B)$2.97 C)$6.47 D)$12.77"	D
60 irra 72 bifa salphaan barreessi	['4 irra 6', '10 irra 12', '15 irra 17', '5 irra 6']	D	elementary_mathematics	C) 15 irra 17	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: 60 irra 72 bifa salphaan barreessi
 A)4 irra 6 B)10 irra 12 C)15 irra 17 D)5 irra 6"	C
