question	choices	answer	subject	command_r	prompt	verbalized
Yeyiphi isimo esingamelwa yi fraction 20/8?	['ULeslie uchithe iidola ezingama-20 kunye neesenti ezisi-8 evenkileni. Ingaba imali echithwe nguLeslie ibhalwa njani njengeqhezu?', 'Abazukulwana abasi-8 bakaMnu. Kramer babelane ngamaqhekeza angama-20 ngokulinganayo. Umzukulwana ngamnye ufumana ii-crackers ezingaphi?', 'UMitch uthenge iikhonteyina ezingama-20 zeentyatyambo kwivenkile yezityalo. Isikhongozeli ngasinye sasineentyatyambo ezisi-8. Zingaphi iintyatyambo ezithengwe nguMitch?', 'izitampu zithengiswa kwiincwadana ezinesitampu ezingama-20. UDonna wasebenzisa izitampu ezisi-8 ukuthumela izimemo zepati. Zingaphi iincwadana zezitampu azisebenzisileyo uDonna ukumthumelela izimemo?']	B	elementary_mathematics	D) izitampu zithengiswa kwiincwadana ezinesitampu ezingama-20. UDonna wasebenzisa izitampu ezisi-8 ukuthumela izimemo zepati.	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: Yeyiphi isimo esingamelwa yi fraction 20/8?
 A)ULeslie uchithe iidola ezingama-20 kunye neesenti ezisi-8 evenkileni. Ingaba imali echithwe nguLeslie ibhalwa njani njengeqhezu? B)Abazukulwana abasi-8 bakaMnu. Kramer babelane ngamaqhekeza angama-20 ngokulinganayo. Umzukulwana ngamnye ufumana ii-crackers ezingaphi? C)UMitch uthenge iikhonteyina ezingama-20 zeentyatyambo kwivenkile yezityalo. Isikhongozeli ngasinye sasineentyatyambo ezisi-8. Zingaphi iintyatyambo ezithengwe nguMitch? D)izitampu zithengiswa kwiincwadana ezinesitampu ezingama-20. UDonna wasebenzisa izitampu ezisi-8 ukuthumela izimemo zepati. Zingaphi iincwadana zezitampu azisebenzisileyo uDonna ukumthumelela izimemo?"	D
Uba uloliwe uhamba ngesantya esizimayile ezi20 ngeyure enye, ungaakanani umgama azowuhamba?	['iimayile ezingama-120', 'iimayile ezingama-80', 'iimayile ezingama-26', 'iimayile ezingama-12']	A	elementary_mathematics	C) iimayile ezingama-26	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: Uba uloliwe uhamba ngesantya esizimayile ezi20 ngeyure enye, ungaakanani umgama azowuhamba?
 A)iimayile ezingama-120 B)iimayile ezingama-80 C)iimayile ezingama-26 D)iimayile ezingama-12"	C
Leliphi inyathelo elichaza indlela yokufumana iValue ka a ku6a = 72?	['dibanisa u6 macala omabini', 'hlula amacala omabini ngo6', 'phinda phinda omabini amacala ngo6', 'susa u6 kuwo omabini amacala']	B	elementary_mathematics	D) susa u6 kuwo omabini amacala	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: Leliphi inyathelo elichaza indlela yokufumana iValue ka a ku6a = 72?
 A)dibanisa u6 macala omabini B)hlula amacala omabini ngo6 C)phinda phinda omabini amacala ngo6 D)susa u6 kuwo omabini amacala"	D
Umqeqeshi uWu uneebhola ezikhatywayo ezinga30 ziphelele. Ezi9 iibhola zimhlophe. Ezishiyekileyo iibhola ziyile mibala ihluka-hlukeneyo (uBlue, uPink okanye uGreen). Kukho inani elilinganayo lemibala uBlue, Upink kunye noGreen. Zingaphi iibhola eziGreen anazo umqeqeshi uWU?	['7', '10', '21', '39']	A	elementary_mathematics	C)21	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: Umqeqeshi uWu uneebhola ezikhatywayo ezinga30 ziphelele. Ezi9 iibhola zimhlophe. Ezishiyekileyo iibhola ziyile mibala ihluka-hlukeneyo (uBlue, uPink okanye uGreen). Kukho inani elilinganayo lemibala uBlue, Upink kunye noGreen. Zingaphi iibhola eziGreen anazo umqeqeshi uWU?
 A)7 B)10 C)21 D)39"	C
Amaqondo emozulu ehlile ku 11 F phakathi kuka6 P.M no10 P.M. Ibingu84 F ngo10 P.M. Bhala kwaye usombulule iEquation ukufumana amaqondo ango 6 P.M.	['84 − 11 = t; 73°F', 't − 84 = 11; 95°F', '84 − t = 11; 73°F', 't − 11 = 84; 95°F']	D	elementary_mathematics	D)t − 11 = 84; 95°F	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: Amaqondo emozulu ehlile ku 11 F phakathi kuka6 P.M no10 P.M. Ibingu84 F ngo10 P.M. Bhala kwaye usombulule iEquation ukufumana amaqondo ango 6 P.M.
 A)84 − 11 = t; 73°F B)t − 84 = 11; 95°F C)84 − t = 11; 73°F D)t − 11 = 84; 95°F"	D
UTheresa ebenengxowa yamapetyu  ayi72. Wabeka amapetyu ngenani elilinganayo u9. Sesiphi isivakalisi esibonisa indlela ongafumana ngayo inani lamapetyu uTheresa abeke ngalo kwiqela ngalinye?	['72 ÷ 9 = 8', '72 – 9 = 63', '9 + 72 = 81', '9 ÷ 72 = 0.125']	A	elementary_mathematics	A) 72 ÷ 9 = 8	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: UTheresa ebenengxowa yamapetyu  ayi72. Wabeka amapetyu ngenani elilinganayo u9. Sesiphi isivakalisi esibonisa indlela ongafumana ngayo inani lamapetyu uTheresa abeke ngalo kwiqela ngalinye?
 A)72 ÷ 9 = 8 B)72 – 9 = 63 C)9 + 72 = 81 D)9 ÷ 72 = 0.125"	A
URob usebenzisa ibhokisi enye yokutya kwekati ukondla iikati zakhe rhoqo ngeentsuku ezi5. Xa uthekelela zingaphi iibhokisi zokutya azisebenzisa ngenyanga enye?	['iibhokisi ezi-2', 'iibhokisi ezi-4', 'iibhokisi ezi-5', 'iibhokisi ezisi-6']	D	elementary_mathematics	C)iibhokisi ezi-5	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: URob usebenzisa ibhokisi enye yokutya kwekati ukondla iikati zakhe rhoqo ngeentsuku ezi5. Xa uthekelela zingaphi iibhokisi zokutya azisebenzisa ngenyanga enye?
 A)iibhokisi ezi-2 B)iibhokisi ezi-4 C)iibhokisi ezi-5 D)iibhokisi ezisi-6"	C
Yeyiphi indlela yophinda-phindo eqhelekileyo ka4 kunye no10?	['14', '20', '40', '60']	B	elementary_mathematics	D) 60	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: Yeyiphi indlela yophinda-phindo eqhelekileyo ka4 kunye no10?
 A)14 B)20 C)40 D)60"	D
Fumana u4 over 7 + 2 over 7.	['U6 ngaphezu kuka 14', 'u8 ngaphezu kuka 49', 'u14 ngaphezu kuka28', 'u6 ngaphezu kuka7']	D	elementary_mathematics	A) u6 ngaphezu kuka 14	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: Fumana u4 over 7 + 2 over 7.
 A)U6 ngaphezu kuka 14 B)u8 ngaphezu kuka 49 C)u14 ngaphezu kuka28 D)u6 ngaphezu kuka7"	A
Bangaphi oonyaka abenza iDecade?	['5', '10', '15', '20']	B	elementary_mathematics	B) 10	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: Bangaphi oonyaka abenza iDecade?
 A)5 B)10 C)15 D)20"	B
Iintsuku zi31 kwinyanga yoMquungu. UMichelle wenze iPush-ups ngosuku enyangeni. Usebenzisa esi sakhiwo singezantsi ukufumana inani lee pushu-ups azenzileyo kwinyanga yoMqungu. 31 x 45 zingaphi iiPush-ups azenzileyo kwinyanga yoMqungu?	['iiphusi aphusi ezingama-125', 'iiphushi aphusi ezingama-279', 'iiphushi aphusi eli-1,395', 'iiphushi aphusi ezili-1,406']	C	elementary_mathematics	D) 395	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: Iintsuku zi31 kwinyanga yoMquungu. UMichelle wenze iPush-ups ngosuku enyangeni. Usebenzisa esi sakhiwo singezantsi ukufumana inani lee pushu-ups azenzileyo kwinyanga yoMqungu. 31 x 45 zingaphi iiPush-ups azenzileyo kwinyanga yoMqungu?
 A)iiphusi aphusi ezingama-125 B)iiphushi aphusi ezingama-279 C)iiphushi aphusi eli-1 D)395"	D
Amanani amabini apheleleyo anendlela efanayo yophinda-phindo luka60. Inani ngalinye lingaphantsi okanye lilingana no12. Elona nani likhulu lifanayo kula mananiomabini ngu2. Ngawaphi la manani mabini?	['U6 kunye no-10', 'u5 kunye no-12', 'u10 kunye no12', 'u12 kunye no15']	C	elementary_mathematics	C) u10 kunye no12	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: Amanani amabini apheleleyo anendlela efanayo yophinda-phindo luka60. Inani ngalinye lingaphantsi okanye lilingana no12. Elona nani likhulu lifanayo kula mananiomabini ngu2. Ngawaphi la manani mabini?
 A)U6 kunye no-10 B)u5 kunye no-12 C)u10 kunye no12 D)u12 kunye no15"	C
Vavanya u -2(x-3) ka x=2.	['-4', '-2', '10', '2']	D	elementary_mathematics	D)2	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: Vavanya u -2(x-3) ka x=2.
 A)-4 B)-2 C)10 D)2"	D
Zii calories ezi230 kwii ounce ezi4 zohlobo lwe ice cream. Zingaphi iCalories ezikwi ounce ezi6 zaloo ice cream?	['232', '236', '345', '460']	C	elementary_mathematics	B) 236	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: Zii calories ezi230 kwii ounce ezi4 zohlobo lwe ice cream. Zingaphi iCalories ezikwi ounce ezi6 zaloo ice cream?
 A)232 B)236 C)345 D)460"	B
Yeyiphi	['u50 kunye no-400', 'u450 kunye no-700', 'u750 kunye no-100', 'u1,050 kunye no-1,300']	D	elementary_mathematics	C) u750 kunye no-100	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: Yeyiphi
 A)u50 kunye no-400 B)u450 kunye no-700 C)u750 kunye no-100 D)u1"	C
Umnunzana kohleberg unevenkile yeentyantyambo. Ekuqaleni kwemini, ebeneerowuzi ezingama152. Umnumzana Kohleberg uthengise iirowuzi ezingama96 kwaye ngoko ebefuna ukohlukanisa iirowuzi ezishiyekileyo ngokulinganayo kwiivazi ezisi-8. lizakubangakanani inani leerowuzi kwivazi nganye?	['7', '12', '48', '56']	A	elementary_mathematics	C)48	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: Umnunzana kohleberg unevenkile yeentyantyambo. Ekuqaleni kwemini, ebeneerowuzi ezingama152. Umnumzana Kohleberg uthengise iirowuzi ezingama96 kwaye ngoko ebefuna ukohlukanisa iirowuzi ezishiyekileyo ngokulinganayo kwiivazi ezisi-8. lizakubangakanani inani leerowuzi kwivazi nganye?
 A)7 B)12 C)48 D)56"	C
Thekelela u32 x 68. Isiphumo siphakathi kwawaphi amanani?	['u18 kunye no-28', 'u180 kunye no-280', '1,800 kunye no 2,800', 'u18,00 kunye no-28,000']	C	elementary_mathematics	B) u180 kunye no-280	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: Thekelela u32 x 68. Isiphumo siphakathi kwawaphi amanani?
 A)u18 kunye no-28 B)u180 kunye no-280 C)1 D)800 kunye no 2"	B
Bhala iprayim fektorizeyishini ka77. Sebenzisa ii-exponentsi apho unako.	['7 • 11^2 • 13', '7^2 • 11', '7 • 11 • 13', '7 • 11']	D	elementary_mathematics	D) 7 • 11	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: Bhala iprayim fektorizeyishini ka77. Sebenzisa ii-exponentsi apho unako.
 A)7 • 11^2 • 13 B)7^2 • 11 C)7 • 11 • 13 D)7 • 11"	D
Iimagazini zibiza iidola ezi-2.99 kwaye iincwadi zibiza iidola ezisi-6 inye e-Old Town Newsstand. Ziyimalini iimagazini ezi-4 zizonke kunye neencwadi ezi-3?	['iidola ezingama-20.93', 'iidola ezingama-28.93', 'iidola ezingama-32.93', 'iidola ezingama48.93']	C	elementary_mathematics	C) iidola ezingama-32.93	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: Iimagazini zibiza iidola ezi-2.99 kwaye iincwadi zibiza iidola ezisi-6 inye e-Old Town Newsstand. Ziyimalini iimagazini ezi-4 zizonke kunye neencwadi ezi-3?
 A)iidola ezingama-20.93 B)iidola ezingama-28.93 C)iidola ezingama-32.93 D)iidola ezingama48.93"	C
Umi wenze iPattern yamanani elandelana ngokokongeza inani elilinganayo ukuyofika kwinani elilandelayo. 20,40,60,80... Izakuba leeliphi inani lesibhozo kwiphatheni?	['160', '240', '320', '640']	A	elementary_mathematics	C) 320	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: Umi wenze iPattern yamanani elandelana ngokokongeza inani elilinganayo ukuyofika kwinani elilandelayo. 20,40,60,80... Izakuba leeliphi inani lesibhozo kwiphatheni?
 A)160 B)240 C)320 D)640"	C
Bhala u7 ngaphezulu ka33 njengedisimali.	['0.021 ukuphinda phinda', '0.21 ukuphinda phinda', '0.22 ukuphinda phinda', '0.2121']	B	elementary_mathematics	C) 0.22 ukuphinda phinda	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: Bhala u7 ngaphezulu ka33 njengedisimali.
 A)0.021 ukuphinda phinda B)0.21 ukuphinda phinda C)0.22 ukuphinda phinda D)0.2121"	C
Iskolo iWestview ithenga umakufanwe omtsha webhola webhasikithi.Umakufanwe ngamnye uxabisa iidola ezingama46. Isikolo sizothenga oomakufanwe abali-i12. Yeyiphi i-ikhweyishini ebonisa indlela esingafumana ngayo ixabiso elipheleleyo likamakufanwe?	['(40 × 10) + (6 × 2) = 400 + 12', '(40 × 6) + (10 × 2) = 240 + 20', '(40 × 12) + (6 × 12) = 480 + 72', '(40 × 12) + (60 × 12) = 480 + 720']	C	elementary_mathematics	C)(40 × 12) + (6 × 12) = 480 + 72	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: Iskolo iWestview ithenga umakufanwe omtsha webhola webhasikithi.Umakufanwe ngamnye uxabisa iidola ezingama46. Isikolo sizothenga oomakufanwe abali-i12. Yeyiphi i-ikhweyishini ebonisa indlela esingafumana ngayo ixabiso elipheleleyo likamakufanwe?
 A)(40 × 10) + (6 × 2) = 400 + 12 B)(40 × 6) + (10 × 2) = 240 + 20 C)(40 × 12) + (6 × 12) = 480 + 72 D)(40 × 12) + (60 × 12) = 480 + 720"	C
UManuel uthenge imoto esele esebenzile ngeedola ezingamawaka asithandathu anamashumi amabini nethoba. Lithini ixabiso lemoto ethengwe nguManuel xa liibhalwe ngenyumerali?	['iidola ezingama-649', 'iidola ezingama-6,049', 'iidola ezingama-6,409', 'iidola ezingama-6,490']	B	elementary_mathematics	D) iidola ezingama-6	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: UManuel uthenge imoto esele esebenzile ngeedola ezingamawaka asithandathu anamashumi amabini nethoba. Lithini ixabiso lemoto ethengwe nguManuel xa liibhalwe ngenyumerali?
 A)iidola ezingama-649 B)iidola ezingama-6 C)049 D)iidola ezingama-6"	D
Izolo, uMicah utye inani elilinganayo lamaqunube. Utye nenani elimnqakathi wee-apile. Leliphi iqela elingamela amaqunube,S, kunye nee-apile A, ezityiwe nguMicah phezolo?	['SSSSS; AAA', 'SSSSS; AAAA', 'SSSSSSSS; AAAA', 'SSSSSSSS; A']	D	elementary_mathematics	D)SSSSSSSS; A	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: Izolo, uMicah utye inani elilinganayo lamaqunube. Utye nenani elimnqakathi wee-apile. Leliphi iqela elingamela amaqunube,S, kunye nee-apile A, ezityiwe nguMicah phezolo?
 A)SSSSS; AAA B)SSSSS; AAAA C)SSSSSSSS; AAAA D)SSSSSSSS; A"	D
Ukutya kwekati kubiza iidola ezingam47/lb. Yimalini ingxowa yee-lb izis6?	['iidola ezi-2.82', 'iidola ezi-2.97', 'iidola ezisi-6.47', 'iidola ezili-12.77']	A	elementary_mathematics	The answer is C) iidola ezisi-6.47	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: Ukutya kwekati kubiza iidola ezingam47/lb. Yimalini ingxowa yee-lb izis6?
 A)iidola ezi-2.82 B)iidola ezi-2.97 C)iidola ezisi-6.47 D)iidola ezili-12.77"	C
Bhala u60 ngaohezulu ka72 ngendlela elula.	['u4 ngaphezu kuka 6', 'u10 ngaphezu kuka 12', 'u15 ngaphezu kuka17', 'u5 ngaphezu kuka 6']	D	elementary_mathematics	D) u5 ngaphezu kuka 6	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: Bhala u60 ngaohezulu ka72 ngendlela elula.
 A)u4 ngaphezu kuka 6 B)u10 ngaphezu kuka 12 C)u15 ngaphezu kuka17 D)u5 ngaphezu kuka 6"	D
Bhala ireyitsho yeekomityi ezi2 ukuya kwisi3 qt njengefrekshini ngendlela elila	['u3 ngaphezu kuka 2', 'u2 ngaphezu kuka 3', 'u2 ngaphezu kuka 12', 'u1 ngaphezu kuka 6']	D	elementary_mathematics	C) u2 ngaphezu kuka 12	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about elementary_mathematics. Return the correct option only
user: Bhala ireyitsho yeekomityi ezi2 ukuya kwisi3 qt njengefrekshini ngendlela elila
 A)u3 ngaphezu kuka 2 B)u2 ngaphezu kuka 3 C)u2 ngaphezu kuka 12 D)u1 ngaphezu kuka 6"	C
