subject,question,choices,answer,output
elementary_mathematics,Jumba la sinema lilikusanya $6 kwa kila tikiti inayouzwa kwa filamu. Jumba hili liliuza tikiti 500 kwa sinema. Usemi ulio hapa chini unaweza kutumiwa kupata kiasi cha fedha ambacho jumba la sinema lilikusanya kwa ajili ya tiketi. 6 × 500 Usemi gani unaweza pia kutumika kupata pesa ngapi jumba la sinema lilikusanya kwa tikiti?,"['30 × 10^1', '30 × 10^3', '(6 × 5) × 10^2', '(6 × 5) × 10^3']",C,"Kwanza, tunahitaji kuhakikisha tunaelewa swali vizuri. Jumba la sinema lilikusanya $6 kwa kila tikiti na liliuza tikiti 500. Hivyo, mapato yote kutokana na mauzo ya tikiti ni:

\[ 6 \times 500 = 3000 \]

Sasa, tunatakiwa kupata usemi mwingine ambao unaweza kutumika kupata jumla ya $3000.

Tuchambue kila chaguo:

A) \( 30 \times 10^1 = 30 \times 10 = 300 \) - Hii si sawa, kwa sababu inatoa $300 tu.

B) \( 30 \times 10^3 = 30 \times 1000 = 30000 \) - Hii pia si sawa, kwa sababu inatoa $30000.

C) \( (6 \times 5) \times 10^2 = 30 \times 100 = 3000 \) - Hii ni sawa, kwa sababu inatoa $3000.

D) \( (6 \times 5) \times 10^3 = 30 \times 1000 = 30000 \) - Hii si sawa, kwa sababu inatoa $30000.

Kwa hiyo, chaguo sahihi ni:

C) \( (6 \times 5) \times 10^2 \)"
elementary_mathematics,Kama 12-9 + c = 12. Ni thamana gani ya c inayofanya mlinganyo huo uwe wa kweli?,"[0, 3, 9, 12]",C,"Kwanza, fanya hesabu ya upande wa kushoto wa mlinganyo:

12 - 9 = 3

Sasa mlinganyo unakuwa:

3 + c = 12

Ili kupata thamani ya c, toa 3 kutoka pande zote za mlinganyo:

c = 12 - 3

c = 9

Hivyo, thamana ya c inayofanya mlinganyo huo uwe wa kweli ni 9.

Jibu ni C) 9."
elementary_mathematics,"Familia ya Sojourn ilienda likizo. Walianza na $2000. Ikiwa walitumia $150 kila siku, ni usemi gani unaowakilisha pesa walizokuwa nazo baada ya siku x?","['1850x', '2000 −150x', '150x', '2000 +150x']",B,"Ili kupata usemi unaowakilisha pesa ambazo familia ya Sojourn ilikuwa nazo baada ya siku x, tunahitaji kufikiria jinsi pesa zao zinavyopungua kila siku.

Walianza na $2000 na kila siku wanatumia $150. Kwa hiyo, kila siku pesa zao zinapungua kwa $150.

Kwa hiyo, baada ya siku x, jumla ya pesa walizotumia ni $150 kwa kila siku mara idadi ya siku, ambayo ni $150x.

Kwa hiyo, pesa zilizobaki baada ya siku x zitakuwa ni pesa walizoanza nazo pungufu pesa walizotumia, ambayo ni $2000 minus $150x.

Hivyo, usemi unaowakilisha pesa walizokuwa nazo baada ya siku x ni:
\[ 2000 - 150x \]

Jibu ni:
B) 2000 −150x"
elementary_mathematics,"Rafu moja ina vitabu vinne. Uzito, katika paundi, wa kila moja ya vitabu hivyo vinne kwenye rafu ni 2.5, 3.2, 2.7, 2.3 Ni hali gani ya ukosefu wa usawa inawakilisha uzito, w, wa kitabu chochote kilichochaguliwa kutoka kwenye rafu?","['w > 2.3', 'w < 2.4', 'w > 3.2', 'w < 3.3']",D,"Uzito wa vitabu vilivyopo kwenye rafu ni 2.5, 3.2, 2.7, na 2.3 paundi. Ili kubaini ni hali gani ya ukosefu wa usawa inayowakilisha uzito wa kitabu chochote kilichochaguliwa kutoka kwenye rafu, tunahitaji kuchambua uzito wa chini kabisa na wa juu kabisa kwenye orodha hiyo.

Uzito wa chini kabisa kwenye orodha ni 2.3 paundi na uzito wa juu kabisa ni 3.2 paundi. Hii inamaanisha kuwa uzito wa kitabu chochote kwenye rafu utakuwa kati ya 2.3 na 3.2 paundi, ikiwa ni pamoja na namba hizo mbili.

Kwa hiyo, hali ya ukosefu wa usawa inayowakilisha uzito wa kitabu chochote kwenye rafu ni kwamba uzito, w, lazima uwe mkubwa zaidi au sawa na 2.3 na pia uwe mdogo zaidi au sawa na 3.2. Hii inaweza kuandikwa kama:
\[ 2.3 \leq w \leq 3.2 \]

Kati ya majibu yaliyotolewa:
A) w > 2.3 (hii inaacha nje uzito wa 2.3)
B) w < 2.4 (hii inaacha nje uzito wa 3.2)
C) w > 3.2 (hii haijumuishi uzito wowote uliotajwa)
D) w < 3.3 (hii inajumuisha uzito wote kuanzia 2.3 hadi 3.2)

Jibu sahihi ni:
D) w < 3.3"
elementary_mathematics,Nambari gani ina thamana kubwa kamili kuliko 5?,"[-6, -5, 0, 5]",A,"Katika swali hili, tunatafuta nambari yenye thamana kubwa zaidi kuliko 5. Thamana ya nambari inamaanisha nambari yenyewe bila kujali ishara yake (ikiwa ni chanya au hasi).

Hebu tuchambue kila chaguo:
A) -6 ina thamana ya 6
B) -5 ina thamana ya 5
C) 0 ina thamana ya 0
D) 5 ina thamana ya 5

Kati ya chaguzi hizi, -6 ina thamana kubwa zaidi ambayo ni 6. Hivyo, jibu ni:
A) -6"
elementary_mathematics,Thamana ya usemi huu ni gani 2(3(4^2 + 1)) - 2^3?,"[156, 110, 94, 48]",C,"Ili kupata thamani ya usemi huu, fuata hatua hizi:

1. Anza kwa kusuluhisha sehemu ya ndani zaidi ya mabano:
   \( 4^2 + 1 \)
   \( = 16 + 1 \)
   \( = 17 \)

2. Weka thamani hii katika usemi:
   \( 2(3(17)) \)

3. Zidisha ndani ya mabano:
   \( 3 \times 17 = 51 \)

4. Zidisha na 2:
   \( 2 \times 51 = 102 \)

5. Sasa, suluhisha \( 2^3 \):
   \( 2^3 = 8 \)

6. Ondoa 8 kutoka 102:
   \( 102 - 8 = 94 \)

Kwa hivyo, thamani ya usemi ni 94, ambayo ni chaguo C."
elementary_mathematics,"Gwen aliandika mtindo huu wa nambari kwenye kipande cha karatasi. 1, 5, 9, 13 Je, ni nambari gani mbili zinazofuata katika mtindo wa Gwen?","['15, 17', '15, 19', '17, 19', '17, 21']",D,"Katika mtindo wa nambari uliotolewa na Gwen, tunaweza kuona kwamba kuna ongezeko la thabiti la 4 kati ya nambari zinazofuatana:

1, 5, 9, 13

Kutoka 1 hadi 5, ongezeko ni 4 (1 + 4 = 5).
Kutoka 5 hadi 9, ongezeko ni 4 (5 + 4 = 9).
Kutoka 9 hadi 13, ongezeko ni 4 (9 + 4 = 13).

Kwa hivyo, kufuata mtindo huu, nambari inayofuata baada ya 13 itakuwa:
13 + 4 = 17

Na nambari inayofuata baada ya 17 itakuwa:
17 + 4 = 21

Hivyo, nambari mbili zinazofuata katika mtindo wa Gwen ni 17 na 21. Lakini, kwa kuwa chaguo la 21 halipo kwenye majibu yaliyotolewa, tutaangalia chaguo zilizopo:
A) 15 B) 17 C) 15 D) 19

Jibu sahihi kwa nambari inayofuata ya 17 ni B) 17 na kwa nambari inayofuata baada ya hiyo ni D) 19 (ingawa kwa mujibu wa mtindo sahihi inapaswa kuwa 21, lakini 19 ndiyo chaguo lililopo karibu zaidi)."
elementary_mathematics,Ikiwa makopo 3 ya matunda ya pea yanagharimu $2.37 ni makopo mangapi ya pea unaweza kununua kwa $9.48?,"['makopo 3', 'makopo 12', 'makopo 36', 'makopo 13']",B,"Ili kupata idadi ya makopo ya pea unayoweza kununua kwa $9.48, kwanza tutaanza kwa kugundua gharama ya kopo moja la pea.

Gharama ya makopo 3 ya pea ni $2.37. Kwa hivyo, gharama ya kopo moja la pea itakuwa:
\[ \frac{2.37}{3} = 0.79 \] (dola kwa kopo moja)

Kisha, tunagawanya kiasi cha pesa ulicho nacho, $9.48, kwa gharama ya kopo moja ili kupata idadi ya makopo unayoweza kununua:
\[ \frac{9.48}{0.79} = 12 \]

Kwa hivyo, unaweza kununua makopo 12 ya pea kwa $9.48.

Jibu ni B) makopo 12."
elementary_mathematics,"Orodhesha kutoka kubwa hadi ndogo: 3, 3 na 1 juu ya 8,3.8,3.18.","['3.18, 3 na 1 juu ya 8, 3.8,3', '3,3 na 1 juu ya 8, 3.18, 3', '3.8, 3 na 1 juu ya 8, 3.18, 3', '3.8, 3.18, 3 na 1 juu ya 8, 3']",D,"Ili kuorodhesha namba hizi kutoka kubwa hadi ndogo, tunahitaji kuzibadilisha zote kuwa aina moja ya namba, yaani ama zote ziwe desimali au zote ziwe vipande. Hapa nitazibadilisha zote kuwa desimali ili iwe rahisi kulinganisha:

1. **3 na 1 juu ya 8** inaweza kubadilishwa kuwa desimali kama ifuatavyo: 3 + (1/8) = 3 + 0.125 = 3.125
2. **3.18** tayari ni desimali.
3. **3.8** tayari ni desimali.
4. **3** tayari ni desimali.

Sasa tunaweza kulinganisha kwa urahisi:
- 3.8
- 3.18
- 3.125
- 3

Kwa hiyo, kutoka kubwa hadi ndogo ni:
A) 3.8
B) 3.18
C) 3 na 1 juu ya 8
D) 3"
elementary_mathematics,Hesabu 22 / 2 + 9.,"[10, 11, 20, 2]",C,"To solve the expression 22 / 2 + 9, follow the order of operations:

1. Division first: 22 / 2 = 11
2. Then addition: 11 + 9 = 20

Therefore, the answer is:
C) 20"
elementary_mathematics,"Idadi ya wakazi wa jiji fulani ni 836,527. Je, Idadi ya wakazi wa mji huu itakuwa ngapi ikiwa itafupishwa hadi karibu elfu kumi?","[800000, 830000, 836000, 840000]",D,"Ili kufupisha idadi ya wakazi 836,527 hadi karibu elfu kumi, tunatazama tarakimu ya elfu moja na kuamua kama tutapunguza au kuongeza kulingana na tarakimu inayofuata.

836,527 - Tarakimu ya elfu moja ni 3 na tarakimu inayofuata ni 6.

Kwa kuwa tarakimu ya sita ni 6, ambayo ni 5 au zaidi, tunazungusha tarakimu ya elfu moja kutoka 3 hadi 4. Hivyo, 836,527 ikizungushwa hadi karibu elfu kumi ni 840,000.

Jibu sahihi ni: D) 840000."
elementary_mathematics,Pata suluhisho la 5 • (−9).,"[14, -4, 45, -45]",D,"Ili kupata suluhisho la 5 • (−9), zidisha 5 na -9:

5 • (−9) = -45

Jibu ni D) -45."
elementary_mathematics,"Keiko alitumia siku nzima kutazama ndege na alihesabu ndege 34 zaidi asubuhi kuliko alasiri. Ikiwa alihesabu jumla ya ndege 76, alihesabu ndege wangapi mchana?","['ndege 21', 'ndege 40', 'ndege 42', 'ndege 84']",A,"Ili kupata idadi ya ndege alizohesabu Keiko mchana, tunaweza kutumia taarifa tulizopewa kufanya hesabu zifuatazo:

1. Tuseme idadi ya ndege alizohesabu asubuhi ni \( x \).
2. Basi, idadi ya ndege alizohesabu alasiri itakuwa \( x - 34 \) kwa sababu alihesabu ndege 34 zaidi asubuhi kuliko alasiri.

Kwa kuwa jumla ya ndege alizohesabu ni 76, tunaweza kuandika equation ifuatayo:
\[ x + (x - 34) = 76 \]

Sasa tunaweza kusuluhisha equation hii:
\[ 2x - 34 = 76 \]
\[ 2x = 76 + 34 \]
\[ 2x = 110 \]
\[ x = 55 \]

Hivyo, Keiko alihesabu ndege 55 asubuhi. Kwa hiyo, idadi ya ndege alizohesabu alasiri ni:
\[ x - 34 = 55 - 34 = 21 \]

Kwa hiyo, jibu ni:
A) ndege 21."
elementary_mathematics,Ni nini thamana ya 5 + 2 • 15 + (12 • 4)?,"[78, 83, 131, 153]",B,"Kufuatana na sheria za hisabati, tunapaswa kufuata utaratibu wa operesheni (PEMDAS/BODMAS), ambapo tunafanya kazi za kuzidisha na kugawanya kabla ya kujumlisha na kutoa. Hivyo, tunapaswa kufanya hivi:

1. Kwanza, zidisha 2 na 15:
   2 • 15 = 30

2. Kisha, zidisha 12 na 4:
   12 • 4 = 48

3. Sasa, jumlisha matokeo na namba zilizobaki:
   5 + 30 + 48 = 83

Hivyo, jibu ni B) 83."
elementary_mathematics,Ni hali gani inaweza kuwakilishwa na akisami hii 20/8?,"['Leslie alitumia dola 20 na senti 8 kwenye duka. Ni kiasi gani cha pesa ambacho Leslie alitumia kikiandikwa kama akisami?', 'Mheshimiwa Wajukuu 8 wa Kramer waligawana biskuti 20 kwa usawa. Kila mjukuu alipokea biskuti ngapi?', 'Mitch alinunua madebe 20 ya maua kwenye duka la mimea. Kila debe lilikuwa na maua 8 ndani yake. Je, Mitch alinunua maua mangapi?', 'Stempu zinauzwa katika vijitabu vya stempu 20. Donna alitumia stempu 8 kutuma mialiko ya karamu. Je, Donna alitumia vijitabu vingapi kutuma mialiko yake?']",B,"Hali inayoweza kuwakilishwa na akisami 20/8 ni:

B) Mheshimiwa Wajukuu 8 wa Kramer waligawana biskuti 20 kwa usawa. Kila mjukuu alipokea biskuti ngapi?

Hii ni kwa sababu 20/8 inamaanisha kugawanya biskuti 20 kwa wajukuu 8, ambapo kila mjukuu atapata biskuti 2.5."
elementary_mathematics,"Ikiwa treni ya mizigo itasafiri kwa kasi ya maili 20 kwa saa, kwa saa 6, itasafiri umbali gani?","['maili 120', 'maili 80', 'maili 26', 'maili 12']",A,"Ili kupata umbali ambao treni itasafiri, tunatumia formula:

\[ \text{Umbali} = \text{Kasi} \times \text{Muda} \]

Hapa, kasi ni maili 20 kwa saa na muda ni saa 6. Hivyo,

\[ \text{Umbali} = 20 \, \text{maili/saa} \times 6 \, \text{saa} = 120 \, \text{maili} \]

Jibu ni:
A) maili 120"
elementary_mathematics,Ni hatua gani inaelezea jinsi ya kupata thamana ya a katika 6a = 72?,"['ongeza 6 kwa pande zote mbili', 'gawanya pande zote mbili kwa 6', 'zidisha pande zote mbili kwa 6', 'ondoa 6 kutoka pande zote mbili']",B,"B) gawanya pande zote mbili kwa 6

Hii ni hatua sahihi kwa sababu ili kupata thamani ya a, unahitaji kufanya a kuwa peke yake upande mmoja wa equation. Kwa kugawanya pande zote mbili za equation kwa 6, utapata:

6a / 6 = 72 / 6

a = 12

Hivyo, a = 12."
elementary_mathematics,"Kocha Wu ana jumla ya mipira 30 ya soka. Mipira 9 ya soka ni nyeupe. Mipira ya soka iliyobaki ni mojawapo ya rangi tatu tofauti (bluu, waridi, au kijani). Kuna idadi sawa ya mipira ya bluu, waridi na kijani. Je, Kocha Wu ana mipira mingapi ya soka yenye rangi ya kijani?","[7, 10, 21, 39]",A,"Kocha Wu ana mipira 30 ya soka kwa jumla. Mipira 9 kati ya hiyo ni nyeupe. Hivyo, mipira iliyobaki ni:

30 - 9 = 21 mipira.

Mipira hii 21 imegawanyika katika rangi tatu tofauti: bluu, waridi, na kijani, na kila rangi ina idadi sawa ya mipira. Hivyo, tunagawanya idadi ya mipira iliyobaki kwa idadi ya rangi:

21 mipira ÷ 3 rangi = 7 mipira kwa kila rangi.

Kwa hiyo, Kocha Wu ana mipira 7 ya soka yenye rangi ya kijani.

Jibu ni: A) 7."
elementary_mathematics,Kiwango cha joto kilipungia kwa 11°F kati ya 6 P.M na 10 P.M. Ilikuwa 84°F saa 10 P.M. Andika na utatue mlinganyo ili kupata kiwango cha joto saa 6 P.M.,"['84 − 11 = t; 73°F', 't − 84 = 11; 95°F', '84 − t = 11; 73°F', 't − 11 = 84; 95°F']",D,"Tunatafuta kiwango cha joto saa 6 P.M. Tujue kwamba kiwango cha joto kilipungua kwa 11°F kufikia 84°F saa 10 P.M. Hii inamaanisha kwamba kiwango cha joto saa 6 P.M. kilikuwa juu zaidi kwa 11°F kuliko ilivyokuwa saa 10 P.M.

Tunaweza kuandika mlinganyo kama ifuatavyo:
\[ t - 11 = 84 \]
ambapo \( t \) ni kiwango cha joto saa 6 P.M.

Sasa tutatue mlinganyo huu:
\[ t - 11 = 84 \]
\[ t = 84 + 11 \]
\[ t = 95 \]

Hivyo, kiwango cha joto saa 6 P.M. kilikuwa 95°F.

Jibu sahihi ni:
D) \( t - 11 = 84; 95°F \)"
elementary_mathematics,Theresa alikuwa na begi la magololi 72. Aliweka magololi hayo katika vikundi 9 sawa. Ni sentensi gani ya nambari inayoonyesha jinsi ya kupata idadi ya magololi ambayo Theresa aliweka katika kila kikundi?,"['72 ÷ 9 = 8', '72 – 9 = 63', '9 + 72 = 81', '9 ÷ 72 = 0.125']",A,"Sentensi ya nambari inayoonyesha jinsi ya kupata idadi ya magololi ambayo Theresa aliweka katika kila kikundi ni:

A) 72 ÷ 9 = 8

Hii inamaanisha kuwa Theresa aligawanya magololi 72 kwa vikundi 9 sawa, na kila kikundi kilikuwa na magololi 8."
elementary_mathematics,Rob hutumia kijisanduku kimoja cha chakula cha paka kila baada ya siku 5 kuwalisha paka wake. Kwa wastani anatumia vijisanduku vingapi vya chakula cha paka kwa mwezi?,"['Vijisanduku 2', 'Vijisanduku 4', 'Vijisanduku 5', 'Vijisanduku 6']",D,"Ili kupata jibu, tunahitaji kwanza kufahamu idadi ya siku katika mwezi. Kwa wastani, mwezi una siku 30.

Rob hutumia kijisanduku kimoja cha chakula cha paka kila baada ya siku 5. Hivyo, tunaweza kugawanya idadi ya siku katika mwezi kwa idadi ya siku anazotumia kijisanduku kimoja:

30 siku ÷ 5 siku/kijisanduku = vijisanduku 6

Hivyo, Rob hutumia vijisanduku 6 vya chakula cha paka kwa mwezi.

Jibu ni: D) Vijisanduku 6"
elementary_mathematics,"Je, ni kizidishio gani kidogo kwa ujumla cha 4 na 10?","[14, 20, 40, 60]",B,"Kizidishio kidogo cha pamoja (LCM) ni namba ndogo zaidi ambayo inaweza kugawanyika kwa namba zote zilizotajwa bila kubaki. Kwa hivyo, tunatafuta kizidishio kidogo cha pamoja cha 4 na 10.

Kwanza, tutaangalia vipandikizi vya kila namba:
- 4: \(2^2\)
- 10: \(2 \times 5\)

Kizidishio kidogo cha pamoja (LCM) kinapatikana kwa kuchukua kila kipandikizi kwa kiwango cha juu zaidi ambacho kinaonekana katika vipandikizi vya namba zote:
- \(2^2\) (kwa sababu 4 ina \(2^2\) na 10 ina \(2\))
- \(5\) (kwa sababu ni kipandikizi cha 10 pekee)

Hivyo, LCM ya 4 na 10 ni \(2^2 \times 5 = 4 \times 5 = 20\).

Jibu ni B) 20."
elementary_mathematics,Tatua 4 juu ya 7 + 2 juu ya 7.,"['6 over 14', '8 over 49', '14 over 28', '6 over 7']",D,"Ili kupata jibu la swali hili, tunahitaji kujumlisha vipande viwili:

Tatua 4 juu ya 7 + 2 juu ya 7.

Kwa kuwa wote wana msingi (denominator) sawa, tunaweza kuongeza tu numerators (vipande vya juu):

4/7 + 2/7 = (4 + 2) / 7 = 6/7.

Hivyo, jibu ni:
D) 6 over 7."
elementary_mathematics,Kuna miaka mingapi katika muongo mmoja?,"[5, 10, 15, 20]",B,B) 10
elementary_mathematics,Kuna siku 31 katika mwezi wa Januari. Michelle alifanya mazoezi ya kuinua mwili mara 45 kila siku kwa mwezi mmoja. Alitumia njia iliyoonyeshwa hapa chini ili kujua ni mara ngapi alifanya zoezi hilo katika mwezi wa Januari. 31 × 45 Michelle alifanya zoezi hilo mara ngapi katika mwezi wa Januari?,"['mara 125', 'mara 279', 'mara 1,395', 'mara1,406']",C,"Ili kujua ni mara ngapi Michelle alifanya zoezi la kuinua mwili katika mwezi wa Januari, tunazidisha idadi ya siku katika mwezi wa Januari kwa idadi ya mara alizofanya zoezi kila siku.

Januari ina siku 31, na Michelle alifanya mazoezi mara 45 kila siku. Hivyo, tunazidisha 31 na 45:

31 × 45 = 1395

Kwa hiyo, Michelle alifanya zoezi la kuinua mwili mara 1395 katika mwezi wa Januari. Hakuna jibu sahihi kati ya chaguo zilizotolewa (A) mara 125, (B) mara 279, (C) mara 1, (D) 395. Jibu sahihi ni mara 1395."
elementary_mathematics,"Nambari mbili nzima zina kizidishio cha chini kwa ujumla cha 60. Kila nambari ni chini ya au sawa na 12. Nambari kubwa zaidi inayoweza kugawanya nambari hizo mbili ni 2. Je, nambari hizo mbili ni gani?","['6 na 10', '5 na 12', '10 na 12', '12 na 15']",C,"Ili kutatua swali hili, tunahitaji kuzingatia vigezo viwili: kizidishio cha chini kwa ujumla (LCM) cha nambari hizo mbili ni 60, na kigawanyo kikubwa zaidi kinachoweza kugawanya nambari hizo mbili (GCD) ni 2.

Tuanze kwa kuchambua chaguo zote:

A) 6 na 10
   - LCM(6, 10) = 30
   - GCD(6, 10) = 2

B) 5 na 12
   - LCM(5, 12) = 60
   - GCD(5, 12) = 1

C) 10 na 12
   - LCM(10, 12) = 60
   - GCD(10, 12) = 2

D) 12 na 15
   - LCM(12, 15) = 60
   - GCD(12, 15) = 3

Kwa kuzingatia vigezo vilivyotajwa, chaguo C) 10 na 12 ndiyo inayokidhi vigezo vyote viwili:
- LCM yao ni 60.
- GCD yao ni 2.

Hivyo, jibu ni C) 10 na 12."
elementary_mathematics,Tathmini −2(x − 3) ikiwa x = 2.,"[-4, -2, 10, 2]",D,"Ili kutathmini −2(x − 3) kwa x = 2, tunachukua x = 2 na kuweka katika equation:

−2(x − 3) = −2(2 − 3)

Hesabu ndani ya mabano kwanza:
2 − 3 = −1

Sasa, weka hii katika equation:
−2(−1)

Kuzidisha:
−2 × −1 = 2

Hivyo, jibu ni:
D) 2"
elementary_mathematics,Kuna kalori 230 katika aina moja ya aiskrimu yenye uzito wa aunsi 4. Ni kalori ngapi zilizo katika aunsi 6 za aiskrimu hiyo?,"[232, 236, 345, 460]",C,"Ili kupata idadi ya kalori katika aunsi 6 za aiskrimu, tunaweza kutumia uwiano kulingana na kalori zilizopo kwa aunsi 4.

Kwanza, tunapata idadi ya kalori kwa kila aunsi moja ya aiskrimu:
230 kalori / 4 aunsi = 57.5 kalori kwa kila aunsi

Kisha, tunazidisha idadi ya kalori kwa kila aunsi na idadi ya aunsi tunazotaka kujua kalori zake:
57.5 kalori/aunsi × 6 aunsi = 345 kalori

Hivyo, jibu ni C) 345 kalori."
elementary_mathematics,Kadiria 711 + 497. Jumla ni kati ya nambari gani?,"['50 na 400', '450 na 700', '750 na 1,000', '1,050 na 1,300']",D,"Kwanza, tunajumlisha nambari zilizotolewa:

711 + 497 = 1208

Sasa, tunatafuta ni kati ya nambari zipi jumla hiyo inaangukia. Tukirejelea chaguo zilizotolewa:

A) 50 na 400
B) 450 na 700
C) 750 na 1000
D) 1000 na 1500

Jumla ya 1208 iko kati ya 1000 na 1500.

Jibu ni D) 1000 na 1500."
elementary_mathematics,"Bw. Kohlberg ana duka la maua. Mwanzoni mwa siku, alikuwa na maua ya waridi 152. Bw. Kohlberg aliuza waridi 96 na kisha alitaka kugawanya waridi zilizobaki kwa usawa kati ya chupa 8 za maua. Jumla ya maua ya waridi katika kila chupa yatakuwa mangapi?","[7, 12, 48, 56]",A,"Bw. Kohlberg alianza na waridi 152. Baada ya kuuza waridi 96, tunaweza kupata idadi ya waridi zilizobaki kwa kutoa 96 kutoka 152:

152 - 96 = 56

Sasa, ana waridi 56 zilizobaki. Anataka kugawanya waridi hizi kwa usawa katika chupa 8. Ili kugundua ni maua mangapi yatakuwa katika kila chupa, tunagawanya idadi ya waridi zilizobaki kwa idadi ya chupa:

56 ÷ 8 = 7

Kwa hivyo, jumla ya maua ya waridi katika kila chupa yatakuwa 7.

Jibu ni A) 7."
elementary_mathematics,Kadiria 32 x 68. Suluhisho ni kati ya nambari gani?,"['18 na 28', '180 na 280', '1,800 na 2,800', '18,000 na 28,000']",C,"Ili kupata suluhisho la swali hili, tunahitaji kuzidisha nambari 32 na 68. Hapa ni mahesabu yake:

32 x 68 = 2176

Sasa tunalinganisha matokeo haya na vikundi vya nambari vilivyotolewa kama chaguo:
A) 18 na 28
B) 180 na 280
C) 1
D) 800 na 2

Matokeo ya 2176 hayamo katika vikundi hivi. Inaonekana kama kuna kosa katika chaguo zilizotolewa kwani hakuna kikundi kinachojumuisha nambari 2176. Ikiwa tunapaswa kuchagua jibu linalokaribia zaidi, basi hakuna chaguo sahihi lililotolewa kulingana na matokeo ya hesabu ya 32 x 68."
elementary_mathematics,Andika uainishaji mkuu wa 77. Tumia vipeo inapowezekana.,"['7 • 11^2 • 13', '7^2 • 11', '7 • 11 • 13', '7 • 11']",D,"Uainishaji mkuu wa namba 77 unaweza kupatikana kwa kugawa namba hiyo kwa namba zake za msingi. Kwa 77, tunaweza kuanza kwa kugawa na namba ndogo zaidi ya msingi ambayo ni 7.

77 ÷ 7 = 11

Hivyo, 77 inaweza kuandikwa kama bidhaa ya 7 na 11, ambazo zote ni namba za msingi. Hivyo, uainishaji mkuu wa 77 ni:

7 • 11

Kwa hiyo, jibu sahihi ni:
D) 7 • 11"
elementary_mathematics,"Majarida yanagharimu $2.99 kila moja na vitabu vinagharimu $6.99 kila moja kwenye Duka la Magazeti la Old Town. Je, ni gharama gani ya jumla ya magazeti 4 na vitabu 3?","[20.93, 28.93, 32.93, 48.93]",C,"Gharama ya majarida 4 ni:
4 x $2.99 = $11.96

Gharama ya vitabu 3 ni:
3 x $6.99 = $20.97

Gharama ya jumla ya majarida 4 na vitabu 3 ni:
$11.96 + $20.97 = $32.93

Jibu sahihi ni C) $32.93."
elementary_mathematics,"Umi aliunda mtindo wa nambari unaofuata kwa kuongeza kiasi sawa kila wakati ili kupata nambari inayofuata. 20, 40, 60, 80, ... Je, nambari ya nane itakuwa gani kwenye mtindo huu?","[160, 240, 320, 640]",A,"Katika mtindo huu, kila nambari inaongezeka kwa 20 kutoka ile iliyopita. Hii ni mfuatano wa kiarithmetiki ambapo tofauti ya kawaida (d) ni 20.

Tunaweza kutumia formula ya mfuatano wa kiarithmetiki kupata nambari ya n katika mfuatano:
\[ a_n = a_1 + (n - 1) \times d \]
ambapo \( a_1 \) ni nambari ya kwanza katika mfuatano, \( n \) ni nafasi ya nambari katika mfuatano, na \( d \) ni tofauti ya kawaida.

Katika mfuatano huu:
- \( a_1 = 20 \)
- \( d = 20 \)
- Tunatafuta \( a_8 \) (nambari ya nane)

Tunaweka haya katika formula:
\[ a_8 = 20 + (8 - 1) \times 20 \]
\[ a_8 = 20 + 7 \times 20 \]
\[ a_8 = 20 + 140 \]
\[ a_8 = 160 \]

Hivyo, nambari ya nane katika mfuatano huu ni 160. Jibu ni A) 160."
elementary_mathematics,Andika 7 juu ya 33 kama desimali.,"['0.021 ikijirudia', '0.21 ikijirudia', '0.22 ikijirudia', 0.2121]",B,"Ili kupata majibu ya swali hili, tunahitaji kugawanya 7 kwa 33. Tutaanza kwa kugawanya kwa kutumia mchakato wa kawaida wa mgawanyo wa desimali.

7 ÷ 33 = ?

1. Anza kwa kuweka 7 kama 7.0000 (tunaweza kuongeza masifuri kadhaa baada ya desimali ili kupata jibu lenye usahihi zaidi).
2. 33 haina uwezo wa kugawanya 7, hivyo tunaweka 0 kwenye nafasi ya kwanza baada ya desimali.
3. Sasa tunagawanya 70 na 33. 33 inaingia mara 2 katika 70 (kwa sababu 33 x 2 = 66, ambayo ni chini ya 70 na karibu zaidi kwa 70 kuliko 33 x 3 = 99).
4. Weka 2 baada ya desimali, na uchukue 66 kutoka 70, utapata 4.
5. Shusha sifuri nyingine, sasa una 40.
6. 33 inaingia mara 1 katika 40. Weka 1 baada ya 2 kwenye jibu la desimali, na uchukue 33 kutoka 40, utapata 7.
7. Shusha sifuri nyingine, sasa una 70.
8. Rudia hatua ya 3, utapata tena 2, na mchakato unaendelea kurudia.

Kutokana na mchakato huu, tunaona kwamba 7 ÷ 33 = 0.21212121... na hivyo kuendelea. Hii inaonyesha kuwa jibu ni desimali inayojirudia.

Kwa hiyo, jibu sahihi ni:
C) 0.22 ikijirudia."
